fiberID,RA,DEC,z_final,sigma_v_kms,L_corr,thetaE_arcsec_TFGR,RA_est,DEC_est
82.0,140.47781571987542,-0.3203177808045063,0.0002752960135694,69.0297650882656,7.5675448529984175,0.1373878918013556,140.47781571987542,-0.3203177808045063
83.0,144.43603578176436,2.746345580748902,0.0002752960135694,69.0297650882656,9.439416378811108,0.1373878918013556,144.43603578176436,2.746345580748902
84.0,132.15187906540967,3.3956843307868136,0.0002752960135694,69.0297650882656,9.49461536803224,0.1373878918013556,132.15187906540967,3.3956843307868136
85.0,134.900716281623,2.35095704877496,0.0002752960135694,69.0297650882656,7.197099578032603,0.1373878918013556,134.900716281623,2.35095704877496
86.0,139.1243181050897,-1.5181365769655628,0.0002752960135694,69.0297650882656,8.615619146188262,0.1373878918013556,139.1243181050897,-1.5181365769655628
87.0,142.56078948881554,-2.115470708483321,0.0002752960135694,69.0297650882656,5.738272233555549,0.1373878918013556,142.56078948881554,-2.115470708483321
88.0,129.46780509493013,5.161136543328779,0.0002752960135694,69.0297650882656,0.7747528026117354,0.1373878918013556,129.46780509493013,5.161136543328779
89.0,137.2624852121159,2.275974519793625,0.0002752960135694,69.0297650882656,3.982760860308909,0.1373878918013556,137.2624852121159,2.275974519793625
90.0,134.89138004261775,2.3412336322265643,0.0002752960135694,69.0297650882656,9.249533929460052,0.1373878918013556,134.89138004261775,2.3412336322265643
91.0,128.84845073879004,0.0315516436823736,0.0002752960135694,69.0297650882656,0.8866226208502521,0.1373878918013556,128.84845073879004,0.0315516436823736
92.0,132.13611230985444,0.9014624895233836,0.0002752960135694,69.0297650882656,9.376122093870682,0.1373878918013556,132.13611230985444,0.9014624895233836
93.0,127.90528156036652,1.9421745671231028,0.0002752960135694,69.0297650882656,10.277874016815026,0.1373878918013556,127.90528156036652,1.9421745671231028
94.0,131.7497343729683,1.9489933601208944,0.0002752960135694,69.0297650882656,3.1819941156979845,0.1373878918013556,131.7497343729683,1.9489933601208944
95.0,130.09780751080422,-1.5195855986442193,0.0002752960135694,69.0297650882656,5.644560129505218,0.1373878918013556,130.09780751080422,-1.5195855986442193
96.0,129.36268369826692,3.956363503841538,0.0002752960135694,69.0297650882656,4.547708795064754,0.1373878918013556,129.36268369826692,3.956363503841538
97.0,140.54778905420258,-0.6357999205870687,0.0002752960135694,69.0297650882656,3.980321464280833,0.1373878918013556,140.54778905420258,-0.6357999205870687
98.0,142.25357551863573,1.291225856886553,0.0002752960135694,69.0297650882656,9.531622912214797,0.1373878918013556,142.25357551863573,1.291225856886553
99.0,135.41196386348477,3.965966085533303,0.0002752960135694,69.0297650882656,8.883905560159986,0.1373878918013556,135.41196386348477,3.965966085533303
100.0,129.776016708152,-1.5086414273498436,0.0002752960135694,69.0297650882656,9.989478539357355,0.1373878918013556,129.776016708152,-1.5086414273498436
101.0,133.20209636766646,2.699500883904097,0.0002752960135694,69.0297650882656,13.113442992756047,0.1373878918013556,133.20209636766646,2.699500883904097
102.0,134.7096934504279,4.843146596889341,0.0002752960135694,69.0297650882656,11.688781962761722,0.1373878918013556,134.7096934504279,4.843146596889341
