# Data for PTB_In_CombKnoten-SYRTE_Sr2 
# File generated on: 2025-01-20T17:02:11+01:00
# With the script: 06-procclocks-v3.py 
# 
# t           	ΔA→B             	flag	uA_sys 	uB_sys     
59652.021262	-1.7124925034e-14	1	1.7e-17	2.52485e-18
59652.021273	-1.3709107973e-14	1	1.7e-17	2.52485e-18
59652.021285	-1.4163388683e-14	1	1.7e-17	2.52485e-18
59652.021296	-1.3401053101e-14	1	1.7e-17	2.52485e-18
59652.021308	-1.2580067264e-14	1	1.7e-17	2.52485e-18
59652.021319	-1.5621777824e-14	1	1.7e-17	2.52485e-18
59652.021331	-1.5216908781e-14	1	1.7e-17	2.52485e-18
59652.021343	-1.5157713036e-14	1	1.7e-17	2.52485e-18
59652.021354	-1.2981869201e-14	1	1.7e-17	2.52485e-18
59652.021366	-1.2754080866e-14	1	1.7e-17	2.52485e-18
59652.021377	-1.5369111284e-14	1	1.7e-17	2.52485e-18
59652.021389	-1.5170498999e-14	1	1.7e-17	2.52485e-18
59652.021400	-1.5362175778e-14	1	1.7e-17	2.52485e-18
59652.021412	-1.3439244123e-14	1	1.7e-17	2.52485e-18
59652.021424	-1.2013040539e-14	1	1.7e-17	2.52485e-18
59652.021435	-1.4377616868e-14	1	1.7e-17	2.52485e-18
59652.021447	-1.4263912859e-14	1	1.7e-17	2.52485e-18
59652.021458	-1.9034488815e-14	1	1.7e-17	2.52485e-18
59652.021470	-1.4053903745e-14	1	1.7e-17	2.52485e-18
59652.021481	-1.8099531307e-14	1	1.7e-17	2.52485e-18
59652.021493	-1.7776832930e-14	1	1.7e-17	2.52485e-18
59652.021505	-1.5874197878e-14	1	1.7e-17	2.52485e-18
59652.021516	-1.3354589109e-14	1	1.7e-17	2.52485e-18
59652.021528	-1.3662045128e-14	1	1.7e-17	2.52485e-18
59652.021539	-1.4882631463e-14	1	1.7e-17	2.52485e-18
59652.021551	-1.3564393241e-14	1	1.7e-17	2.52485e-18
59652.021562	-1.4948439994e-14	1	1.7e-17	2.52485e-18
59652.021574	-1.7532661283e-14	1	1.7e-17	2.52485e-18
59652.021586	-1.5475043766e-14	1	1.7e-17	2.52485e-18
59652.021597	-1.5646019060e-14	1	1.7e-17	2.52485e-18
59652.021609	-1.5399811993e-14	1	1.7e-17	2.52485e-18
59652.021620	-1.4689175915e-14	1	1.7e-17	2.52485e-18
59652.021632	-1.5273386397e-14	1	1.7e-17	2.52485e-18
59652.021644	-1.6875503477e-14	1	1.7e-17	2.52485e-18
59652.021655	-1.4923642258e-14	1	1.7e-17	2.52485e-18
59652.021667	-1.4448088315e-14	1	1.7e-17	2.52485e-18
59652.021678	-1.2782016859e-14	1	1.7e-17	2.52485e-18
59652.021690	-1.5924199080e-14	1	1.7e-17	2.52485e-18
59652.021701	-1.3885303531e-14	1	1.7e-17	2.52485e-18
59652.021713	-1.4085524332e-14	1	1.7e-17	2.52485e-18
59652.021725	-1.5709526202e-14	1	1.7e-17	2.52485e-18
59652.021736	-1.4349899409e-14	1	1.7e-17	2.52485e-18
59652.021748	-1.4315496318e-14	1	1.7e-17	2.52485e-18
59652.021759	-1.5333020057e-14	1	1.7e-17	2.52485e-18
59652.021771	-1.7364416823e-14	1	1.7e-17	2.52485e-18
59652.021782	-1.6099238438e-14	1	1.7e-17	2.52485e-18
59652.021794	-1.5550456803e-14	1	1.7e-17	2.52485e-18
59652.021806	-1.5986428896e-14	1	1.7e-17	2.52485e-18
59652.021817	-1.6534786168e-14	1	1.7e-17	2.52485e-18
59652.021829	-1.7454418309e-14	1	1.7e-17	2.52485e-18
59652.021840	-1.5303203651e-14	1	1.7e-17	2.52485e-18
59652.021852	-1.6213477772e-14	1	1.7e-17	2.52485e-18
59652.021863	-1.7520865503e-14	1	1.7e-17	2.52485e-18
59652.021875	-1.4047492553e-14	1	1.7e-17	2.52485e-18
59652.021887	-1.4289450055e-14	1	1.7e-17	2.52485e-18
59652.021898	-1.3588565020e-14	1	1.7e-17	2.52485e-18
59652.021910	-1.4390437558e-14	1	1.7e-17	2.52485e-18
59652.021921	-1.2800378840e-14	1	1.7e-17	2.52485e-18
59652.021933	-1.3038123200e-14	1	1.7e-17	2.52485e-18
59652.021944	-1.4135008844e-14	1	1.7e-17	2.52485e-18
59652.021956	-1.4117122049e-14	1	1.7e-17	2.52485e-18
59652.021968	-1.4830616017e-14	1	1.7e-17	2.52485e-18
59652.021979	-1.4703669495e-14	1	1.7e-17	2.52485e-18
59652.021991	-1.7539141932e-14	1	1.7e-17	2.52485e-18
59652.022002	-1.5682852288e-14	1	1.7e-17	2.52485e-18
59652.022014	-1.5675080761e-14	1	1.7e-17	2.52485e-18
59652.022025	-1.7607305215e-14	1	1.7e-17	2.52485e-18
59652.022037	-1.5158514330e-14	1	1.7e-17	2.52485e-18
59652.022049	-1.6449380683e-14	1	1.7e-17	2.52485e-18
59652.022060	-1.7167652764e-14	1	1.7e-17	2.52485e-18
59652.022072	-1.6739532666e-14	1	1.7e-17	2.52485e-18
59652.022083	-1.5421565494e-14	1	1.7e-17	2.52485e-18
59652.022095	-1.5114831993e-14	1	1.7e-17	2.52485e-18
59652.022106	-1.4626051631e-14	1	1.7e-17	2.52485e-18
59652.022118	-1.4896059477e-14	1	1.7e-17	2.52485e-18
59652.022130	-1.5992179403e-14	1	1.7e-17	2.52485e-18
59652.022141	-1.6992144149e-14	1	1.7e-17	2.52485e-18
59652.022153	-1.4112983446e-14	1	1.7e-17	2.52485e-18
59652.022164	-1.4723895795e-14	1	1.7e-17	2.52485e-18
59652.022176	-1.2545082262e-14	1	1.7e-17	2.52485e-18
59652.022187	-1.2300137275e-14	1	1.7e-17	2.52485e-18
59652.022199	-1.1909704214e-14	1	1.7e-17	2.52485e-18
