# Data for PTB_Sr3_CombKnoten-SYRTE_Sr2 
# File generated on: 2025-01-20T17:04:07+01:00
# With the script: 06-procclocks-v3.py 
# 
# t           	ΔA→B             	flag	uA_sys 	uB_sys    
59639.002616	-7.4493693210e-15	1	1.7e-17	2.8879300000000002e-18
59639.002627	-4.1886236640e-15	1	1.7e-17	2.88804e-18
59639.002639	-5.3361296908e-15	1	1.7e-17	2.8881500000000003e-18
59639.002650	-6.7373754484e-15	1	1.7e-17	2.8882700000000003e-18
59639.002662	-7.2890717239e-15	1	1.7e-17	2.88838e-18
59639.002674	-3.8277766170e-15	1	1.7e-17	2.8884900000000003e-18
59639.002685	-4.0718432315e-15	1	1.7e-17	2.8886100000000003e-18
59639.002697	-5.0950547966e-15	1	1.7e-17	2.88872e-18
59639.002708	-6.0794756409e-15	1	1.7e-17	2.88884e-18
59639.002720	-4.9356703010e-15	1	1.7e-17	2.8889500000000003e-18
59639.002731	-2.9780289291e-15	1	1.7e-17	2.88906e-18
59639.002743	-3.8816030197e-15	1	1.7e-17	2.88918e-18
59639.002755	-6.7727128159e-15	1	1.7e-17	2.8892900000000004e-18
59639.002766	-5.1347543838e-15	1	1.7e-17	2.8894e-18
59639.002778	-3.8192063376e-15	1	1.7e-17	2.88952e-18
59639.002789	-5.4506205932e-15	1	1.7e-17	2.8896300000000004e-18
59639.002801	-7.3767032115e-15	1	1.7e-17	2.8897400000000002e-18
59639.002812	-8.6357024911e-15	1	1.7e-17	2.8898600000000002e-18
59639.002824	-7.0609327169e-15	1	1.7e-17	2.8899700000000004e-18
59639.002836	-5.5446556499e-15	1	1.7e-17	2.8900800000000003e-18
59639.002847	-5.2642445456e-15	1	1.7e-17	2.8902e-18
59639.002859	-5.1887180059e-15	1	1.7e-17	2.89031e-18
59639.002870	-4.3390846675e-15	1	1.7e-17	2.8904300000000004e-18
59639.002882	-6.4319565434e-15	1	1.7e-17	2.8905400000000003e-18
59639.002894	-4.2615413422e-15	1	1.7e-17	2.89065e-18
59639.002905	-5.6867471208e-15	1	1.7e-17	2.89077e-18
59639.002917	-5.6162070640e-15	1	1.7e-17	2.8908800000000003e-18
59639.002928	-5.8726640765e-15	1	1.7e-17	2.89099e-18
59639.002940	-6.8162892729e-15	1	1.7e-17	2.89111e-18
59639.002951	-7.2304045279e-15	1	1.7e-17	2.8912200000000003e-18
59639.002963	-8.1073690784e-15	1	1.7e-17	2.8913400000000003e-18
59639.002975	-6.3890407721e-15	1	1.7e-17	2.89145e-18
59639.002986	-7.8407053189e-15	1	1.7e-17	2.8915600000000004e-18
59639.002998	-7.7736863780e-15	1	1.7e-17	2.8916800000000003e-18
59639.003009	-7.0377748361e-15	1	1.7e-17	2.89179e-18
59639.003021	-7.2781009531e-15	1	1.7e-17	2.89191e-18
59639.003032	-4.5901537034e-15	1	1.7e-17	2.8920200000000003e-18
59639.003044	-6.0819777762e-15	1	1.7e-17	2.89213e-18
59639.003056	-4.8593018105e-15	1	1.7e-17	2.89225e-18
59639.003067	-6.2241124459e-15	1	1.7e-17	2.89216e-18
59639.003079	-3.6807876015e-15	1	1.7e-17	2.8920700000000002e-18
59639.003090	-4.3038235329e-15	1	1.7e-17	2.8919800000000002e-18
59639.003102	-6.5417718239e-15	1	1.7e-17	2.8918900000000003e-18
59639.003113	-5.6080840181e-15	1	1.7e-17	2.8918e-18
59639.003125	-7.2638369183e-15	1	1.7e-17	2.8917e-18
59639.003137	-6.7705300120e-15	1	1.7e-17	2.8916100000000002e-18
59639.003148	-7.7336005438e-15	1	1.7e-17	2.8915200000000002e-18
59639.003160	-6.8379064008e-15	1	1.7e-17	2.8914300000000003e-18
59639.003171	-6.6311659871e-15	1	1.7e-17	2.8913400000000003e-18
59639.003183	-6.2289811913e-15	1	1.7e-17	2.8912500000000003e-18
59639.003194	-6.8037108337e-15	1	1.7e-17	2.8911600000000003e-18
59639.003206	-6.3733079822e-15	1	1.7e-17	2.8910700000000004e-18
59639.003218	-6.5358366641e-15	1	1.7e-17	2.8909800000000004e-18
59639.003229	-4.1559400506e-15	1	1.7e-17	2.8908900000000004e-18
59639.003241	-6.1359591860e-15	1	1.7e-17	2.8908e-18
59639.003252	-6.8497724853e-15	1	1.7e-17	2.89071e-18
59639.003264	-6.9456947314e-15	1	1.7e-17	2.89062e-18
59639.003275	-5.8221411023e-15	1	1.7e-17	2.89053e-18
59639.003287	-4.8269866565e-15	1	1.7e-17	2.89044e-18
59639.003299	-7.4874112647e-15	1	1.7e-17	2.89035e-18
59639.003310	-6.8379445173e-15	1	1.7e-17	2.8902600000000002e-18
