# Data for PTB_Yb_CombKnoten-SYRTE_Sr2 
# File generated on: 2025-01-20T17:03:35+01:00
# With the script: 06-procclocks-v3.py 
# 
# t           	ΔA→B             	flag	uA_sys 	uB_sys 
59639.004491	-1.6380744756e-15	1	1.7e-17	2.7e-18
59639.004502	-5.8464467127e-15	1	1.7e-17	2.7e-18
59639.004514	-2.5255286821e-15	1	1.7e-17	2.7e-18
59639.004525	-4.6344865608e-15	1	1.7e-17	2.7e-18
59639.004537	-2.6858957360e-15	1	1.7e-17	2.7e-18
59639.004549	-2.5870054864e-15	1	1.7e-17	2.7e-18
59639.004560	-2.5482486469e-15	1	1.7e-17	2.7e-18
59639.004572	-4.6887322448e-15	1	1.7e-17	2.7e-18
59639.004583	-5.1396459991e-15	1	1.7e-17	2.7e-18
59639.004595	-5.5045088293e-15	1	1.7e-17	2.7e-18
59639.004606	-5.2842006419e-15	1	1.7e-17	2.7e-18
59639.004618	-7.6030431205e-15	1	1.7e-17	2.7e-18
59639.004630	-7.1029184460e-15	1	1.7e-17	2.7e-18
59639.004641	-6.1367697965e-15	1	1.7e-17	2.7e-18
59639.004653	-5.8547908343e-15	1	1.7e-17	2.7e-18
59639.004664	-4.8610721093e-15	1	1.7e-17	2.7e-18
59639.004676	-5.8312433183e-15	1	1.7e-17	2.7e-18
59639.004687	-5.5082705026e-15	1	1.7e-17	2.7e-18
59639.004699	-4.0035334125e-15	1	1.7e-17	2.7e-18
59639.004711	-5.7081914540e-15	1	1.7e-17	2.7e-18
59639.004722	-6.4390174101e-15	1	1.7e-17	2.7e-18
59639.004734	-4.6976769127e-15	1	1.7e-17	2.7e-18
59639.004745	-5.1636687005e-15	1	1.7e-17	2.7e-18
59639.004757	-6.0114902355e-15	1	1.7e-17	2.7e-18
59639.004769	-4.6085936106e-15	1	1.7e-17	2.7e-18
59639.004780	-3.6329437925e-15	1	1.7e-17	2.7e-18
59639.004792	-3.8908483843e-15	1	1.7e-17	2.7e-18
59639.004803	-5.3289781916e-15	1	1.7e-17	2.7e-18
59639.004815	-4.7049393732e-15	1	1.7e-17	2.7e-18
59639.004826	-5.3354097128e-15	1	1.7e-17	2.7e-18
59639.004838	-4.8140956621e-15	1	1.7e-17	2.7e-18
59639.004850	-4.4544319202e-15	1	1.7e-17	2.7e-18
59639.004861	-7.0797258369e-15	1	1.7e-17	2.7e-18
59639.004873	-6.3761294489e-15	1	1.7e-17	2.7e-18
59639.004884	-5.5377133678e-15	1	1.7e-17	2.7e-18
59639.004896	-4.9279402783e-15	1	1.7e-17	2.7e-18
