# Data for INRIM_ITYb1-SYRTE_Sr2 
# File generated on: 2025-01-20T17:03:56+01:00
# With the script: 06-procclocks-v3.py 
# 
# t           	ΔA→B             	flag	uA_sys 	uB_sys
59639.004259	-4.2795681862e-15	1	1.7e-17	2e-17
59639.004271	-6.8479140486e-15	1	1.7e-17	2e-17
59639.004282	-4.0971173206e-15	1	1.7e-17	2e-17
59639.004294	-2.5895910391e-15	1	1.7e-17	2e-17
59639.004306	-3.7052453118e-15	1	1.7e-17	2e-17
59639.004317	-4.6679065627e-15	1	1.7e-17	2e-17
59639.004329	-5.0477588139e-15	1	1.7e-17	2e-17
59639.004340	-6.7097208012e-15	1	1.7e-17	2e-17
59639.004352	-7.0273626964e-15	1	1.7e-17	2e-17
59639.004363	-8.2601881653e-15	1	1.7e-17	2e-17
59639.004375	-7.6548388276e-15	1	1.7e-17	2e-17
59639.004387	-7.2481965575e-15	1	1.7e-17	2e-17
59639.004398	-9.0633063910e-15	1	1.7e-17	2e-17
59639.004410	-7.3044006105e-15	1	1.7e-17	2e-17
59639.004421	-5.2102110470e-15	1	1.7e-17	2e-17
59639.004433	-4.9417460802e-15	1	1.7e-17	2e-17
59639.004444	-4.8977467936e-15	1	1.7e-17	2e-17
59639.004456	-3.7993198530e-15	1	1.7e-17	2e-17
59639.004468	1.7052814457e-15	1	1.7e-17	2e-17
59639.004479	-3.7273846837e-15	1	1.7e-17	2e-17
59639.004491	-1.6181954855e-15	1	1.7e-17	2e-17
59639.004502	-5.8761264352e-15	1	1.7e-17	2e-17
59639.004514	-1.8902371798e-15	1	1.7e-17	2e-17
59639.004525	-4.3656488624e-15	1	1.7e-17	2e-17
59639.004537	-5.4123486850e-15	1	1.7e-17	2e-17
59639.004549	-1.9040170318e-15	1	1.7e-17	2e-17
59639.004560	-8.2944669226e-16	1	1.7e-17	2e-17
59639.004572	-1.9099974965e-15	1	1.7e-17	2e-17
59639.004583	-4.4612912622e-15	1	1.7e-17	2e-17
59639.004595	-6.0378410520e-15	1	1.7e-17	2e-17
59639.004606	-5.0758717301e-15	1	1.7e-17	2e-17
59639.004618	-8.4728539698e-15	1	1.7e-17	2e-17
59639.004630	-6.8563867321e-15	1	1.7e-17	2e-17
59639.004641	-6.3550917084e-15	1	1.7e-17	2e-17
59639.004653	-4.4851711864e-15	1	1.7e-17	2e-17
59639.004664	-4.8047166434e-15	1	1.7e-17	2e-17
59639.004676	-5.7172478568e-15	1	1.7e-17	2e-17
59639.004687	-6.3828773053e-15	1	1.7e-17	2e-17
59639.004699	-4.0326482558e-15	1	1.7e-17	2e-17
59639.004711	-4.1970531277e-15	1	1.7e-17	2e-17
59639.004722	-2.4924668448e-15	1	1.7e-17	2e-17
59639.004734	-3.9265943637e-15	1	1.7e-17	2e-17
59639.004745	-5.3613444627e-15	1	1.7e-17	2e-17
