# Data for NPL-Yb+(E3)-NPL-Sr1 
# File generated on: 2024-04-22T14:53:18+02:00
# With the script: convert-to-rocit.py 
# 
# t           	ΔA→B            	flag
59648.001759	-3.1970902351e-16	1	2.23e-17	3.2e-18
59648.001771	-3.1410278767e-16	1	2.23e-17	3.2e-18
59648.001782	-3.6734985506e-16	1	2.23e-17	3.2e-18
59648.001794	-3.6488402253e-16	1	2.23e-17	3.2e-18
59648.001806	-2.3307801954e-16	1	2.23e-17	3.2e-18
59648.001817	-2.0942722989e-16	1	2.23e-17	3.2e-18
59648.001829	-2.2095885672e-16	1	2.23e-17	3.2e-18
59648.001840	-2.3412586078e-16	1	2.23e-17	3.2e-18
59648.001852	-2.5881375672e-16	1	2.23e-17	3.2e-18
59648.001863	-2.1437485275e-16	1	2.23e-17	3.2e-18
59648.001875	-2.3425120572e-16	1	2.23e-17	3.2e-18
59648.001887	-2.2936942231e-16	1	2.23e-17	3.2e-18
59648.001898	-2.5020081613e-16	1	2.23e-17	3.2e-18
59648.001910	-2.3656653898e-16	1	2.23e-17	3.2e-18
59648.001921	-2.2625297706e-16	1	2.23e-17	3.2e-18
59648.001933	-2.5627209411e-16	1	2.23e-17	3.2e-18
59648.001944	-5.5779624379e-16	1	2.23e-17	3.2e-18
59648.001956	-6.1298843109e-16	1	2.23e-17	3.2e-18
59648.001968	-6.4436812973e-16	1	2.23e-17	3.2e-18
59648.001979	-6.9905193979e-16	1	2.23e-17	3.2e-18
59648.001991	-7.4357953285e-16	1	2.23e-17	3.2e-18
59648.002002	-7.4768025204e-16	1	2.23e-17	3.2e-18
59648.002014	-7.7996779652e-16	1	2.23e-17	3.2e-18
59648.002025	-7.8412257300e-16	1	2.23e-17	3.2e-18
59648.002037	-7.8102798777e-16	1	2.23e-17	3.2e-18
59648.002049	-7.9332086668e-16	1	2.23e-17	3.2e-18
59648.002060	-8.2202046381e-16	1	2.23e-17	3.2e-18
59648.002072	-9.3144767297e-16	1	2.23e-17	3.2e-18
59648.002083	-1.2155960094e-15	1	2.23e-17	3.2e-18
59648.002095	-1.2601406388e-15	1	2.23e-17	3.2e-18
59648.002106	-1.2915240102e-15	1	2.23e-17	3.2e-18
59648.002118	-1.2703787368e-15	1	2.23e-17	3.2e-18
59648.002130	-1.3077784120e-15	1	2.23e-17	3.2e-18
59648.002141	-1.3169546130e-15	1	2.23e-17	3.2e-18
59648.002153	-1.4374854455e-15	1	2.23e-17	3.2e-18
59648.002164	-1.4696000762e-15	1	2.23e-17	3.2e-18
59648.002176	-1.4924741998e-15	1	2.23e-17	3.2e-18
59648.002188	-1.4968624040e-15	1	2.23e-17	3.2e-18
59648.002199	-1.5521787759e-15	1	2.23e-17	3.2e-18
59648.002211	-1.2999454495e-15	1	2.23e-17	3.2e-18
59648.002222	-1.0684369638e-15	1	2.23e-17	3.2e-18
59648.002234	-1.0161778320e-15	1	2.23e-17	3.2e-18
59648.002245	-8.8723423464e-16	1	2.23e-17	3.2e-18
59648.002257	-8.3809999391e-16	1	2.23e-17	3.2e-18
59648.002269	-8.6231588071e-16	1	2.23e-17	3.2e-18
59648.002280	-8.7656645846e-16	1	2.23e-17	3.2e-18
59648.002292	-8.5834671881e-16	1	2.23e-17	3.2e-18
59648.002303	-9.2417101050e-16	1	2.23e-17	3.2e-18
59648.002315	-8.7744382481e-16	1	2.23e-17	3.2e-18
59648.002326	-8.7085955798e-16	1	2.23e-17	3.2e-18
59648.002338	-8.1790717409e-16	1	2.23e-17	3.2e-18
59648.002350	-8.0617059909e-16	1	2.23e-17	3.2e-18
59648.002361	-7.7663756781e-16	1	2.23e-17	3.2e-18
59648.002373	-7.7681196724e-16	1	2.23e-17	3.2e-18
59648.002384	-8.4963028030e-16	1	2.23e-17	3.2e-18
59648.002396	-8.0075632300e-16	1	2.23e-17	3.2e-18
59648.002407	-8.1133788475e-16	1	2.23e-17	3.2e-18
59648.002419	-8.5163114344e-16	1	2.23e-17	3.2e-18
59648.002431	-8.9827360399e-16	1	2.23e-17	3.2e-18
59648.002442	-8.4306569118e-16	1	2.23e-17	3.2e-18
59648.002454	-8.8022164036e-16	1	2.23e-17	3.2e-18
59648.002465	-8.6667041837e-16	1	2.23e-17	3.2e-18
59648.002477	-9.2004327562e-16	1	2.23e-17	3.2e-18
59648.002488	-9.4383530660e-16	1	2.23e-17	3.2e-18
59648.002500	-1.0062722200e-15	1	2.23e-17	3.2e-18
