# Data for PTB_In_CombKnoten-INRIM_ITYb1 
# File generated on: 2025-01-20T17:01:57+01:00
# With the script: 06-procclocks-v3.py 
# 
# t           	ΔA→B             	flag	uA_sys	uB_sys     
59639.769016	-6.3048838137e-15	1	2e-17	2.52485e-18
59639.769028	-7.0518889461e-15	1	2e-17	2.52485e-18
59639.769039	-8.9459198377e-15	1	2e-17	2.52485e-18
59639.769051	-9.6825877801e-15	1	2e-17	2.52485e-18
59639.769062	-9.6655200662e-15	1	2e-17	2.52485e-18
59639.769097	-8.3900620894e-15	1	2e-17	2.52485e-18
59639.769109	-8.5026395443e-15	1	2e-17	2.52485e-18
59639.769120	-6.6187950709e-15	1	2e-17	2.52485e-18
59639.769132	-7.8618006744e-15	1	2e-17	2.52485e-18
59639.769144	-8.2489540236e-15	1	2e-17	2.52485e-18
59639.769155	-8.9225002237e-15	1	2e-17	2.52485e-18
59639.769167	-7.0493131189e-15	1	2e-17	2.52485e-18
59639.769178	-9.4931505555e-15	1	2e-17	2.52485e-18
59639.769190	-8.1931286232e-15	1	2e-17	2.52485e-18
59639.769201	-7.2175338622e-15	1	2e-17	2.52485e-18
59639.769213	-9.4399102996e-15	1	2e-17	2.52485e-18
59639.769225	-7.9028690669e-15	1	2e-17	2.52485e-18
59639.769236	-7.8877588461e-15	1	2e-17	2.52485e-18
59639.769248	-7.9950118520e-15	1	2e-17	2.52485e-18
59639.769259	-8.8906051981e-15	1	2e-17	2.52485e-18
59639.769271	-8.0097366727e-15	1	2e-17	2.52485e-18
59639.769282	-9.3864811553e-15	1	2e-17	2.52485e-18
59639.769294	-6.6311592109e-15	1	2e-17	2.52485e-18
59639.769306	-7.6861827924e-15	1	2e-17	2.52485e-18
59639.769317	-1.0620591219e-14	1	2e-17	2.52485e-18
59639.769329	-9.1682041530e-15	1	2e-17	2.52485e-18
59639.769340	-8.4618506727e-15	1	2e-17	2.52485e-18
59639.769352	-4.2140482049e-15	1	2e-17	2.52485e-18
59639.769363	-3.5283843515e-15	1	2e-17	2.52485e-18
59639.769375	-8.0258557097e-15	1	2e-17	2.52485e-18
59639.769387	-8.6944086506e-15	1	2e-17	2.52485e-18
59639.769398	-9.2753783847e-15	1	2e-17	2.52485e-18
59639.769410	-8.2377274490e-15	1	2e-17	2.52485e-18
59639.769421	-6.6502081348e-15	1	2e-17	2.52485e-18
59639.769433	-8.5372171233e-15	1	2e-17	2.52485e-18
59639.769444	-9.2718420222e-15	1	2e-17	2.52485e-18
59639.769456	-9.9978534430e-15	1	2e-17	2.52485e-18
59639.769468	-9.8091328083e-15	1	2e-17	2.52485e-18
59639.769479	-9.7908716250e-15	1	2e-17	2.52485e-18
59639.769491	-6.1457788389e-15	1	2e-17	2.52485e-18
59639.769502	-9.5735543110e-15	1	2e-17	2.52485e-18
59639.769514	-9.5849037054e-15	1	2e-17	2.52485e-18
59639.769525	-8.5673240624e-15	1	2e-17	2.52485e-18
59639.769537	-8.8435779289e-15	1	2e-17	2.52485e-18
59639.769549	-9.0727969029e-15	1	2e-17	2.52485e-18
59639.769560	-7.6522006776e-15	1	2e-17	2.52485e-18
59639.769572	-1.0239595799e-14	1	2e-17	2.52485e-18
59639.769583	-9.5138681343e-15	1	2e-17	2.52485e-18
59639.769595	-9.4325665239e-15	1	2e-17	2.52485e-18
59639.769606	-1.0424667416e-14	1	2e-17	2.52485e-18
59639.769618	-9.6597492307e-15	1	2e-17	2.52485e-18
59639.769630	-7.8536429001e-15	1	2e-17	2.52485e-18
59639.769641	-8.7859424190e-15	1	2e-17	2.52485e-18
59639.769653	-7.3811501345e-15	1	2e-17	2.52485e-18
59639.769664	-8.2307326509e-15	1	2e-17	2.52485e-18
59639.769676	-1.2240075862e-14	1	2e-17	2.52485e-18
59639.769687	-1.2396267891e-14	1	2e-17	2.52485e-18
59639.769699	-9.8648531767e-15	1	2e-17	2.52485e-18
59639.769711	-1.0839554318e-14	1	2e-17	2.52485e-18
59639.769722	-1.0846929434e-14	1	2e-17	2.52485e-18
59639.769734	-1.1334864457e-14	1	2e-17	2.52485e-18
59639.769745	-8.0270737431e-15	1	2e-17	2.52485e-18
59639.769757	-8.9741777039e-15	1	2e-17	2.52485e-18
59639.769769	-1.0175605848e-14	1	2e-17	2.52485e-18
59639.769780	-1.1750419668e-14	1	2e-17	2.52485e-18
59639.769792	-1.1204337527e-14	1	2e-17	2.52485e-18
59639.769803	-7.4735707464e-15	1	2e-17	2.52485e-18
59639.769815	-6.9376546947e-15	1	2e-17	2.52485e-18
59639.769826	-1.1892514527e-14	1	2e-17	2.52485e-18
59639.769838	-1.1133268075e-14	1	2e-17	2.52485e-18
59639.769850	-9.5489310632e-15	1	2e-17	2.52485e-18
59639.769861	-1.0407087247e-14	1	2e-17	2.52485e-18
59639.769873	-8.3459079559e-15	1	2e-17	2.52485e-18
59639.769884	-7.5935199291e-15	1	2e-17	2.52485e-18
59639.769896	-7.3785488963e-15	1	2e-17	2.52485e-18
59639.769907	-5.8146372374e-15	1	2e-17	2.52485e-18
59639.769919	-7.7308976617e-15	1	2e-17	2.52485e-18
59639.769931	-9.5535168996e-15	1	2e-17	2.52485e-18
59639.769942	-8.1460878014e-15	1	2e-17	2.52485e-18
59639.769954	-3.4464593248e-15	1	2e-17	2.52485e-18
59639.769965	-5.6277385706e-15	1	2e-17	2.52485e-18
59639.769977	-5.6178765660e-15	1	2e-17	2.52485e-18
59639.769988	-8.9670795678e-15	1	2e-17	2.52485e-18
59639.770000	-8.1399146253e-15	1	2e-17	2.52485e-18
59639.770012	-8.5492797195e-15	1	2e-17	2.52485e-18
59639.770023	-1.0182267762e-14	1	2e-17	2.52485e-18
59639.770035	-8.0866955452e-15	1	2e-17	2.52485e-18
59639.770046	-8.9998876949e-15	1	2e-17	2.52485e-18
59639.770058	-1.0731453432e-14	1	2e-17	2.52485e-18
59639.770069	-8.2383906758e-15	1	2e-17	2.52485e-18
59639.770081	-1.1427126674e-14	1	2e-17	2.52485e-18
59639.770093	-1.0520373669e-14	1	2e-17	2.52485e-18
59639.770104	-1.1038217425e-14	1	2e-17	2.52485e-18
59639.770116	-9.5640226492e-15	1	2e-17	2.52485e-18
59639.770127	-8.9937060485e-15	1	2e-17	2.52485e-18
59639.770139	-7.3911637580e-15	1	2e-17	2.52485e-18
59639.770150	-7.8353918812e-15	1	2e-17	2.52485e-18
59639.770162	-8.3563510251e-15	1	2e-17	2.52485e-18
59639.770174	-6.1962721670e-15	1	2e-17	2.52485e-18
59639.770185	-8.9274934830e-15	1	2e-17	2.52485e-18
59639.770197	-6.7952388101e-15	1	2e-17	2.52485e-18
59639.770208	-4.4614758462e-15	1	2e-17	2.52485e-18
59639.770220	-7.9375906415e-15	1	2e-17	2.52485e-18
59639.770231	-6.5491105174e-15	1	2e-17	2.52485e-18
