Om0,n_TF,Omega_TF0,H0,chi2_SN,chi2_BAO,chi2_tot,dof_tot,chi2_red,C_best
0.25,-0.12499999999999994,0.7499,70.0,1046.562588503228,16.376111937638616,1062.9387004408666,1059,1.0037192638723953,-19.37923720955457
0.25,-0.09999999999999998,0.7499,70.0,1044.8425195133113,16.161706298635803,1061.0042258119472,1059,1.001892564506088,-19.377355575363264
0.25,-0.07499999999999996,0.7499,70.0,1043.2490269667974,15.953262935772832,1059.20228990257,1059,1.0001910197380266,-19.375469913627867
0.25,-0.04999999999999993,0.7499,70.0,1041.7839728753652,15.751019923397388,1057.5349927987625,1059,0.9986166126522781,-19.373580227749315
0.25,-0.02499999999999991,0.7499,70.0,1040.4492323263953,15.5552235863503,1056.0044559127457,1059,0.9971713464709591,-19.371686521349154
0.25,1.1102230246251565e-16,0.7499,70.0,1039.2466933134092,15.366128769448563,1054.6128220828577,1059,0.9958572446485909,-19.369788798271358
0.25,0.025000000000000022,0.7499,70.0,1038.1782565587573,15.183999115018452,1053.3622556737757,1059,0.9946763509667382,-19.367887062584117
0.25,0.050000000000000044,0.7499,70.0,1037.2458353284592,15.009107348677675,1052.2549426771368,1059,0.9936307296290243,-19.36598131858157
0.25,0.07500000000000007,0.7499,70.0,1036.451355239203,14.841735573569,1051.2930908127719,1059,0.9927224653567251,-19.36407157078554
0.25,0.10000000000000009,0.7499,70.0,1035.7967540573695,14.682175573249863,1050.4789296306194,1059,0.9919536634850041,-19.36215782394714
0.25,0.1250000000000001,0.7499,70.0,1035.2839814900703,14.53072912344582,1049.8147106135161,1059,0.9913264500599774,-19.36024008304844
0.25,0.15000000000000002,0.7499,70.0,1034.9149989681202,14.387708312877555,1049.3027072809978,1059,0.9908429719367307,-19.35831835330399
0.25,0.17500000000000004,0.7499,70.0,1034.6917794209576,14.253435873374553,1048.9452152943322,1059,0.9905053968785007,-19.35639264016237
0.25,0.2,0.7499,70.0,1034.6163070434095,14.128245519490385,1048.7445525628998,1059,0.9903159136571292,-19.35446294930765
