time_utc,et,L_km,L_m,L_AU
1979-03-05 05:44:00,-657267309.8145592,592279.7410490377,592279741.0490377,0.003959145529796887
1979-03-05 05:45:00,-657267249.8145592,591328.5268569597,591328526.8569597,0.0039527870556580035
1979-03-05 05:46:00,-657267189.8145592,590377.7928972541,590377792.8972541,0.0039464317916742524
1979-03-05 05:47:00,-657267129.8145592,589427.5436012273,589427543.6012273,0.003940079767467087
1979-03-05 05:48:00,-657267069.8145592,588477.7834358523,588477783.4358523,0.003933731012896378
1979-03-05 05:49:00,-657267009.8145592,587528.516898988,587528516.898988,0.003927385558028454
1979-03-05 05:50:00,-657266949.8145592,586579.7485215397,586579748.5215397,0.003921043433150548
1979-03-05 05:51:00,-657266889.8145592,585631.4828662178,585631482.8662179,0.003914704668762494
1979-03-05 05:52:00,-657266829.8145592,584683.7245379194,584683724.5379194,0.0039083692956461275
1979-03-05 05:53:00,-657266769.8145592,583736.4781703285,583736478.1703285,0.003902037344775714
1979-03-05 05:54:00,-657266709.8145592,582789.7484291748,582789748.4291748,0.003895708847339729
1979-03-05 05:55:00,-657266649.8145592,581843.5400174182,581843540.0174183,0.003889383834775519
1979-03-05 05:56:00,-657266589.8145592,580897.8576764496,580897857.6764495,0.0038830623387773235
1979-03-05 05:57:00,-657266529.8145592,579952.7061802202,579952706.1802202,0.003876744391257036
1979-03-05 05:58:00,-657266469.8145592,579008.0903380763,579008090.3380764,0.00387043002436315
1979-03-05 05:59:00,-657266409.8145592,578064.0149953101,578064014.9953101,0.003864119270484444
1979-03-05 06:00:00,-657266349.8145592,577120.4850365566,577120485.0365566,0.0038578121622726857
1979-03-05 06:01:00,-657266289.8145592,576177.5053767158,576177505.3767158,0.0038515087325819526
1979-03-05 06:02:00,-657266229.8145592,575235.0809709522,575235080.9709522,0.0038452090145354736
1979-03-05 06:03:00,-657266169.8145592,574293.2168131969,574293216.8131969,0.0038389130415156167
1979-03-05 06:04:00,-657266109.8145592,573351.9179327484,573351917.9327484,0.003832620847141165
1979-03-05 06:05:00,-657266049.8145592,572411.1893931386,572411189.3931386,0.003826332465259739
1979-03-05 06:06:00,-657265989.8145592,571471.0363043215,571471036.3043215,0.003820047930029271
1979-03-05 06:07:00,-657265929.8145592,570531.4638084936,570531463.8084936,0.003813767275823222
1979-03-05 06:08:00,-657265869.8145592,569592.4770803989,569592477.0803989,0.0038074905372326197
1979-03-05 06:09:00,-657265809.8145592,568654.081345116,568654081.345116,0.003801217749184956
1979-03-05 06:10:00,-657265749.8145592,567716.2818605577,567716281.8605577,0.0037949489468272076
1979-03-05 06:11:00,-657265689.8145592,566779.0839210689,566779083.9210689,0.003788684165549884
1979-03-05 06:12:00,-657265629.8145592,565842.4928689367,565842492.8689368,0.0037824234410639697
1979-03-05 06:13:00,-657265569.8145592,564906.5140774861,564906514.0774862,0.0037761668092879223
1979-03-05 06:14:00,-657265509.8145592,563971.1529633348,563971152.9633348,0.0037699143064295958
1979-03-05 06:15:00,-657265449.8145592,563036.414982621,563036414.982621,0.003763665968961021
1979-03-05 06:16:00,-657265389.8145592,562102.3056356739,562102305.6356739,0.003757421833649628
1979-03-05 06:17:00,-657265329.8145592,561168.8304602064,561168830.4602064,0.0037511819375127403
1979-03-05 06:18:00,-657265269.8145592,560235.9950352454,560235995.0352454,0.0037449463178438505
1979-03-05 06:19:00,-657265209.8145592,559303.8049814951,559303804.9814951,0.0037387150122150446
1979-03-05 06:20:00,-657265149.8145592,558372.2659609905,558372265.9609904,0.0037324880584746886
1979-03-05 06:21:00,-657265089.8145592,557441.3836778663,557441383.6778663,0.003726265494752569
1979-03-05 06:22:00,-657265029.8145592,556511.1638815043,556511163.8815043,0.0037200473594809287
1979-03-05 06:23:00,-657264969.8145592,555581.61235801,555581612.35801,0.0037138336913374935
1979-03-05 06:24:00,-657264909.8145592,554652.7349452397,554652734.9452398,0.003707624529345923
1979-03-05 06:25:00,-657264849.8145592,553724.5375125367,553724537.5125368,0.0037014199127403543
1979-03-05 06:26:00,-657264789.8145592,552797.0259840323,552797025.9840323,0.003695219881121158
1979-03-05 06:27:00,-657264729.8145592,551870.2063192222,551870206.3192222,0.0036890244743251034
1979-03-05 06:28:00,-657264669.8145592,550944.0845276209,550944084.5276209,0.003682833732523313
1979-03-05 06:29:00,-657264609.8145592,550018.6666571002,550018666.6571002,0.003676647696143313
1979-03-05 06:30:00,-657264549.8145592,549093.9588057039,549093958.8057039,0.003670466405948009
1979-03-05 06:31:00,-657264489.8145592,548169.9671144447,548169967.1144447,0.003664289902987535
1979-03-05 06:32:00,-657264429.8145592,547246.6977715852,547246697.7715852,0.0036581182286278707
1979-03-05 06:33:00,-657264369.8145592,546324.1570028414,546324157.0028414,0.003651951424485358
1979-03-05 06:34:00,-657264309.8145592,545402.3510941067,545402351.0941067,0.0036457895325785993
1979-03-05 06:35:00,-657264249.8145592,544481.2863632595,544481286.3632596,0.0036396325951400027
1979-03-05 06:36:00,-657264189.8145592,543560.9691831226,543560969.1831226,0.003633480654769257
1979-03-05 06:37:00,-657264129.8145592,542641.4059705433,542641405.9705433,0.0036273337543603376
1979-03-05 06:38:00,-657264069.8145592,541722.6031924051,541722603.1924051,0.0036211919371416904
1979-03-05 06:39:00,-657264009.8145592,540804.5673546538,540804567.3546538,0.0036150552466028777
1979-03-05 06:40:00,-657263949.8145592,539887.3050252266,539887305.0252266,0.003608923726647846
1979-03-05 06:41:00,-657263889.8145592,538970.8228055922,538970822.8055922,0.0036027974214046903
1979-03-05 06:42:00,-657263829.8145592,538055.1273575784,538055127.3575784,0.003596676375404977
1979-03-05 06:43:00,-657263769.8145592,537140.225379824,537140225.379824,0.0035905606334263426
1979-03-05 06:44:00,-657263709.8145592,536226.1236319307,536226123.63193065,0.0035844502406539316
1979-03-05 06:45:00,-657263649.8145592,535312.8289170437,535312828.91704375,0.0035783452425639625
1979-03-05 06:46:00,-657263589.8145592,534400.3480847816,534400348.0847815,0.0035722456849433056
1979-03-05 06:47:00,-657263529.8145592,533488.6880407324,533488688.0407324,0.0035661516139529684
1979-03-05 06:48:00,-657263469.8145592,532577.8557413563,532577855.74135625,0.003560063076094012
1979-03-05 06:49:00,-657263409.8145592,531667.858187351,531667858.18735105,0.003553980118163213
1979-03-05 06:50:00,-657263349.8145592,530758.7024337221,530758702.4337221,0.003547902787320369
1979-03-05 06:51:00,-657263289.8145592,529850.3955895633,529850395.5895633,0.0035418311310868368
1979-03-05 06:52:00,-657263229.8145592,528942.9448123397,528942944.8123397,0.0035357651973073156
1979-03-05 06:53:00,-657263169.8145592,528036.3573154726,528036357.31547254,0.0035297050342005475
1979-03-05 06:54:00,-657263109.8145592,527130.6403549182,527130640.3549182,0.003523650690269606
1979-03-05 06:55:00,-657263049.8145592,526225.8012542387,526225801.2542387,0.0035176022144694785
1979-03-05 06:56:00,-657262989.8145592,525321.8473726895,525321847.37268955,0.0035115596559937502
1979-03-05 06:57:00,-657262929.8145592,524418.7861402823,524418786.1402823,0.003505523064508981
1979-03-05 06:58:00,-657262869.8145592,523516.6250315694,523516625.03156936,0.0034994924899794675
1979-03-05 06:59:00,-657262809.8145592,522615.3715693849,522615371.5693849,0.0034934679826922493
1979-03-05 07:00:00,-657262749.8145592,521715.0333432658,521715033.34326583,0.003487449593380248
1979-03-05 07:01:00,-657262689.8145592,520815.61799050664,520815617.99050665,0.003481437373095623
1979-03-05 07:02:00,-657262629.8145592,519917.1332039221,519917133.2039221,0.0034754313732616657
1979-03-05 07:03:00,-657262569.8145592,519019.58673458744,519019586.73458743,0.003469431645691114
1979-03-05 07:04:00,-657262509.8145592,518122.9863804173,518122986.3804173,0.003463438242509807
1979-03-05 07:05:00,-657262449.8145592,517227.3400098756,517227340.0098756,0.0034574512163151774
1979-03-05 07:06:00,-657262389.8145592,516332.65553307993,516332655.5330799,0.0034514706199830956
1979-03-05 07:07:00,-657262329.8145592,515438.9409287773,515438940.9287773,0.0034454965068481907
1979-03-05 07:08:00,-657262269.8145592,514546.2042237608,514546204.2237608,0.0034395289305662615
1979-03-05 07:09:00,-657262209.8145592,513654.453505071,513654453.505071,0.0034335679451958337
1979-03-05 07:10:00,-657262149.8145592,512763.69692026137,512763696.9202614,0.0034276136051999396
1979-03-05 07:11:00,-657262089.8145592,511873.9426752115,511873942.67521155,0.0034216659654314955
1979-03-05 07:12:00,-657262029.8145592,510985.1990252757,510985199.0252757,0.003415725081074137
1979-03-05 07:13:00,-657261969.8145592,510097.474298804,510097474.298804,0.003409791007799445
1979-03-05 07:14:00,-657261909.8145592,509210.7768658674,509210776.8658674,0.0034038638015578882
1979-03-05 07:15:00,-657261849.8145592,508325.11517359776,508325115.17359775,0.003397943518815056
1979-03-05 07:16:00,-657261789.8145592,507440.49771685165,507440497.71685165,0.0033920302163555575
1979-03-05 07:17:00,-657261729.8145592,506556.93305655976,506556933.05655974,0.0033861239514056786
1979-03-05 07:18:00,-657261669.8145592,505674.4298079051,505674429.8079051,0.003380224781554362
1979-03-05 07:19:00,-657261609.8145592,504792.9966559432,504792996.6559432,0.0033743327648576168
1979-03-05 07:20:00,-657261549.8145592,503912.6423350193,503912642.3350193,0.0033684479597009356
1979-03-05 07:21:00,-657261489.8145592,503033.37565195095,503033375.65195096,0.003362570424954257
1979-03-05 07:22:00,-657261429.8145592,502155.20546730305,502155205.46730304,0.0033567002198467994
1979-03-05 07:23:00,-657261369.8145592,501278.14071196516,501278140.71196514,0.0033508374040778725
1979-03-05 07:24:00,-657261309.8145592,500402.1903675029,500402190.3675029,0.0033449820376855333
1979-03-05 07:25:00,-657261249.8145592,499527.3634937953,499527363.4937953,0.003339134181231333
1979-03-05 07:26:00,-657261189.8145592,498653.66919379093,498653669.1937909,0.0033332938955647246
1979-03-05 07:27:00,-657261129.8145592,497781.1166538613,497781116.6538613,0.0033274612420928083
1979-03-05 07:28:00,-657261069.8145592,496909.71511117514,496909715.1111751,0.0033216362825622438
1979-03-05 07:29:00,-657261009.8145592,496039.4738731474,496039473.87314737,0.0033158190791892565
1979-03-05 07:30:00,-657260949.8145592,495170.40230564686,495170402.30564684,0.0033100096945808126
1979-03-05 07:31:00,-657260889.8145592,494302.50984459964,494302509.84459966,0.0033042081918121823
1979-03-05 07:32:00,-657260829.8145592,493435.80598866934,493435805.98866934,0.0032984146343780106
1979-03-05 07:33:00,-657260769.8145592,492570.30030435836,492570300.30435836,0.003292629086226415
1979-03-05 07:34:00,-657260709.8145592,491706.0024207603,491706002.4207603,0.0032868516117239115
1979-03-05 07:35:00,-657260649.8145592,490842.9220335242,490842922.0335242,0.0032810822756819107
1979-03-05 07:36:00,-657260589.8145592,489981.06890407385,489981068.90407383,0.0032753211433515002
1979-03-05 07:37:00,-657260529.8145592,489120.4528632888,489120452.8632888,0.0032695682804480507
1979-03-05 07:38:00,-657260469.8145592,488261.0838032949,488261083.8032949,0.00326382375309634
1979-03-05 07:39:00,-657260409.8145592,487402.9716922868,487402971.6922868,0.003258087627929632
1979-03-05 07:40:00,-657260349.8145592,486546.12655991677,486546126.5599168,0.003252359971992013
1979-03-05 07:41:00,-657260289.8145592,485690.5585008385,485690558.5008385,0.0032466408527620744
1979-03-05 07:42:00,-657260229.8145592,484836.2776837136,484836277.6837136,0.00324093033821312
1979-03-05 07:43:00,-657260169.8145592,483983.29434251843,483983294.34251845,0.0032352284967550574
1979-03-05 07:44:00,-657260109.8145592,483131.6187833406,483131618.78334063,0.0032295353972798266
1979-03-05 07:45:00,-657260049.8145592,482281.26137761323,482281261.37761325,0.003223851109116176
1979-03-05 07:46:00,-657259989.8145592,481432.2325669765,481432232.5669765,0.0032181757020621586
1979-03-05 07:47:00,-657259929.8145592,480584.542864868,480584542.864868,0.0032125092463957646
1979-03-05 07:48:00,-657259869.8145592,479738.2028492684,479738202.8492684,0.003206851812826427
1979-03-05 07:49:00,-657259809.8145592,478893.22317385615,478893223.17385614,0.0032012034725695877
1979-03-05 07:50:00,-657259749.8145592,478049.6145628205,478049614.56282055,0.003195564297312024
1979-03-05 07:51:00,-657259689.8145592,477207.38780553424,477207387.80553424,0.0031899343591762384
1979-03-05 07:52:00,-657259629.8145592,476366.5537708018,476366553.7708018,0.003184313730815701
1979-03-05 07:53:00,-657259569.8145592,475527.1233903548,475527123.3903548,0.003178702485304524
1979-03-05 07:54:00,-657259509.8145592,474689.10766979604,474689107.66979605,0.0031731006962106185
1979-03-05 07:55:00,-657259449.8145592,473852.51769000216,473852517.69000214,0.0031675084376050697
1979-03-05 07:56:00,-657259389.8145592,473017.3646007869,473017364.60078686,0.0031619257840197782
1979-03-05 07:57:00,-657259329.8145592,472183.6596271841,472183659.6271841,0.003156352810489462
1979-03-05 07:58:00,-657259269.8145592,471351.4140638945,471351414.0638945,0.003150789592514531
1979-03-05 07:59:00,-657259209.8145592,470520.63927872403,470520639.278724,0.0031452362060840756
1979-03-05 08:00:00,-657259149.8145592,469691.34671204246,469691346.71204245,0.0031396927276722427
1979-03-05 08:01:00,-657259089.8145592,468863.54788088537,468863547.88088536,0.003134159234265661
1979-03-05 08:02:00,-657259029.8145592,468037.25437554787,468037254.3755479,0.003128635803340668
1979-03-05 08:03:00,-657258969.8145592,467212.47785142314,467212477.85142314,0.0031231225128087545
1979-03-05 08:04:00,-657258909.8145592,466389.23005263373,466389230.05263376,0.0031176194411745312
1979-03-05 08:05:00,-657258849.8145592,465567.5227854173,465567522.7854173,0.003112126667357822
1979-03-05 08:06:00,-657258789.8145592,464747.36793374654,464747367.9337465,0.0031066442707980775
1979-03-05 08:07:00,-657258729.8145592,463928.7774559663,463928777.4559663,0.003101172331431896
1979-03-05 08:08:00,-657258669.8145592,463111.76339131786,463111763.39131784,0.003095710929736635
1979-03-05 08:09:00,-657258609.8145592,462296.337847764,462296337.847764,0.0030902601466490263
1979-03-05 08:10:00,-657258549.8145592,461482.51300597197,461482513.00597197,0.003084820063591801
1979-03-05 08:11:00,-657258489.8145592,460670.3011279287,460670301.12792873,0.0030793907625312794
1979-03-05 08:12:00,-657258429.8145592,459859.7145503346,459859714.55033463,0.0030739723259332104
1979-03-05 08:13:00,-657258369.8145592,459050.76568355854,459050765.6835585,0.003068564836755785
1979-03-05 08:14:00,-657258309.8145592,458243.467013337,458243467.013337,0.003063168378460998
1979-03-05 08:15:00,-657258249.8145592,457437.8311018193,457437831.1018193,0.00305778303502163
1979-03-05 08:16:00,-657258189.8145592,456633.87059265067,456633870.59265065,0.003052408890955229
1979-03-05 08:17:00,-657258129.8145592,455831.59819454356,455831598.19454354,0.0030470460312142906
1979-03-05 08:18:00,-657258069.8145592,455031.02670413675,455031026.7041367,0.003041694541339062
1979-03-05 08:19:00,-657258009.8145592,454232.1689885753,454232168.9885753,0.003036354507341095
1979-03-05 08:20:00,-657257949.8145592,453435.0379952026,453435037.9952026,0.003031026015768035
1979-03-05 08:21:00,-657257889.8145592,452639.6467415203,452639646.74152035,0.003025709153636505
1979-03-05 08:22:00,-657257829.8145592,451846.0083283353,451846008.3283353,0.003020404008519991
1979-03-05 08:23:00,-657257769.8145592,451054.13593017455,451054135.9301745,0.003015110668484766
1979-03-05 08:24:00,-657257709.8145592,450264.0428043399,450264042.8043399,0.003009829222150419
1979-03-05 08:25:00,-657257649.8145592,449475.742274125,449475742.274125,0.003004559758577667
1979-03-05 08:26:00,-657257589.8145592,448689.2477509082,448689247.7509082,0.0029993023674160374
1979-03-05 08:27:00,-657257529.8145592,447904.5727180281,447904572.71802807,0.0029940571387960815
1979-03-05 08:28:00,-657257469.8145592,447121.73073862586,447121730.7386259,0.002988824163381798
1979-03-05 08:29:00,-657257409.8145592,446340.7354447189,446340735.4447189,0.0029836035322975954
1979-03-05 08:30:00,-657257349.8145592,445561.6005597112,445561600.5597112,0.002978395337278763
1979-03-05 08:31:00,-657257289.8145592,444784.3398761734,444784339.87617344,0.0029731996705229403
1979-03-05 08:32:00,-657257229.8145592,444008.9672607582,444008967.2607582,0.0029680166247229764
1979-03-05 08:33:00,-657257169.8145592,443235.4966659662,443235496.66596615,0.0029628462931455763
1979-03-05 08:34:00,-657257109.8145592,442463.9421134122,442463942.1134122,0.0029576887695194464
1979-03-05 08:35:00,-657257049.8145592,441694.317707076,441694317.707076,0.002952544148123868
1979-03-05 08:36:00,-657256989.8145592,440926.6376288269,440926637.6288269,0.002947412523758782
1979-03-05 08:37:00,-657256929.8145592,440160.91613137117,440160916.13137114,0.0029422939916976453
1979-03-05 08:38:00,-657256869.8145592,439397.16755054984,439397167.55054986,0.002937188647769636
1979-03-05 08:39:00,-657256809.8145592,438635.40630211803,438635406.30211806,0.002932096588338126
1979-03-05 08:40:00,-657256749.8145592,437875.6468667838,437875646.8667838,0.0029270179102006684
1979-03-05 08:41:00,-657256689.8145592,437117.9038111207,437117903.81112075,0.002921952710728795
1979-03-05 08:42:00,-657256629.8145592,436362.19178112654,436362191.78112656,0.0029169010878249526
1979-03-05 08:43:00,-657256569.8145592,435608.5254907931,435608525.4907931,0.002911863139846102
1979-03-05 08:44:00,-657256509.8145592,434856.9197332813,434856919.7332813,0.0029068389656784154
1979-03-05 08:45:00,-657256449.8145592,434107.3893806195,434107389.3806195,0.0029018286647352633
1979-03-05 08:46:00,-657256389.8145592,433359.9493813038,433359949.3813038,0.002896832336941169
1979-03-05 08:47:00,-657256329.8145592,432614.614756578,432614614.75657797,0.002891850082706946
1979-03-05 08:48:00,-657256269.8145592,431871.40060636285,431871400.6063628,0.0028868820029693304
1979-03-05 08:49:00,-657256209.8145592,431130.3220972899,431130322.0972899,0.0028819281991109913
1979-03-05 08:50:00,-657256149.8145592,430391.3944883391,430391394.48833907,0.00287698877313191
1979-03-05 08:51:00,-657256089.8145592,429654.6330937284,429654633.09372836,0.002872063827401311
1979-03-05 08:52:00,-657256029.8145592,428920.05331904936,428920053.31904936,0.0028671534648992128
1979-03-05 08:53:00,-657255969.8145592,428187.67063610046,428187670.6361005,0.0028622577890482
1979-03-05 08:54:00,-657255909.8145592,427457.5005879394,427457500.5879394,0.0028573769037471964
1979-03-05 08:55:00,-657255849.8145592,426729.5587967572,426729558.7967572,0.002852510913424099
1979-03-05 08:56:00,-657255789.8145592,426003.8609613629,426003860.9613629,0.002847659923018964
1979-03-05 08:57:00,-657255729.8145592,425280.42284223123,425280422.8422312,0.002842824037884058
1979-03-05 08:58:00,-657255669.8145592,424559.2602869158,424559260.28691584,0.0028380033639537347
1979-03-05 08:59:00,-657255609.8145592,423840.3892008837,423840389.2008837,0.002833198007549473
1979-03-05 09:00:00,-657255549.8145592,423123.8255729146,423123825.5729146,0.002828408075549665
1979-03-05 09:01:00,-657255489.8145592,422409.58545804024,422409585.45804024,0.0028236336752755684
1979-03-05 09:02:00,-657255429.8145592,421697.6849848291,421697684.9848291,0.0028188749145400043
1979-03-05 09:03:00,-657255369.8145592,420988.14034731657,420988140.34731656,0.0028141319015934137
1979-03-05 09:04:00,-657255309.8145592,420280.9678172899,420280967.8172899,0.002809404745205975
1979-03-05 09:05:00,-657255249.8145592,419576.1837288269,419576183.7288269,0.0028046935545642557
1979-03-05 09:06:00,-657255189.8145592,418873.8044929418,418873804.4929418,0.00279999843936911
1979-03-05 09:07:00,-657255129.8145592,418173.8465836574,418173846.5836574,0.002795319509742577
1979-03-05 09:08:00,-657255069.8145592,417476.32654351473,417476326.5435147,0.002790656876264715
1979-03-05 09:09:00,-657255009.8145592,416781.26098493364,416781260.9849336,0.0027860106499826916
1979-03-05 09:10:00,-657254949.8145592,416088.666582042,416088666.582042,0.002781380942356167
1979-03-05 09:11:00,-657254889.8145592,415398.5600856956,415398560.08569556,0.002776767865357696
1979-03-05 09:12:00,-657254829.8145592,414710.9582993563,414710958.2993563,0.0027721715313114834
1979-03-05 09:13:00,-657254769.8145592,414025.8781019514,414025878.10195136,0.0027675920530461895
1979-03-05 09:14:00,-657254709.8145592,413343.3364317012,413343336.4317012,0.0027630295437868235
1979-03-05 09:15:00,-657254649.8145592,412663.3502924583,412663350.2924583,0.0027584841171971195
1979-03-05 09:16:00,-657254589.8145592,411985.93674632325,411985936.7463232,0.002753955887330175
1979-03-05 09:17:00,-657254529.8145592,411311.11292533675,411311112.9253368,0.0027494449687066086
1979-03-05 09:18:00,-657254469.8145592,410638.896017089,410638896.017089,0.002744951476218365
1979-03-05 09:19:00,-657254409.8145592,409969.30327306583,409969303.2730658,0.002740475525184503
1979-03-05 09:20:00,-657254349.8145592,409302.35199884296,409302351.99884295,0.0027360172312856524
1979-03-05 09:21:00,-657254289.8145592,408638.0595667736,408638059.5667736,0.002731576710648821
1979-03-05 09:22:00,-657254229.8145592,407976.4433996262,407976443.3996262,0.002727154079738023
1979-03-05 09:23:00,-657254169.8145592,407317.5209851146,407317520.98511463,0.002722749455451405
1979-03-05 09:24:00,-657254109.8145592,406661.30986173137,406661309.86173135,0.0027183629550265476
1979-03-05 09:25:00,-657254049.8145592,406007.82762642,406007827.62642,0.002713994696091754
1979-03-05 09:26:00,-657253989.8145592,405357.0919247437,405357091.9247437,0.0027096447966003284
1979-03-05 09:27:00,-657253929.8145592,404709.12046087923,404709120.4608792,0.0027053133748973827
1979-03-05 09:28:00,-657253869.8145592,404063.9309918947,404063930.99189466,0.0027010005496815852
1979-03-05 09:29:00,-657253809.8145592,403421.5413254636,403421541.3254636,0.002696706439989882
1979-03-05 09:30:00,-657253749.8145592,402781.96931718197,402781969.31718194,0.0026924311651795587
1979-03-05 09:31:00,-657253689.8145592,402145.2328692628,402145232.8692628,0.0026881748449195195
1979-03-05 09:32:00,-657253629.8145592,401511.3499425265,401511349.94252646,0.0026839375992704323
1979-03-05 09:33:00,-657253569.8145592,400880.33853415895,400880338.53415895,0.002679719548536054
1979-03-05 09:34:00,-657253509.8145592,400252.21669206454,400252216.6920645,0.002675520813359174
1979-03-05 09:35:00,-657253449.8145592,399627.00250658125,399627002.50658125,0.002671341514666233
1979-03-05 09:36:00,-657253389.8145592,399004.71411327546,399004714.11327547,0.002667181773686004
1979-03-05 09:37:00,-657253329.8145592,398385.3696907205,398385369.6907205,0.0026630417119347443
1979-03-05 09:38:00,-657253269.8145592,397768.9874521935,397768987.4521935,0.002658921451160692
1979-03-05 09:39:00,-657253209.8145592,397155.58565890463,397155585.6589046,0.002654821113432497
1979-03-05 09:40:00,-657253149.8145592,396545.18260459666,396545182.6045967,0.0026507408210362762
1979-03-05 09:41:00,-657253089.8145592,395937.79662010033,395937796.6201003,0.0026466806965060657
1979-03-05 09:42:00,-657253029.8145592,395333.44607432216,395333446.07432216,0.002642640862630421
1979-03-05 09:43:00,-657252969.8145592,394732.14936988876,394732149.3698888,0.002638621442423303
1979-03-05 09:44:00,-657252909.8145592,394133.9249370416,394133924.9370416,0.0026346225590832668
1979-03-05 09:45:00,-657252849.8145592,393538.7912454091,393538791.24540913,0.002630644336072152
1979-03-05 09:46:00,-657252789.8145592,392946.7667902075,392946766.7902075,0.002626686897022843
1979-03-05 09:47:00,-657252729.8145592,392357.8700884861,392357870.08848614,0.0026227503657141704
1979-03-05 09:48:00,-657252669.8145592,391772.1196960616,391772119.6960616,0.0026188348661841053
1979-03-05 09:49:00,-657252609.8145592,391189.5341834371,391189534.1834371,0.002614940522568796
1979-03-05 09:50:00,-657252549.8145592,390610.13214957213,390610132.14957213,0.002611067459194606
1979-03-05 09:51:00,-657252489.8145592,390033.93221542507,390033932.2154251,0.0026072158005349543
1979-03-05 09:52:00,-657252429.8145592,389460.9530190803,389460953.0190803,0.0026033856711777403
1979-03-05 09:53:00,-657252369.8145592,388891.2132198007,388891213.21980065,0.002599577195852432
1979-03-05 09:54:00,-657252309.8145592,388324.73148810625,388324731.48810625,0.002595790499363747
1979-03-05 09:55:00,-657252249.8145592,387761.5265198634,387761526.5198634,0.0025920257066858335
1979-03-05 09:56:00,-657252189.8145592,387201.61701385904,387201617.01385903,0.002588282942812361
1979-03-05 09:57:00,-657252129.8145592,386645.0216822984,386645021.6822984,0.0025845623328266958
1979-03-05 09:58:00,-657252069.8145592,386091.75925248413,386091759.25248414,0.0025808640019131246
1979-03-05 09:59:00,-657252009.8145592,385541.84845103463,385541848.4510346,0.0025771880752513588
