time_utc,et,L_km,L_m,L_AU,dt_res,v_km_s
1979-03-05 10:35:00,-657249849.8145592,368134.5316940483,368134531.6940484,0.0024608273498243,1.8687976363046293,-6.948079856086406
1979-03-05 10:36:00,-657249789.8145592,367721.67739121785,367721677.3912178,0.0024580675892682,1.8685783397361986,-6.880905047174505
1979-03-05 10:37:00,-657249729.8145592,367312.8709513653,367312870.9513653,0.0024553348870049,1.868361007694034,-6.813440664209581
1979-03-05 10:38:00,-657249669.8145592,366908.1296666338,366908129.6666338,0.0024526293586251,1.8681456545100263,-6.745688078858075
1979-03-05 10:39:00,-657249609.8145592,366507.4707390051,366507470.7390051,0.0024499511191171,1.867932294464712,-6.677648793811871
1979-03-05 10:40:00,-657249549.8145592,366110.9112821189,366110911.2821189,0.0024473002828784,1.8677209417869824,-6.609324281436662
1979-03-05 10:41:00,-657249489.8145592,365718.46831186255,365718468.3118625,0.0024446769636532,1.8675116106477985,-6.540716170938685
1979-03-05 10:42:00,-657249429.8145592,365330.15875768015,365330158.7576802,0.0024420812746078,1.8673043151649389,-6.471825903040008
1979-03-05 10:43:00,-657249369.8145592,364945.9994406067,364945999.4406067,0.002439513328184,1.8670990693899951,-6.402655284557841
1979-03-05 10:44:00,-657249309.8145592,364566.0070822975,364566007.0822975,0.0024369732361591,1.8668958873118777,-6.33320597181931
1979-03-05 10:45:00,-657249249.8145592,364190.1983047178,364190198.3047178,0.0024344611096441,1.8666947828553475,-6.2634796263291115
1979-03-05 10:46:00,-657249189.8145592,363818.5896152489,363818589.6152489,0.0024319770589839,1.866495769871725,-6.1934781578146305
1979-03-05 10:47:00,-657249129.8145592,363451.197416404,363451197.416404,0.0024295211938227,1.866298862142761,-6.123203314082153
1979-03-05 10:48:00,-657249069.8145592,363088.03799478745,363088037.99478745,0.0024270936230296,1.8661040733733827,-6.052657026942082
1979-03-05 10:49:00,-657249009.8145592,362729.12752362347,362729127.52362347,0.002424694454716,1.865911417191706,-5.981841186066352
1979-03-05 10:50:00,-657248949.8145592,362374.4820576718,362374482.05767184,0.0024223237962014,1.8657209071449548,-5.910757765860763
1979-03-05 10:51:00,-657248889.8145592,362024.1175251583,362024117.5251583,0.0024199817539592,1.8655325566937666,-5.8394088752257325
1979-03-05 10:52:00,-657248829.8145592,361678.04973727145,361678049.7372714,0.0024176684336809,1.8653463792159275,-5.767796464780501
1979-03-05 10:53:00,-657248769.8145592,361336.2943706652,361336294.37066513,0.0024153839401583,1.8651623879955974,-5.695922776770506
1979-03-05 10:54:00,-657248709.8145592,360998.8669790194,360998866.9790194,0.0024131283773614,1.8649805962281476,-5.62378986076316
