time_utc,et,L_km,L_m,L_AU,dt_tfgr,dt_res,time_diff_s,v_km_s
2019-01-01 05:58:00,599594349.1839195,21620.53282361489,21620532.823614888,0.0001445243352893,1.4630289540966845,0.46302895409668454,60.0,14.2324504049373
2019-01-01 05:59:00,599594409.1839195,22475.40979688389,22475409.79688389,0.0001502388348959,1.4669848514866282,0.46698485148662816,60.0,14.24794955448336
2019-01-01 06:00:00,599594469.1839195,23331.114496224043,23331114.49622404,0.0001559588675096,1.4708297494485567,0.4708297494485567,60.0,14.261744989002546
2019-01-01 06:01:00,599594529.1839195,24187.55906990797,24187559.069907967,0.0001616838458778,1.4745703297475086,0.47457032974750857,60.0,14.274076228065436
2019-01-01 06:02:00,599594589.1839195,25044.6676179364,25044667.617936395,0.0001674132626403,1.478212687595099,0.47821268759509894,60.0,14.285142467140515
2019-01-01 06:03:00,599594649.1839195,25902.374226065403,25902374.226065405,0.0001731466771877,1.4817623966275595,0.4817623966275595,60.0,14.295110135483386
2019-01-01 06:04:00,599594709.1839195,26760.62138662118,26760621.38662118,0.0001788837051049,1.485224565583848,0.4852245655838481,60.0,14.304119342596277
2019-01-01 06:05:00,599594769.1839195,27619.35871271215,27619358.71271215,0.0001846240095763,1.4886038877850098,0.48860388778500985,60.0,14.312288768182832
2019-01-01 06:06:00,599594829.1839195,28478.541858813005,28478541.858813006,0.0001903672941704,1.4919046843202237,0.4919046843202237,60.0,14.319719101680919
2019-01-01 06:07:00,599594889.1839195,29338.131659187184,29338131.659187183,0.0001961132970804,1.4951309420331746,0.49513094203317465,60.0,14.326496672902977
2019-01-01 06:08:00,599594949.1839195,30198.093387297577,30198093.38729758,0.0002018617861737,1.498286346804622,0.4982863468046219,60.0,14.332695468506548
2019-01-01 06:09:00,599595009.1839195,31058.396148959448,31058396.148959447,0.0002076125549356,1.50137431292184,0.50137431292184,60.0,14.338379361031183
2019-01-01 06:10:00,599595069.1839195,31919.01236780274,31919012.367802743,0.0002133654190293,1.504398008996312,0.504398008996312,60.0,14.343603647388226
2019-01-01 06:11:00,599595129.1839195,32779.91735357972,32779917.353579715,0.0002191202134107,1.5073603809178773,0.5073603809178773,60.0,14.348416429616373
2019-01-01 06:12:00,599595189.1839195,33641.08894171105,33641088.94171105,0.0002248767899188,1.510264172242792,0.5102641722427921,60.0,14.352859802188808
2019-01-01 06:13:00,599595249.1839195,34502.50716455372,34502507.16455372,0.0002306350150781,1.5131119422551664,0.5131119422551664,60.0,14.356970380711088
2019-01-01 06:14:00,599595309.1839195,35364.15400172222,35364154.001722224,0.0002363947684298,1.5159060821797092,0.5159060821797092,60.0,14.360780619475069
2019-01-01 06:15:00,599595369.1839195,36226.013139974384,36226013.13997439,0.0002421559409266,1.518648829581024,0.5186488295810241,60.0,14.364318970869379
2019-01-01 06:16:00,599595429.1839195,37088.069775555065,37088069.77555507,0.0002479184336114,1.521342281293751,0.5213422812937509,60.0,14.36761059301134
2019-01-01 06:17:00,599595489.1839195,37950.31045487329,37950310.454873286,0.0002536821565527,1.5239884050638806,0.5239884050638806,60.0,14.370677988637059
2019-01-01 06:18:00,599595549.1839195,38812.722910242,38812722.910242,0.0002594470277459,1.5265890499375034,0.5265890499375034,60.0,14.373540922811905
2019-01-01 06:19:00,599595609.1839195,39675.295938603245,39675295.938603245,0.0002652129723033,1.5291459556945641,0.5291459556945641,60.0,14.376217139354049
2019-01-01 06:20:00,599595669.1839195,40538.01929185415,40538019.29185415,0.0002709799217205,1.5316607613548328,0.5316607613548328,60.0,14.378722554181756
2019-01-01 06:21:00,599595729.1839195,41400.88357146173,41400883.57146173,0.0002767478131723,1.5341350128470082,0.5341350128470082,60.0,14.381071326793002
2019-01-01 06:22:00,599595789.1839195,42263.88014519368,42263880.14519368,0.0002825165889556,1.5365701699894787,0.5365701699894787,60.0,14.383276228865846
2019-01-01 06:23:00,599595849.1839195,43127.00107352434,43127001.07352434,0.0002882861959981,1.5389676128283423,0.5389676128283423,60.0,14.385348805510997
2019-01-01 06:24:00,599595909.1839195,43990.23903317613,43990239.03317613,0.0002940565853466,1.5413286473716257,0.5413286473716257,60.0,14.387299327529764
2019-01-01 06:25:00,599595969.1839195,44853.5872704981,44853587.2704981,0.0002998277118559,1.5436545108741897,0.5436545108741897,60.0,14.389137288699567
2019-01-01 06:26:00,599596029.1839195,45717.03953668542,45717039.53668542,0.0003055995337551,1.545946376596378,0.5459463765963779,60.0,14.390871103121997
2019-01-01 06:27:00,599596089.1839195,46580.590044753255,46580590.04475325,0.0003113720123608,1.5482053581961337,0.5482053581961337,60.0,14.392508467797233
2019-01-01 06:28:00,599596149.1839195,47444.233434024245,47444233.434024245,0.0003171451118389,1.5504325137570194,0.5504325137570194,60.0,14.394056487849836
2019-01-01 06:29:00,599596209.1839195,48307.96472001472,48307964.72001471,0.0003229187988704,1.5526288494340508,0.5526288494340508,60.0,14.395521433174629
2019-01-01 06:30:00,599596269.1839195,49171.77927076715,49171779.270767145,0.0003286930424923,1.5547953228581746,0.5547953228581746,60.0,14.396909179207068
2019-01-01 06:31:00,599596329.1839195,50035.6727750966,50035672.7750966,0.0003344678138864,1.5569328462390117,0.5569328462390117,60.0,14.398225072157583
2019-01-01 06:32:00,599596389.1839195,50899.6412133862,50899641.2133862,0.000340243086183,1.559042289221173,0.559042289221173,60.0,14.399473971493354
2019-01-01 06:33:00,599596449.1839195,51763.68083200028,51763680.832000285,0.0003460188342908,1.5611244815205267,0.5611244815205267,60.0,14.400660310234647
2019-01-01 06:34:00,599596509.1839195,52627.78812671693,52627788.12671693,0.0003517950347853,1.5631802153741439,0.5631802153741439,60.0,14.401788245277446
2019-01-01 06:35:00,599596569.1839195,53491.95981614436,53491959.81614436,0.0003575716657318,1.5652102477770222,0.5652102477770222,60.0,14.402861490457145
2019-01-01 06:36:00,599596629.1839195,54356.19282965165,54356192.82965165,0.0003633487066046,1.5672153025816369,0.5672153025816369,60.0,14.40388355845486
2019-01-01 06:37:00,599596689.1839195,55220.48428880178,55220484.28880178,0.0003691261381623,1.5691960724250704,0.5691960724250704,60.0,14.404857652502203
