model,Om_m0,n_TF,C_best,chi2_SN,chi2_BAO,chi2_tot,dof
TFGR,0.28,-0.64,-19.40105012600726,1063.9518379064314,16.396432599119706,1080.348270505551,1059
TFGR,0.28,-0.62,-19.399707242218234,1062.0592363339806,16.25097021378947,1078.3102065477701,1059
TFGR,0.28,-0.6,-19.398361776685775,1060.2182329376765,16.10753605753951,1076.325768995216,1059
TFGR,0.28,-0.5800000000000001,-19.39701372776213,1058.4295290762905,15.966188951291995,1074.3957180275825,1059
TFGR,0.28,-0.56,-19.395663093861216,1056.6938319785918,15.826989282747386,1072.5208212613393,1059
TFGR,0.28,-0.54,-19.394309873459434,1055.0118547485845,15.689999048032602,1070.7018537966171,1059
TFGR,0.28,-0.52,-19.392954065096422,1053.3843163696579,15.555281894428354,1068.9395982640863,1059
TFGR,0.28,-0.5,-19.391595667375835,1051.8119417075957,15.42290316420163,1067.2348448717973,1059
TFGR,0.28,-0.48,-19.39023467896612,1050.295461512399,15.292929939570143,1065.588391451969,1059
TFGR,0.28,-0.45999999999999996,-19.388871098601314,1048.835612418965,15.165431088825871,1064.0010435077909,1059
TFGR,0.28,-0.43999999999999995,-19.3875049250818,1047.433136946511,15.04047731364556,1062.4736142601566,1059
TFGR,0.28,-0.42,-19.386136157275086,1046.0887834967807,14.918141197616475,1061.0069246943972,1059
TFGR,0.28,-0.39999999999999997,-19.38476479411661,1044.803306350981,14.798497256006195,1059.6018036069872,1059
TFGR,0.28,-0.37999999999999995,-19.383390834610484,1043.577465665422,14.681621986806054,1058.2590876522281,1059
TFGR,0.28,-0.36,-19.3820142778303,1042.4120274658671,14.567593923077975,1056.9796213889451,1059
TFGR,0.28,-0.33999999999999997,-19.380635122919898,1041.307763640512,14.456493686635499,1055.7642573271473,1059
TFGR,0.28,-0.31999999999999995,-19.379253369094126,1040.2654519316147,14.348404043089978,1054.6138559747046,1059
TFGR,0.28,-0.29999999999999993,-19.377869015639654,1039.2858759257274,14.243409958293613,1053.529285884021,1059
TFGR,0.28,-0.2799999999999999,-19.376482061915695,1038.3698250425273,14.141598656211757,1052.511423698739,1059
TFGR,0.28,-0.2599999999999999,-19.375092507354825,1037.5180945221946,14.043059678257185,1051.5611542004517,1059
TFGR,0.28,-0.24,-19.373700351463725,1036.7314854112938,13.947884944119787,1050.6793703554135,1059
TFGR,0.28,-0.21999999999999997,-19.37230559382396,1036.010804547247,13.85616881412581,1049.8669733613729,1059
TFGR,0.28,-0.2,-19.370908234092738,1035.356864541195,13.768008153161125,1049.124872694356,1059
TFGR,0.28500000000000003,-0.8,-19.40895695833777,1074.0518644601666,16.866702175415483,1090.918566635582,1059
TFGR,0.28500000000000003,-0.78,-19.40764992394973,1071.9627855046797,16.720217158326466,1088.6830026630062,1059
TFGR,0.28500000000000003,-0.76,-19.40634032902389,1069.9190652188486,16.575405791724922,1086.4944710105735,1059
TFGR,0.28500000000000003,-0.74,-19.405028171271272,1067.9213438583715,16.432315846923768,1084.3536597052953,1059
TFGR,0.28500000000000003,-0.72,-19.40371344845672,1065.9702673983857,16.290996350779764,1082.2612637491654,1059
TFGR,0.28500000000000003,-0.7000000000000001,-19.402396158399625,1064.0664875482632,16.15149761903863,1080.2179851673018,1059
TFGR,0.28500000000000003,-0.68,-19.401076298974687,1062.2106617655256,16.01387129055312,1078.2245330560788,1059
TFGR,0.28500000000000003,-0.66,-19.399753868112683,1060.403453268888,15.878170362395736,1076.2816236312838,1059
TFGR,0.28500000000000003,-0.64,-19.398428863801247,1058.645531050378,15.744449225888488,1074.3899802762664,1059
TFGR,0.28500000000000003,-0.62,-19.3971012840856,1056.9375698865056,15.612763703572403,1072.550333590078,1059
TFGR,0.28500000000000003,-0.6,-19.395771127069377,1055.2802503484804,15.4831710871402,1070.7634214356206,1059
TFGR,0.28500000000000003,-0.5800000000000001,-19.394438390915326,1053.674258811473,15.355730176355708,1069.0299889878288,1059
TFGR,0.28500000000000003,-0.56,-19.393103073846152,1052.120287462776,15.230501318984489,1067.3507887817607,1059
TFGR,0.28500000000000003,-0.54,-19.39176517414524,1050.6190343090389,15.10754645176037,1065.7265807607992,1059
TFGR,0.28500000000000003,-0.52,-19.390424690157477,1049.1712031823668,14.986929142413265,1064.1581323247801,1059
TFGR,0.28500000000000003,-0.5,-19.389081620289982,1047.7775037453669,14.868714632783927,1062.6462183781507,1059
TFGR,0.28500000000000003,-0.48,-19.387735963012926,1046.4386514950609,14.75296988305245,1061.1916213781133,1059
TFGR,0.28500000000000003,-0.45999999999999996,-19.386387716860302,1045.1553677657023,14.63976361710677,1059.7951313828091,1059
TFGR,0.28500000000000003,-0.43999999999999995,-19.3850368804307,1043.9283797303774,14.529166369079341,1058.4575460994567,1059
TFGR,0.28500000000000003,-0.42,-19.383683452388087,1042.7584204014834,14.421250531079332,1057.1796709325627,1059
TFGR,0.28500000000000003,-0.39999999999999997,-19.382327431462613,1041.6462286299388,14.316090402149332,1055.962319032088,1059
TFGR,0.28500000000000003,-0.37999999999999995,-19.380968816451368,1040.592549103208,14.213762238475585,1054.8063113416836,1059
TFGR,0.28500000000000003,-0.36,-19.379607606219174,1039.598132342004,14.114344304881133,1053.712476646885,1059
TFGR,0.28500000000000003,-0.33999999999999997,-19.378243799699373,1038.6637346957855,14.017916927632708,1052.6816516234182,1059
TFGR,0.28500000000000003,-0.31999999999999995,-19.376877395894606,1037.790118336859,13.924562548591421,1051.7146808854504,1059
TFGR,0.28500000000000003,-0.29999999999999993,-19.375508393877595,1036.9780512532138,13.834365780739411,1050.8124170339534,1059
TFGR,0.28500000000000003,-0.2799999999999999,-19.37413679279193,1036.2283072399425,13.74741346511378,1049.9757207050563,1059
TFGR,0.28500000000000003,-0.2599999999999999,-19.372762591852833,1035.5416658892982,13.663794729180852,1049.205460618479,1059
TFGR,0.28500000000000003,-0.24,-19.37138579034795,1034.9189125793455,13.583601046683496,1048.502513626029,1059
TFGR,0.28500000000000003,-0.21999999999999997,-19.370006387638124,1034.3608384611503,13.506926298995634,1047.867764760146,1059
TFGR,0.28500000000000003,-0.2,-19.368624383158167,1033.868240444538,13.433866838017932,1047.3021072825559,1059
TFGR,0.29000000000000004,-0.8,-19.406229425834653,1067.7924097911962,16.176681021470298,1083.9690908126665,1059
TFGR,0.29000000000000004,-0.78,-19.4049374879615,1065.88807522857,16.043090561391928,1081.9311657899618,1059
TFGR,0.29000000000000004,-0.76,-19.40364299604692,1064.0282945993072,15.91123590597236,1079.9395305052794,1059
TFGR,0.29000000000000004,-0.74,-19.402345947632444,1062.2136941053345,15.781164928714094,1077.9948590340487,1059
TFGR,0.29000000000000004,-0.72,-19.401046340311638,1060.4449055951814,15.652926745121642,1076.097832340303,1059
TFGR,0.29000000000000004,-0.7000000000000001,-19.39974417173087,1058.7225665801689,15.526571745509319,1074.2491383256781,1059
TFGR,0.29000000000000004,-0.68,-19.398439439590085,1057.0473202498124,15.402151628666724,1072.449471878479,1059
TFGR,0.29000000000000004,-0.66,-19.397132141643546,1055.4198154863493,15.279719436403852,1070.6995349227532,1059
TFGR,0.29000000000000004,-0.64,-19.395822275700596,1053.8407068784068,15.159329588997434,1069.0000364674042,1059
TFGR,0.29000000000000004,-0.62,-19.394509839626433,1052.3106547337848,15.04103792156123,1067.351692655346,1059
TFGR,0.29000000000000004,-0.6,-19.39319483134288,1050.8303250913468,14.924901721363092,1065.75522681271,1059
TFGR,0.29000000000000004,-0.5800000000000001,-19.391877248829132,1049.400389731914,14.810979766112228,1064.2113694980262,1059
TFGR,0.29000000000000004,-0.56,-19.39055709012257,1048.0215261882586,14.699332363240895,1062.7208585514995,1059
TFGR,0.29000000000000004,-0.54,-19.3892343533195,1046.6944177540818,14.590021390204607,1061.2844391442864,1059
TFGR,0.29000000000000004,-0.52,-19.387909036575955,1045.4197534920038,14.483110335826032,1059.9028638278298,1059
TFGR,0.29000000000000004,-0.5,-19.386581138108458,1044.1982282404774,14.37866434270825,1058.5768925831858,1059
TFGR,0.29000000000000004,-0.48,-19.38525065619481,1043.030542619686,14.27675025074302,1057.3072928704291,1059
TFGR,0.29000000000000004,-0.45999999999999996,-19.383917589174875,1041.9174030363574,14.177436641741163,1056.0948396780987,1059
TFGR,0.29000000000000004,-0.43999999999999995,-19.382581935451366,1040.8595216874107,14.080793885211524,1054.9403155726222,1059
TFGR,0.29000000000000004,-0.42,-19.381243693490617,1039.8576165625714,13.98689418531692,1053.8445107478883,1059
TFGR,0.29000000000000004,-0.39999999999999997,-19.37990286182339,1038.9124114457213,13.895811629034597,1052.808223074756,1059
TFGR,0.29000000000000004,-0.37999999999999995,-19.37855943904563,1038.024635915148,13.807622235550587,1051.8322581506986,1059
TFGR,0.29000000000000004,-0.36,-19.3772134238193,1037.1950253425275,13.722404006916875,1050.9174293494443,1059
TFGR,0.29000000000000004,-0.33999999999999997,-19.37586481487311,1036.4243208907183,13.64023698000144,1050.0645578707197,1059
TFGR,0.29000000000000004,-0.31999999999999995,-19.37451361100337,1035.7132695102716,13.561203279761845,1049.2744727900335,1059
TFGR,0.29000000000000004,-0.29999999999999993,-19.373159811074707,1035.0626239346634,13.485387173873162,1048.5480111085365,1059
TFGR,0.29000000000000004,-0.2799999999999999,-19.37180341402092,1034.4731426742092,13.41287512874205,1047.8860178029513,1059
TFGR,0.29000000000000004,-0.2599999999999999,-19.3704444188457,1033.945590008661,13.343755866939205,1047.2893458756002,1059
TFGR,0.29000000000000004,-0.24,-19.36908282462349,1033.4807359784427,13.278120426083069,1046.7588564045257,1059
TFGR,0.29000000000000004,-0.21999999999999997,-19.36771863050019,1033.0793563744733,13.216062219208133,1046.2954185936815,1059
TFGR,0.29000000000000004,-0.2,-19.366351835693997,1032.7422327266322,13.157677096651875,1045.8999098232841,1059
TFGR,0.29500000000000004,-0.8,-19.40351762000726,1062.0736819495316,15.555146086865161,1077.6288280363967,1059
TFGR,0.29500000000000004,-0.78,-19.40224061689482,1060.3473273086604,15.434094164510562,1075.781421473171,1059
TFGR,0.29500000000000004,-0.76,-19.400961066812886,1058.6647541233237,15.314838154427125,1073.979592277751,1059
TFGR,0.29500000000000004,-0.74,-19.399678967139188,1057.0265749331406,15.197426027590497,1072.2240009607312,1059
TFGR,0.29500000000000004,-0.72,-19.398394315301775,1055.4334078503355,15.081906983799461,1070.5153148341349,1059
TFGR,0.29500000000000004,-0.7000000000000001,-19.39710710877975,1053.885876577196,14.968331483958963,1068.854208061155,1059
TFGR,0.29500000000000004,-0.68,-19.395817345104046,1052.3846104228364,14.85675128320646,1067.2413617060429,1059
TFGR,0.29500000000000004,-0.66,-19.39452502185817,1050.930244319103,14.747219464902653,1065.6774637840056,1059
TFGR,0.29500000000000004,-0.64,-19.39323013667896,1049.5234188357133,14.639790475508056,1064.1632093112214,1059
TFGR,0.29500000000000004,-0.62,-19.391932687257363,1048.164780194496,14.534520160368013,1062.699300354864,1059
TFGR,0.29500000000000004,-0.6,-19.390632671339194,1046.854980282818,14.431465800428258,1061.2864460832461,1059
TFGR,0.29500000000000004,-0.5800000000000001,-19.3893300867259,1045.5946766660866,14.330686149904682,1059.9253628159913,1059
TFGR,0.29500000000000004,-0.56,-19.388024931275325,1044.3845325993602,14.232241474930449,1058.6167740742908,1059
TFGR,0.29500000000000004,-0.54,-19.38671720290251,1043.2252170379984,14.136193593205007,1057.3614106312034,1059
TFGR,0.29500000000000004,-0.52,-19.385406899580445,1042.117404647383,14.042605914669366,1056.1600105620523,1059
TFGR,0.29500000000000004,-0.5,-19.38409401934086,1041.061775811645,13.951543483232994,1055.013319294878,1059
TFGR,0.29500000000000004,-0.48,-19.38277856027501,1040.0590166413456,13.863073019577982,1053.9220896609236,1059
TFGR,0.29500000000000004,-0.45999999999999996,-19.381460520534443,1039.1098189801937,13.777262965066672,1052.8870819452604,1059
TFGR,0.29500000000000004,-0.43999999999999995,-19.3801398983318,1038.2148804106396,13.694183526779705,1051.9090639374192,1059
TFGR,0.29500000000000004,-0.42,-19.378816691941598,1037.3749042584404,13.613906723711597,1050.988810982152,1059
TFGR,0.29500000000000004,-0.39999999999999997,-19.37749089970101,1036.5905995960707,13.536506434151908,1050.1271060302226,1059
TFGR,0.29500000000000004,-0.37999999999999995,-19.376162520010666,1035.8626812450432,13.462058444280466,1049.3247396893237,1059
TFGR,0.29500000000000004,-0.36,-19.374831551335433,1035.1918697770366,13.390640498005476,1048.582510275042,1059
TFGR,0.29500000000000004,-0.33999999999999997,-19.373497992205216,1034.5788915138714,13.322332348074411,1047.901223861946,1059
TFGR,0.29500000000000004,-0.31999999999999995,-19.372161841215746,1034.0244785262773,13.257215808487482,1047.2816943347648,1059
TFGR,0.29500000000000004,-0.29999999999999993,-19.370823097029344,1033.5293686313912,13.195374808244784,1046.724743439636,1059
TFGR,0.29500000000000004,-0.2799999999999999,-19.36948175837578,1033.0943053890464,13.13689544645829,1046.2312008355048,1059
TFGR,0.29500000000000004,-0.2599999999999999,-19.36813782405298,1032.7200380967593,13.0818660488606,1045.8019041456198,1059
TFGR,0.29500000000000004,-0.24,-19.366791292927893,1032.407321783401,13.030377225743033,1045.437699009144,1059
TFGR,0.29500000000000004,-0.21999999999999997,-19.365442163937225,1032.1569172015595,12.982521931356128,1045.1394391329156,1059
TFGR,0.29500000000000004,-0.2,-19.364090436088276,1031.9695908185026,12.938395524806445,1044.9079863433092,1059
TFGR,0.30000000000000004,-0.8,-19.40082129441071,1056.880368025815,15.000778267870368,1071.8811462936853,1059
TFGR,0.30000000000000004,-0.78,-19.399559067830243,1055.3254694952934,14.891918575180027,1070.2173880704734,1059
TFGR,0.30000000000000004,-0.76,-19.39829430190331,1053.8136103425427,14.784912900056424,1068.5985232425992,1059
TFGR,0.30000000000000004,-0.74,-19.397026993849444,1052.3453898242224,14.679809305903914,1067.0251991301263,1059
TFGR,0.30000000000000004,-0.72,-19.39575714093676,1050.9214126945874,14.576657072114147,1065.4980697667015,1059
TFGR,0.30000000000000004,-0.7000000000000001,-19.394484740482735,1049.5422892241913,14.475506725836972,1064.0177959500284,1059
TFGR,0.30000000000000004,-0.68,-19.39320978985492,1048.2086352178478,14.376410074580173,1062.585045292428,1059
TFGR,0.30000000000000004,-0.66,-19.391932286471725,1046.9210720318606,14.27942023965866,1061.2004922715194,1059
TFGR,0.30000000000000004,-0.64,-19.390652227803134,1045.6802265904703,14.184591690514624,1059.864818280985,1059
TFGR,0.30000000000000004,-0.62,-19.38936961137152,1044.4867314014878,14.091980279930636,1058.5787116814183,1059
TFGR,0.30000000000000004,-0.6,-19.388084434752358,1043.3412245711263,14.001643280157491,1057.3428678512837,1059
TFGR,0.30000000000000004,-0.5800000000000001,-19.38679669557501,1042.2443498180135,13.913639419980305,1056.1579892379937,1059
TFGR,0.30000000000000004,-0.56,-19.385506391523514,1041.1967564862566,13.828028922745421,1055.024785409002,1059
TFGR,0.30000000000000004,-0.54,-19.38421352033731,1040.1990995577385,13.744873545372606,1053.9439731031111,1059
TFGR,0.30000000000000004,-0.52,-19.382918079812065,1039.2520396633988,13.664236618376476,1052.9162762817753,1059
TFGR,0.30000000000000004,-0.5,-19.381620067800426,1038.35624309362,13.586183086922032,1051.942426180542,1059
TFGR,0.30000000000000004,-0.48,-19.380319482212794,1037.5123818076636,13.51077955293982,1051.0231613606034,1059
TFGR,0.30000000000000004,-0.45999999999999996,-19.379016321018135,1036.7211334421054,13.43809431832654,1050.159227760432,1059
TFGR,0.30000000000000004,-0.43999999999999995,-19.377710582244717,1035.9831813182655,13.368197429257604,1049.351378747523,1059
TFGR,0.30000000000000004,-0.42,-19.376402263980957,1035.2992144486125,13.301160721638478,1048.600375170251,1059
TFGR,0.30000000000000004,-0.39999999999999997,-19.375091364376168,1034.6699275421145,13.237057867722752,1047.9069854098373,1059
TFGR,0.30000000000000004,-0.37999999999999995,-19.373777881641352,1034.09602100849,13.175964423924485,1047.2719854324146,1059
TFGR,0.30000000000000004,-0.36,-19.37246181405001,1033.5782009613627,13.11795787985411,1046.6961588412169,1059
TFGR,0.30000000000000004,-0.33999999999999997,-19.371143159938928,1033.1171792203022,13.063117708606775,1046.180296928909,1059
TFGR,0.30000000000000004,-0.31999999999999995,-19.369821917708965,1032.713673311695,13.01152541833294,1045.7251987300278,1059
TFGR,0.30000000000000004,-0.29999999999999993,-19.368498085825838,1032.368406468414,12.96326460512197,1045.331671073536,1059
TFGR,0.30000000000000004,-0.2799999999999999,-19.367171662820958,1032.0821076283241,12.918421007229423,1045.0005286355536,1059
TFGR,0.30000000000000004,-0.2599999999999999,-19.365842647292176,1031.8555114315384,12.877082560679689,1044.732593992218,1059
TFGR,0.30000000000000004,-0.24,-19.364511037904613,1031.6893582164078,12.839339456276385,1044.528697672684,1059
TFGR,0.30000000000000004,-0.21999999999999997,-19.36317683339144,1031.584394014233,12.805284198053048,1044.389678212286,1059
TFGR,0.30000000000000004,-0.2,-19.361840032554678,1031.5413705427095,12.775011663197605,1044.316382205907,1059
TFGR,0.305,-0.8,-19.398140209385605,1052.1977204197676,14.512302787283968,1066.7100232070516,1059
TFGR,0.305,-0.78,-19.396892604512935,1050.80798407891,14.415298311954666,1065.2232823908648,1059
TFGR,0.305,-0.76,-19.39564246844465,1049.4605736954456,14.320204000126457,1063.7807776955722,1059
TFGR,0.305,-0.74,-19.394389798247555,1048.1560756105278,14.227068002291258,1062.383143612819,1059
TFGR,0.305,-0.72,-19.393134591035356,1046.8950815871478,14.135939672416903,1061.0310212595648,1059
TFGR,0.305,-0.7000000000000001,-19.39187684396937,1045.6781888299292,14.046869599217985,1059.7250584291473,1059
TFGR,0.305,-0.68,-19.3906165542593,1044.5060000042436,13.959909638241037,1058.4659096424846,1059
TFGR,0.305,-0.66,-19.389353719163974,1043.3791232546378,13.875112944784847,1057.2542361994226,1059
TFGR,0.305,-0.64,-19.38808833599209,1042.2981722224781,13.792534007677009,1056.090706230155,1059
TFGR,0.305,-0.62,-19.386820402102963,1041.2637660628911,13.71222868392782,1054.975994746819,1059
TFGR,0.305,-0.6,-19.385549914907312,1040.276529460909,13.634254234283933,1053.9107836951928,1059
TFGR,0.305,-0.5800000000000001,-19.38427687186799,1039.3370926468313,13.55866935970406,1052.8957620065353,1059
TFGR,0.305,-0.56,-19.383001270500788,1038.4460914107308,13.485534238779696,1051.9316256495106,1059
TFGR,0.305,-0.54,-19.381723108375162,1037.6041671161706,13.414910566124387,1051.0190776822951,1059
TFGR,0.305,-0.52,-19.38044238311504,1036.811966713008,13.3468615917555,1050.1588283047633,1059
TFGR,0.305,-0.5,-19.379159092399583,1036.0701427493364,13.28145216149306,1049.3515949108294,1059
TFGR,0.305,-0.48,-19.377873233963953,1035.3793533825212,13.218748758400709,1048.598102140922,1059
TFGR,0.305,-0.45999999999999996,-19.37658480560013,1034.7402623892579,13.158819545294175,1047.899081934552,1059
TFGR,0.305,-0.43999999999999995,-19.375293805157654,1034.1535391747234,13.101734408343697,1047.255273583067,1059
TFGR,0.305,-0.42,-19.37400023054444,1033.619858780714,13.04756500179672,1046.6674237825107,1059
TFGR,0.305,-0.39999999999999997,-19.372704079727555,1033.1399018927855,12.996384793848351,1046.1362866866339,1059
TFGR,0.305,-0.37999999999999995,-19.371405350734005,1032.7143548463318,12.948269113687154,1045.662623960019,1059
TFGR,0.305,-0.36,-19.37010404165154,1032.343909631671,12.90329519974481,1045.247204831416,1059
TFGR,0.305,-0.33999999999999997,-19.368800150629443,1032.0292638979915,12.861542249178337,1044.8908061471698,1059
TFGR,0.305,-0.31999999999999995,-19.367493675879317,1031.7711209562167,12.823091468614628,1044.5942124248313,1059
TFGR,0.305,-0.29999999999999993,-19.366184615675884,1031.5701897807355,12.788026126187113,1044.3582159069226,1059
TFGR,0.305,-0.2799999999999999,-19.364872968357805,1031.4271850099915,12.756431604895543,1044.1836166148871,1059
TFGR,0.305,-0.2599999999999999,-19.363558732328446,1031.342826945847,12.728395457319754,1044.0712224031668,1059
TFGR,0.305,-0.24,-19.362241906056703,1031.3178415518328,12.704007461719682,1044.0218490135524,1059
TFGR,0.305,-0.21999999999999997,-19.360922488077783,1031.3529604500582,12.683359679553815,1044.036320129612,1059
TFGR,0.305,-0.2,-19.35960047699401,1031.4489209169374,12.666546514449381,1044.1154674313868,1059
TFGR,0.31,-0.8,-19.395474131785882,1048.0115298526634,14.08848707954788,1062.1000169322112,1059
TFGR,0.31,-0.78,-19.394240997086197,1046.780881502094,14.003009713372045,1060.783891215466,1059
TFGR,0.31,-0.76,-19.393005339847452,1045.5918727107373,13.919496738977214,1059.5113694497145,1059
TFGR,0.31,-0.74,-19.391767156989086,1044.4450772601576,13.837996388333679,1058.2830736484914,1059
TFGR,0.31,-0.72,-19.390526445475732,1043.3410742773663,13.758558084683155,1057.0996323620493,1059
TFGR,0.31,-0.7000000000000001,-19.389283202317973,1042.280448255685,13.681232473321039,1055.961680729006,1059
TFGR,0.31,-0.68,-19.388037424573035,1041.2637890748833,13.60607145317899,1054.8698605280624,1059
TFGR,0.31,-0.66,-19.38678910934558,1040.291692020683,13.53312820922851,1053.8248202299117,1059
TFGR,0.31,-0.64,-19.385538253788436,1039.364757803589,13.46245724572578,1052.8272150493149,1059
TFGR,0.31,-0.62,-19.384284855103328,1038.4835925769512,13.394114420319397,1051.8777069972707,1059
TFGR,0.31,-0.6,-19.38302891054164,1037.6488079543694,13.3281569790424,1050.9769649334119,1059
TFGR,0.31,-0.5800000000000001,-19.381770417405203,1036.8610210262877,13.264643592210774,1050.1256646184986,1059
TFGR,0.31,-0.56,-19.380509373047015,1036.120854375844,13.20363439125121,1049.324488767095,1059
TFGR,0.31,-0.54,-19.37924577487204,1035.4289360939092,13.145191006481065,1048.5741271003903,1059
TFGR,0.31,-0.52,-19.377979620337943,1034.7858997933158,13.089376605864436,1047.8752763991802,1059
TFGR,0.31,-0.5,-19.37671090695591,1034.1923846222255,13.036255934768244,1047.2286405569937,1059
TFGR,0.31,-0.48,-19.375439632291375,1033.6490352766602,12.985895356743296,1046.6349306334034,1059
TFGR,0.31,-0.45999999999999996,-19.37416579396483,1033.156502012106,12.938362895355423,1046.0948649074614,1059
TFGR,0.31,-0.43999999999999995,-19.372889389652617,1032.7154406542436,12.893728277092379,1045.609168931336,1059
TFGR,0.31,-0.42,-19.371610417087656,1032.3265126087058,12.852062975373048,1045.1785755840788,1059
TFGR,0.31,-0.39999999999999997,-19.370328874060306,1031.990384869907,12.813440255685673,1044.8038251255928,1059
TFGR,0.31,-0.37999999999999995,-19.369044758419093,1031.7077300288693,12.777935221882533,1044.4856652507517,1059
TFGR,0.31,-0.36,-19.36775806807156,1031.4792262800354,12.74562486365917,1044.2248511436947,1059
TFGR,0.31,-0.33999999999999997,-19.366468800984997,1031.3055574270943,12.716588105246593,1044.0221455323408,1059
TFGR,0.31,-0.31999999999999995,-19.36517695518729,1031.187412887667,12.690905855345807,1043.8783187430129,1059
TFGR,0.31,-0.29999999999999993,-19.363882528767697,1031.12548769701,12.668661058334225,1043.7941487553442,1059
TFGR,0.31,-0.2799999999999999,-19.36258551987765,1031.1204825105237,12.64993874677428,1043.770421257298,1059
TFGR,0.31,-0.2599999999999999,-19.361285926731544,1031.173103605199,12.634826095255413,1043.8079297004545,1059
TFGR,0.31,-0.24,-19.35998374760757,1031.284062879874,12.623412475600698,1043.9074753554746,1059
TFGR,0.31,-0.21999999999999997,-19.35867898084848,1031.4540778543144,12.615789513470284,1044.0698673677846,1059
TFGR,0.31,-0.2,-19.357371624862417,1031.6838716670954,12.612051146394567,1044.29592281349,1059
TFGR,0.315,-0.8,-19.392822834721077,1044.3080999777085,13.728138805942478,1058.036238783651,1059
TFGR,0.315,-0.78,-19.39160402183913,1043.2306755292484,13.653868975262824,1056.8845445045113,1059
TFGR,0.315,-0.76,-19.390382695559325,1042.194229728852,13.581615887485148,1055.7758456163372,1059
TFGR,0.315,-0.74,-19.389158852658948,1041.199324143101,13.511427850207063,1054.7107519933081,1059
TFGR,0.315,-0.72,-19.38793248995883,1040.24652560726,13.443354350383503,1053.6898799576436,1059
TFGR,0.315,-0.7000000000000001,-19.38670360432405,1039.336406247018,13.377446084631417,1052.7138523316494,1059
TFGR,0.315,-0.68,-19.38547219266468,1038.4695434996124,13.313754990321165,1051.7832984899335,1059
TFGR,0.315,-0.66,-19.384238251936505,1037.6465201343335,13.252334277474779,1050.8988544118083,1059
TFGR,0.315,-0.64,-19.383001779141782,1036.8679242723813,13.19323846149142,1050.0611627338726,1059
TFGR,0.315,-0.62,-19.381762771329967,1036.1343494060404,13.13652339672078,1049.2708728027612,1059
TFGR,0.315,-0.6,-19.380521225598486,1035.4463944171878,13.082246310905903,1048.5286407280937,1059
TFGR,0.315,-0.5800000000000001,-19.37927713909346,1034.8046635950695,13.03046584051735,1047.8351294355869,1059
TFGR,0.315,-0.56,-19.37803050901049,1034.2097666533668,12.981242067000624,1047.1910087203676,1059
TFGR,0.315,-0.54,-19.376781332595392,1033.6623187464634,12.934636553960239,1046.5969553004236,1059
TFGR,0.315,-0.52,-19.375529607144994,1033.162940485001,12.89071238530329,1046.0536528703042,1059
TFGR,0.315,-0.5,-19.374275330007876,1032.7122579505974,12.849534204366657,1045.561792154964,1059
TFGR,0.315,-0.48,-19.373018498585147,1032.3109027097107,12.811168254051962,1045.1220709637628,1059
TFGR,0.315,-0.45999999999999996,-19.37175911033125,1031.9595118267534,12.775682417993465,1044.735194244747,1059
TFGR,0.315,-0.43999999999999995,-19.3704971627547,1031.6587278762354,12.74314626278402,1044.4018741390194,1059
TFGR,0.315,-0.42,-19.369232653418894,1031.409198954081,12.713631081285364,1044.1228300353662,1059
TFGR,0.315,-0.39999999999999997,-19.367965579942883,1031.211578688031,12.687209937048978,1043.89878862508,1059
TFGR,0.315,-0.37999999999999995,-19.36669594000218,1031.0665262470686,12.663957709874806,1043.7304839569433,1059
TFGR,0.315,-0.36,-19.365423731329518,1030.9747063499194,12.643951142535437,1043.6186574924548,1059
TFGR,0.315,-0.33999999999999997,-19.364148951715677,1030.9367892725504,12.627268888693907,1043.5640581612442,1059
TFGR,0.315,-0.31999999999999995,-19.36287159901025,1030.9534508546726,12.613991562043989,1043.5674424167166,1059
TFGR,0.315,-0.29999999999999993,-19.361591671122465,1031.0253725052023,12.604201786702289,1043.6295742919046,1059
TFGR,0.315,-0.2799999999999999,-19.360309166021974,1031.1532412066695,12.597984248882263,1043.7512254555518,1059
TFGR,0.315,-0.2599999999999999,-19.359024081739655,1031.3377495185337,12.595425749880638,1043.9331752684143,1059
TFGR,0.315,-0.24,-19.35773641636841,1031.5795955794094,12.596615260407287,1044.1762108398168,1059
TFGR,0.315,-0.21999999999999997,-19.35644616806399,1031.8794831081611,12.60164397629063,1044.4811270844518,1059
TFGR,0.315,-0.2,-19.355153335045767,1032.2381214038257,12.610605375590783,1044.8487267794164,1059
TFGR,0.32,-0.8,-19.390186097311922,1041.074223475103,13.430103990103207,1054.5043274652062,1059
TFGR,0.32,-0.78,-19.38898146096731,1040.1443598639146,13.366730306831123,1053.5110901707458,1059
TFGR,0.32,-0.76,-19.38777432083058,1039.2548380345265,13.305423879744044,1052.5602619142705,1059
TFGR,0.32,-0.74,-19.38656467354201,1038.406207672245,13.24623308599856,1051.6524407582435,1059
TFGR,0.32,-0.72,-19.385352515783765,1037.5990236539697,13.189207470468856,1050.7882311244384,1059
TFGR,0.32,-0.7000000000000001,-19.384137844280577,1036.8338460707862,13.134397775584665,1049.9682438463708,1059
TFGR,0.32,-0.68,-19.382920655800515,1036.1112402499734,13.081855971942565,1049.193096221916,1059
TFGR,0.32,-0.66,-19.381700947155686,1035.4317767764167,13.03163528971024,1048.463412066127,1059
TFGR,0.32,-0.64,-19.380478715202983,1034.7960315134276,12.983790250843828,1047.7798217642714,1059
