time_utc,et,L_km,L_m,L_AU
1986-01-24 07:02:00,-439793824.8154153,2677381699.5938544,2677381699593.8545,17.897191230502283
1986-01-24 07:03:00,-439793764.8154153,2677383222.365273,2677383222365.273,17.8972014096005
1986-01-24 07:04:00,-439793704.8154153,2677384745.1653557,2677384745165.3555,17.897211588890322
1986-01-24 07:05:00,-439793644.8154153,2677386267.9941616,2677386267994.1616,17.897221768372148
1986-01-24 07:06:00,-439793584.8154153,2677387790.8517575,2677387790851.7573,17.89723194804642
1986-01-24 07:07:00,-439793524.8154153,2677389313.738205,2677389313738.205,17.897242127913557
1986-01-24 07:08:00,-439793464.8154153,2677390836.653569,2677390836653.5693,17.89725230797399
1986-01-24 07:09:00,-439793404.8154153,2677392359.597913,2677392359597.9126,17.897262488228137
1986-01-24 07:10:00,-439793344.8154153,2677393882.5712996,2677393882571.2993,17.897272668676425
1986-01-24 07:11:00,-439793284.8154153,2677395405.573795,2677395405573.795,17.897282849319293
1986-01-24 07:12:00,-439793224.8154153,2677396928.605463,2677396928605.463,17.89729303015717
1986-01-24 07:13:00,-439793164.8154153,2677398451.6663675,2677398451666.3677,17.897303211190476
1986-01-24 07:14:00,-439793104.8154153,2677399974.7565756,2677399974756.5757,17.89731339241967
1986-01-24 07:15:00,-439793044.8154153,2677401497.8761506,2677401497876.1504,17.897323573845163
1986-01-24 07:16:00,-439792984.8154153,2677403021.0251584,2677403021025.158,17.897333755467407
1986-01-24 07:17:00,-439792924.8154153,2677404544.203664,2677404544203.664,17.89734393728683
1986-01-24 07:18:00,-439792864.8154153,2677406067.411734,2677406067411.734,17.89735411930388
1986-01-24 07:19:00,-439792804.8154153,2677407590.649434,2677407590649.434,17.897364301518994
1986-01-24 07:20:00,-439792744.8154153,2677409113.916832,2677409113916.832,17.897374483932627
1986-01-24 07:21:00,-439792684.8154153,2677410637.2139926,2677410637213.9927,17.89738466654521
1986-01-24 07:22:00,-439792624.8154153,2677412160.540982,2677412160540.982,17.897394849357184
1986-01-24 07:23:00,-439792564.8154153,2677413683.8978677,2677413683897.8677,17.897405032369004
1986-01-24 07:24:00,-439792504.8154153,2677415207.284717,2677415207284.7173,17.897415215581123
1986-01-24 07:25:00,-439792444.8154153,2677416730.7015986,2677416730701.5986,17.89742539899399
1986-01-24 07:26:00,-439792384.8154153,2677418254.148579,2677418254148.579,17.897435582608058
1986-01-24 07:27:00,-439792324.8154153,2677419777.6257253,2677419777625.725,17.89744576642377
1986-01-24 07:28:00,-439792264.8154153,2677421301.133106,2677421301133.1064,17.89745595044159
1986-01-24 07:29:00,-439792204.8154153,2677422824.67079,2677422824670.79,17.897466134661972
1986-01-24 07:30:00,-439792144.8154153,2677424348.238845,2677424348238.8447,17.89747631908537
1986-01-24 07:31:00,-439792084.8154153,2677425871.837341,2677425871837.341,17.897486503712255
1986-01-24 07:32:00,-439792024.8154153,2677427395.4663463,2677427395466.346,17.897496688543082
1986-01-24 07:33:00,-439791964.8154153,2677428919.125929,2677428919125.9287,17.89750687357831
1986-01-24 07:34:00,-439791904.8154153,2677430442.8161597,2677430442816.1597,17.897517058818405
1986-01-24 07:35:00,-439791844.8154153,2677431966.537109,2677431966537.109,17.897527244263838
1986-01-24 07:36:00,-439791784.8154153,2677433490.2888455,2677433490288.8457,17.897537429915076
1986-01-24 07:37:00,-439791724.8154153,2677435014.071439,2677435014071.439,17.897547615772574
1986-01-24 07:38:00,-439791664.8154153,2677436537.8849616,2677436537884.9614,17.897557801836825
1986-01-24 07:39:00,-439791604.8154153,2677438061.7294817,2677438061729.482,17.897567988108282
1986-01-24 07:40:00,-439791544.8154153,2677439585.605072,2677439585605.0723,17.89757817458743
1986-01-24 07:41:00,-439791484.8154153,2677441109.511804,2677441109511.804,17.897588361274746
1986-01-24 07:42:00,-439791424.8154153,2677442633.4497466,2677442633449.7466,17.89759854817069
1986-01-24 07:43:00,-439791364.8154153,2677444157.4189744,2677444157418.9746,17.897608735275767
1986-01-24 07:44:00,-439791304.8154153,2677445681.4195566,2677445681419.5566,17.897618922590432
1986-01-24 07:45:00,-439791244.8154153,2677447205.451567,2677447205451.5674,17.897629110115183
1986-01-24 07:46:00,-439791184.8154153,2677448729.515079,2677448729515.079,17.89763929785051
1986-01-24 07:47:00,-439791124.8154153,2677450253.6101627,2677450253610.1626,17.89764948579688
1986-01-24 07:48:00,-439791064.8154153,2677451777.736892,2677451777736.892,17.897659673954788
1986-01-24 07:49:00,-439791004.8154153,2677453301.8953395,2677453301895.3394,17.897669862324715
1986-01-24 07:50:00,-439790944.8154153,2677454826.0855803,2677454826085.5806,17.897680050907173
1986-01-24 07:51:00,-439790884.8154153,2677456350.3076873,2677456350307.6875,17.89769023970264
1986-01-24 07:52:00,-439790824.8154153,2677457874.561732,2677457874561.732,17.897700428711598
1986-01-24 07:53:00,-439790764.8154153,2677459398.847793,2677459398847.793,17.89771061793457
1986-01-24 07:54:00,-439790704.8154153,2677460923.1659408,2677460923165.941,17.897720807372032
1986-01-24 07:55:00,-439790644.8154153,2677462447.5162516,2677462447516.2515,17.89773099702449
1986-01-24 07:56:00,-439790584.8154153,2677463971.8988,2677463971898.8,17.897741186892443
1986-01-24 07:57:00,-439790524.8154153,2677465496.3136625,2677465496313.6626,17.8977513769764
1986-01-24 07:58:00,-439790464.8154153,2677467020.760913,2677467020760.913,17.89776156727686
1986-01-24 07:59:00,-439790404.8154153,2677468545.2406263,2677468545240.6265,17.89777175779432
1986-01-24 08:00:00,-439790344.8154153,2677470069.7528815,2677470069752.8813,17.89778194852931
1986-01-24 08:01:00,-439790284.8154153,2677471594.297753,2677471594297.753,17.897792139482323
1986-01-24 08:02:00,-439790224.8154153,2677473118.875316,2677473118875.316,17.89780233065387
1986-01-24 08:03:00,-439790164.8154153,2677474643.4856505,2677474643485.6504,17.89781252204448
1986-01-24 08:04:00,-439790104.8154153,2677476168.1288304,2677476168128.8306,17.897822713654644
1986-01-24 08:05:00,-439790044.8154153,2677477692.804935,2677477692804.935,17.897832905484897
1986-01-24 08:06:00,-439789984.8154153,2677479217.51404,2677479217514.04,17.89784309753575
1986-01-24 08:07:00,-439789924.8154153,2677480742.256226,2677480742256.226,17.897853289807728
1986-01-24 08:08:00,-439789864.8154153,2677482267.0315685,2677482267031.5684,17.897863482301346
1986-01-24 08:09:00,-439789804.8154153,2677483791.840149,2677483791840.149,17.89787367501715
1986-01-24 08:10:00,-439789744.8154153,2677485316.6820416,2677485316682.0415,17.897883867955628
1986-01-24 08:11:00,-439789684.8154153,2677486841.557329,2677486841557.329,17.897894061117338
1986-01-24 08:12:00,-439789624.8154153,2677488366.4660892,2677488366466.0894,17.897904254502798
1986-01-24 08:13:00,-439789564.8154153,2677489891.408403,2677489891408.403,17.89791444811255
1986-01-24 08:14:00,-439789504.8154153,2677491416.384348,2677491416384.348,17.897924641947114
1986-01-24 08:15:00,-439789444.8154153,2677492941.3940053,2677492941394.0054,17.897934836007032
1986-01-24 08:16:00,-439789384.8154153,2677494466.437455,2677494466437.455,17.89794503029284
1986-01-24 08:17:00,-439789324.8154153,2677495991.51478,2677495991514.7803,17.897955224805084
1986-01-24 08:18:00,-439789264.8154153,2677497516.6260586,2677497516626.0586,17.897965419544295
1986-01-24 08:19:00,-439789204.8154153,2677499041.771372,2677499041771.372,17.897975614511015
1986-01-24 08:20:00,-439789144.8154153,2677500566.9508038,2677500566950.8037,17.897985809705805
1986-01-24 08:21:00,-439789084.8154153,2677502092.164434,2677502092164.434,17.897996005129198
1986-01-24 08:22:00,-439789024.8154153,2677503617.4123454,2677503617412.345,17.898006200781744
1986-01-24 08:23:00,-439788964.8154153,2677505142.69462,2677505142694.62,17.898016396663994
1986-01-24 08:24:00,-439788904.8154153,2677506668.0113406,2677506668011.341,17.898026592776503
1986-01-24 08:25:00,-439788844.8154153,2677508193.3625927,2677508193362.593,17.89803678911984
1986-01-24 08:26:00,-439788784.8154153,2677509718.748456,2677509718748.456,17.89804698569454
1986-01-24 08:27:00,-439788724.8154153,2677511244.1690154,2677511244169.0156,17.898057182501166
1986-01-24 08:28:00,-439788664.8154153,2677512769.6243544,2677512769624.3545,17.89806737954028
1986-01-24 08:29:00,-439788604.8154153,2677514295.114558,2677514295114.558,17.89807757681245
1986-01-24 08:30:00,-439788544.8154153,2677515820.6397114,2677515820639.7114,17.898087774318245
1986-01-24 08:31:00,-439788484.8154153,2677517346.199898,2677517346199.898,17.89809797205822
1986-01-24 08:32:00,-439788424.8154153,2677518871.795204,2677518871795.204,17.89810817003296
1986-01-24 08:33:00,-439788364.8154153,2677520397.4257135,2677520397425.7134,17.898118368243015
1986-01-24 08:34:00,-439788304.8154153,2677521923.0915127,2677521923091.5127,17.89812856668897
1986-01-24 08:35:00,-439788244.8154153,2677523448.7926884,2677523448792.6885,17.898138765371403
1986-01-24 08:36:00,-439788184.8154153,2677524974.5293274,2677524974529.327,17.89814896429089
1986-01-24 08:37:00,-439788124.8154153,2677526500.301514,2677526500301.514,17.898159163448003
1986-01-24 08:38:00,-439788064.8154153,2677528026.1093383,2677528026109.3384,17.898169362843333
1986-01-24 08:39:00,-439788004.8154153,2677529551.9528856,2677529551952.8857,17.898179562477463
1986-01-24 08:40:00,-439787944.8154153,2677531077.832244,2677531077832.244,17.89818976235097
1986-01-24 08:41:00,-439787884.8154153,2677532603.747502,2677532603747.502,17.898199962464453
1986-01-24 08:42:00,-439787824.8154153,2677534129.6987467,2677534129698.7466,17.898210162818494
1986-01-24 08:43:00,-439787764.8154153,2677535655.6860685,2677535655686.0684,17.898220363413692
1986-01-24 08:44:00,-439787704.8154153,2677537181.709555,2677537181709.555,17.89823056425064
1986-01-24 08:45:00,-439787644.8154153,2677538707.769295,2677538707769.2954,17.898240765329927
1986-01-24 08:46:00,-439787584.8154153,2677540233.86538,2677540233865.38,17.89825096665216
1986-01-24 08:47:00,-439787524.8154153,2677541759.997897,2677541759997.897,17.898261168217932
1986-01-24 08:48:00,-439787464.8154153,2677543286.16694,2677543286166.9404,17.898271370027864
1986-01-24 08:49:00,-439787404.8154153,2677544812.3725963,2677544812372.596,17.89828157208254
1986-01-24 08:50:00,-439787344.8154153,2677546338.6149592,2677546338614.9595,17.898291774382585
1986-01-24 08:51:00,-439787284.8154153,2677547864.8941183,2677547864894.118,17.898301976928597
1986-01-24 08:52:00,-439787224.8154153,2677549391.2101665,2677549391210.1665,17.898312179721195
1986-01-24 08:53:00,-439787164.8154153,2677550917.563194,2677550917563.194,17.898322382760988
1986-01-24 08:54:00,-439787104.8154153,2677552443.9532957,2677552443953.296,17.898332586048607
1986-01-24 08:55:00,-439787044.8154153,2677553970.380562,2677553970380.562,17.898342789584653
1986-01-24 08:56:00,-439786984.8154153,2677555496.845086,2677555496845.086,17.898352993369752
1986-01-24 08:57:00,-439786924.8154153,2677557023.346962,2677557023346.962,17.898363197404535
1986-01-24 08:58:00,-439786864.8154153,2677558549.8862834,2677558549886.283,17.898373401689625
1986-01-24 08:59:00,-439786804.8154153,2677560076.4631443,2677560076463.1445,17.89838360622565
1986-01-24 09:00:00,-439786744.8154153,2677561603.077639,2677561603077.639,17.898393811013243
1986-01-24 09:01:00,-439786684.8154153,2677563129.729862,2677563129729.8623,17.898404016053032
1986-01-24 09:02:00,-439786624.8154153,2677564656.4199076,2677564656419.9077,17.89841422134565
1986-01-24 09:03:00,-439786564.8154153,2677566183.1478734,2677566183147.8735,17.89842442689175
1986-01-24 09:04:00,-439786504.8154153,2677567709.913853,2677567709913.853,17.898434632691956
1986-01-24 09:05:00,-439786444.8154153,2677569236.717944,2677569236717.9443,17.898444838746922
1986-01-24 09:06:00,-439786384.8154153,2677570763.560242,2677570763560.242,17.898455045057286
1986-01-24 09:07:00,-439786324.8154153,2677572290.4408445,2677572290440.8447,17.898465251623698
1986-01-24 09:08:00,-439786264.8154153,2677573817.3598485,2677573817359.8486,17.898475458446807
1986-01-24 09:09:00,-439786204.8154153,2677575344.3173523,2677575344317.3525,17.898485665527275
1986-01-24 09:10:00,-439786144.8154153,2677576871.3134522,2677576871313.452,17.898495872865738
1986-01-24 09:11:00,-439786084.8154153,2677578398.348248,2677578398348.248,17.89850608046287
1986-01-24 09:12:00,-439786024.8154153,2677579925.4218373,2677579925421.8374,17.89851628831932
1986-01-24 09:13:00,-439785964.8154153,2677581452.534322,2677581452534.322,17.898526496435768
1986-01-24 09:14:00,-439785904.8154153,2677582979.685797,2677582979685.7974,17.898536704812855
1986-01-24 09:15:00,-439785844.8154153,2677584506.8763666,2677584506876.3667,17.898546913451266
1986-01-24 09:16:00,-439785784.8154153,2677586034.106128,2677586034106.1284,17.898557122351665
1986-01-24 09:17:00,-439785724.8154153,2677587561.375183,2677587561375.183,17.89856733151472
1986-01-24 09:18:00,-439785664.8154153,2677589088.683633,2677589088683.633,17.898577540941115
1986-01-24 09:19:00,-439785604.8154153,2677590616.031579,2677590616031.579,17.898587750631528
1986-01-24 09:20:00,-439785544.8154153,2677592143.419122,2677592143419.122,17.89859796058663
1986-01-24 09:21:00,-439785484.8154153,2677593670.846366,2677593670846.3657,17.898608170807115
1986-01-24 09:22:00,-439785424.8154153,2677595198.3134117,2677595198313.4116,17.89861838129366
1986-01-24 09:23:00,-439785364.8154153,2677596725.820363,2677596725820.3633,17.898628592046954
1986-01-24 09:24:00,-439785304.8154153,2677598253.367323,2677598253367.3228,17.89863880306769
1986-01-24 09:25:00,-439785244.8154153,2677599780.954395,2677599780954.395,17.89864901435656
1986-01-24 09:26:00,-439785184.8154153,2677601308.5816836,2677601308581.6836,17.898659225914262
1986-01-24 09:27:00,-439785124.8154153,2677602836.2492948,2677602836249.295,17.898669437741503
1986-01-24 09:28:00,-439785064.8154153,2677604363.95733,2677604363957.33,17.898679649838964
1986-01-24 09:29:00,-439785004.8154153,2677605891.7058983,2677605891705.8984,17.898689862207366
1986-01-24 09:30:00,-439784944.8154153,2677607419.495105,2677607419495.105,17.898700074847422
1986-01-24 09:31:00,-439784884.8154153,2677608947.325053,2677608947325.053,17.89871028775982
1986-01-24 09:32:00,-439784824.8154153,2677610475.1958523,2677610475195.852,17.898720500945288
1986-01-24 09:33:00,-439784764.8154153,2677612003.1076083,2677612003107.6084,17.898730714404536
1986-01-24 09:34:00,-439784704.8154153,2677613531.060429,2677613531060.429,17.898740928138285
1986-01-24 09:35:00,-439784644.8154153,2677615059.0544214,2677615059054.4214,17.89875114214725
1986-01-24 09:36:00,-439784584.8154153,2677616587.0896955,2677616587089.6953,17.898761356432164
1986-01-24 09:37:00,-439784524.8154153,2677618115.166359,2677618115166.359,17.898771570993752
1986-01-24 09:38:00,-439784464.8154153,2677619643.28452,2677619643284.52,17.898781785832732
1986-01-24 09:39:00,-439784404.8154153,2677621171.4442897,2677621171444.2896,17.89879200094985
1986-01-24 09:40:00,-439784344.8154153,2677622699.645777,2677622699645.7773,17.898802216345835
1986-01-24 09:41:00,-439784284.8154153,2677624227.8890924,2677624227889.0923,17.89881243202142
1986-01-24 09:42:00,-439784224.8154153,2677625756.1743474,2677625756174.347,17.89882264797735
1986-01-24 09:43:00,-439784164.8154153,2677627284.5016527,2677627284501.653,17.898832864214377
1986-01-24 09:44:00,-439784104.8154153,2677628812.8711195,2677628812871.1196,17.898843080733233
1986-01-24 09:45:00,-439784044.8154153,2677630341.2828617,2677630341282.862,17.898853297534682
1986-01-24 09:46:00,-439783984.8154153,2677631869.7369905,2677631869736.99,17.898863514619467
1986-01-24 09:47:00,-439783924.8154153,2677633398.2336187,2677633398233.6187,17.898873731988346
1986-01-24 09:48:00,-439783864.8154153,2677634926.772861,2677634926772.861,17.89888394964208
1986-01-24 09:49:00,-439783804.8154153,2677636455.3548303,2677636455354.83,17.898894167581428
1986-01-24 09:50:00,-439783744.8154153,2677637983.979641,2677637983979.641,17.898904385807153
1986-01-24 09:51:00,-439783684.8154153,2677639512.647409,2677639512647.409,17.898914604320026
1986-01-24 09:52:00,-439783624.8154153,2677641041.3582478,2677641041358.2476,17.898924823120815
1986-01-24 09:53:00,-439783564.8154153,2677642570.1122746,2677642570112.2744,17.898935042210297
1986-01-24 09:54:00,-439783504.8154153,2677644098.909605,2677644098909.605,17.898945261589244
1986-01-24 09:55:00,-439783444.8154153,2677645627.7503576,2677645627750.3574,17.89895548125845
1986-01-24 09:56:00,-439783384.8154153,2677647156.634646,2677647156634.646,17.898965701218675
1986-01-24 09:57:00,-439783324.8154153,2677648685.56259,2677648685562.5903,17.898975921470722
1986-01-24 09:58:00,-439783264.8154153,2677650214.5343075,2677650214534.3076,17.898986142015374
1986-01-24 09:59:00,-439783204.8154153,2677651743.549917,2677651743549.917,17.898996362853428
1986-01-24 10:00:00,-439783144.8154153,2677653272.6095366,2677653272609.5366,17.89900658398567
1986-01-24 10:01:00,-439783084.8154153,2677654801.713288,2677654801713.2876,17.899016805412913
1986-01-24 10:02:00,-439783024.8154153,2677656330.8612885,2677656330861.2886,17.899027027135947
1986-01-24 10:03:00,-439782964.8154153,2677657860.053661,2677657860053.6606,17.899037249155587
1986-01-24 10:04:00,-439782904.8154153,2677659389.290524,2677659389290.524,17.899047471472628
1986-01-24 10:05:00,-439782844.8154153,2677660918.572001,2677660918572.001,17.899057694087897
1986-01-24 10:06:00,-439782784.8154153,2677662447.898213,2677662447898.213,17.8990679170022
1986-01-24 10:07:00,-439782724.8154153,2677663977.269283,2677663977269.2827,17.899078140216357
1986-01-24 10:08:00,-439782664.8154153,2677665506.6853333,2677665506685.333,17.89908836373119
1986-01-24 10:09:00,-439782604.8154153,2677667036.146487,2677667036146.4873,17.899098587547527
1986-01-24 10:10:00,-439782544.8154153,2677668565.6528687,2677668565652.8687,17.89910881166619
1986-01-24 10:11:00,-439782484.8154153,2677670095.204604,2677670095204.604,17.89911903608802
1986-01-24 10:12:00,-439782424.8154153,2677671624.8018155,2677671624801.8154,17.899129260813844
1986-01-24 10:13:00,-439782364.8154153,2677673154.444629,2677673154444.6294,17.899139485844497
1986-01-24 10:14:00,-439782304.8154153,2677674684.133173,2677674684133.173,17.899149711180836
1986-01-24 10:15:00,-439782244.8154153,2677676213.867571,2677676213867.571,17.899159936823693
1986-01-24 10:16:00,-439782184.8154153,2677677743.647951,2677677743647.951,17.899170162773924
1986-01-24 10:17:00,-439782124.8154153,2677679273.47444,2677679273474.44,17.89918038903237
1986-01-24 10:18:00,-439782064.8154153,2677680803.3471675,2677680803347.1675,17.899190615599903
1986-01-24 10:19:00,-439782004.8154153,2677682333.2662606,2677682333266.2607,17.89920084247737
1986-01-24 10:20:00,-439781944.8154153,2677683863.2318497,2677683863231.8496,17.899211069665647
1986-01-24 10:21:00,-439781884.8154153,2677685393.244063,2677685393244.063,17.89922129716558
1986-01-24 10:22:00,-439781824.8154153,2677686923.3030305,2677686923303.0303,17.899231524978052
1986-01-24 10:23:00,-439781764.8154153,2677688453.4088855,2677688453408.8853,17.899241753103947
1986-01-24 10:24:00,-439781704.8154153,2677689983.5617557,2677689983561.756,17.89925198154412
1986-01-24 10:25:00,-439781644.8154153,2677691513.761776,2677691513761.776,17.89926221029947
1986-01-24 10:26:00,-439781584.8154153,2677693044.0090766,2677693044009.0767,17.89927243937087
1986-01-24 10:27:00,-439781524.8154153,2677694574.30379,2677694574303.79,17.899282668759202
1986-01-24 10:28:00,-439781464.8154153,2677696104.6460514,2677696104646.0513,17.899292898465376
1986-01-24 10:29:00,-439781404.8154153,2677697635.035994,2677697635035.994,17.899303128490278
1986-01-24 10:30:00,-439781344.8154153,2677699165.4737525,2677699165473.7524,17.89931335883481
1986-01-24 10:31:00,-439781284.8154153,2677700695.959461,2677700695959.4614,17.89932358949987
1986-01-24 10:32:00,-439781224.8154153,2677702226.4932566,2677702226493.2563,17.89933382048637
1986-01-24 10:33:00,-439781164.8154153,2677703757.0752745,2677703757075.2744,17.899344051795214
1986-01-24 10:34:00,-439781104.8154153,2677705287.7056518,2677705287705.652,17.899354283427325
1986-01-24 10:35:00,-439781044.8154153,2677706818.384526,2677706818384.526,17.899364515383613
1986-01-24 10:36:00,-439780984.8154153,2677708349.1120343,2677708349112.034,17.899374747665004
1986-01-24 10:37:00,-439780924.8154153,2677709879.8883157,2677709879888.316,17.899384980272423
1986-01-24 10:38:00,-439780864.8154153,2677711410.71351,2677711410713.5103,17.8993952132068
1986-01-24 10:39:00,-439780804.8154153,2677712941.5877547,2677712941587.755,17.899405446469064
1986-01-24 10:40:00,-439780744.8154153,2677714472.511193,2677714472511.193,17.899415680060166
1986-01-24 10:41:00,-439780684.8154153,2677716003.4839635,2677716003483.9634,17.89942591398103
1986-01-24 10:42:00,-439780624.8154153,2677717534.5062084,2677717534506.2085,17.899436148232613
1986-01-24 10:43:00,-439780564.8154153,2677719065.578069,2677719065578.0693,17.899446382815857
1986-01-24 10:44:00,-439780504.8154153,2677720596.6996894,2677720596699.6895,17.899456617731722
1986-01-24 10:45:00,-439780444.8154153,2677722127.8712115,2677722127871.2114,17.899466852981163
1986-01-24 10:46:00,-439780384.8154153,2677723659.092781,2677723659092.7812,17.899477088565146
1986-01-24 10:47:00,-439780324.8154153,2677725190.36454,2677725190364.54,17.899487324484628
1986-01-24 10:48:00,-439780264.8154153,2677726721.6866345,2677726721686.635,17.89949756074058
1986-01-24 10:49:00,-439780204.8154153,2677728253.0592103,2677728253059.2104,17.89950779733398
1986-01-24 10:50:00,-439780144.8154153,2677729784.4824142,2677729784482.414,17.899518034265807
1986-01-24 10:51:00,-439780084.8154153,2677731315.9563913,2677731315956.391,17.899528271537033
1986-01-24 10:52:00,-439780024.8154153,2677732847.4812922,2677732847481.2925,17.899538509148663
1986-01-24 10:53:00,-439779964.8154153,2677734379.0572624,2677734379057.262,17.89954874710167
1986-01-24 10:54:00,-439779904.8154153,2677735910.684451,2677735910684.451,17.89955898539705
1986-01-24 10:55:00,-439779844.8154153,2677737442.363009,2677737442363.009,17.899569224035815
1986-01-24 10:56:00,-439779784.8154153,2677738974.093085,2677738974093.085,17.899579463018956
1986-01-24 10:57:00,-439779724.8154153,2677740505.87483,2677740505874.8296,17.89958970234748
1986-01-24 10:58:00,-439779664.8154153,2677742037.708396,2677742037708.396,17.899599942022412
1986-01-24 10:59:00,-439779604.8154153,2677743569.593935,2677743569593.935,17.899610182044757
1986-01-24 11:00:00,-439779544.8154153,2677745101.531599,2677745101531.599,17.899620422415538
1986-01-24 11:01:00,-439779484.8154153,2677746633.5215425,2677746633521.5425,17.899630663135788
1986-01-24 11:02:00,-439779424.8154153,2677748165.5639176,2677748165563.9175,17.899640904206517
1986-01-24 11:03:00,-439779364.8154153,2677749697.6588807,2677749697658.881,17.89965114562878
1986-01-24 11:04:00,-439779304.8154153,2677751229.8065863,2677751229806.5864,17.8996613874036
1986-01-24 11:05:00,-439779244.8154153,2677752762.00719,2677752762007.1904,17.899671629532026
1986-01-24 11:06:00,-439779184.8154153,2677754294.2608514,2677754294260.8516,17.89968187201512
1986-01-24 11:07:00,-439779124.8154153,2677755826.5677238,2677755826567.7236,17.899692114853906
1986-01-24 11:08:00,-439779064.8154153,2677757358.927968,2677757358927.9683,17.89970235804946
1986-01-24 11:09:00,-439779004.8154153,2677758891.3417406,2677758891341.7407,17.89971260160283
1986-01-24 11:10:00,-439778944.8154153,2677760423.809203,2677760423809.203,17.899722845515097
1986-01-24 11:11:00,-439778884.8154153,2677761956.3282485,2677761956328.2485,17.89973308977217
1986-01-24 11:12:00,-439778824.8154153,2677763488.9028583,2677763488902.8584,17.89974333440067
1986-01-24 11:13:00,-439778764.8154153,2677765021.5316396,2677765021531.6396,17.899753579391287
1986-01-24 11:14:00,-439778704.8154153,2677766554.214753,2677766554214.753,17.89976382474509
1986-01-24 11:15:00,-439778644.8154153,2677768086.9523644,2677768086952.3643,17.899774070463188
1986-01-24 11:16:00,-439778584.8154153,2677769619.7446365,2677769619744.6367,17.899784316546672
1986-01-24 11:17:00,-439778524.8154153,2677771152.5917335,2677771152591.7334,17.899794562996636
1986-01-24 11:18:00,-439778464.8154153,2677772685.4938197,2677772685493.82,17.89980480981418
1986-01-24 11:19:00,-439778404.8154153,2677774218.4510617,2677774218451.0615,17.89981505700042
1986-01-24 11:20:00,-439778344.8154153,2677775751.463627,2677775751463.627,17.899825304556472
1986-01-24 11:21:00,-439778284.8154153,2677777284.53168,2677777284531.68,17.899835552483438
1986-01-24 11:22:00,-439778224.8154153,2677778817.655393,2677778817655.393,17.899845800782465
1986-01-24 11:23:00,-439778164.8154153,2677780350.834932,2677780350834.9316,17.899856049454666
1986-01-24 11:24:00,-439778104.8154153,2677781884.0660357,2677781884066.0356,17.899866298471558
1986-01-24 11:25:00,-439778044.8154153,2677783417.3569636,2677783417356.964,17.89987654788835
1986-01-24 11:26:00,-439777984.8154153,2677784950.70423,2677784950704.23,17.89988679768174
1986-01-24 11:27:00,-439777924.8154153,2677786484.1080036,2677786484108.0034,17.89989704785286
1986-01-24 11:28:00,-439777864.8154153,2677788017.56846,2677788017568.46,17.89990729840288
1986-01-24 11:29:00,-439777804.8154153,2677789551.0857706,2677789551085.7705,17.899917549332944
1986-01-24 11:30:00,-439777744.8154153,2677791084.6601114,2677791084660.1113,17.899927800644235
1986-01-24 11:31:00,-439777684.8154153,2677792618.291656,2677792618291.6562,17.89993805233791
1986-01-24 11:32:00,-439777624.8154153,2677794151.9805813,2677794151980.581,17.899948304415148
1986-01-24 11:33:00,-439777564.8154153,2677795685.7291813,2677795685729.181,17.89995855689129
1986-01-24 11:34:00,-439777504.8154153,2677797219.533947,2677797219533.947,17.899968809742873
1986-01-24 11:35:00,-439777444.8154153,2677798753.3966236,2677798753396.6235,17.89997906298157
1986-01-24 11:36:00,-439777384.8154153,2677800287.317391,2677800287317.391,17.899989316608576
1986-01-24 11:37:00,-439777324.8154153,2677801821.296429,2677801821296.429,17.899999570625102
1986-01-24 11:38:00,-439777264.8154153,2677803355.333918,2677803355333.918,17.900009825032345
1986-01-24 11:39:00,-439777204.8154153,2677804889.4300385,2677804889430.0386,17.900020079831513
1986-01-24 11:40:00,-439777144.8154153,2677806423.584972,2677806423584.9717,17.90003033502383
1986-01-24 11:41:00,-439777084.8154153,2677807957.798904,2677807957798.904,17.90004059061052
1986-01-24 11:42:00,-439777024.8154153,2677809492.0720153,2677809492072.015,17.9000508465928
1986-01-24 11:43:00,-439776964.8154153,2677811026.4044924,2677811026404.492,17.900061102971918
1986-01-24 11:44:00,-439776904.8154153,2677812560.79652,2677812560796.52,17.90007135974911
1986-01-24 11:45:00,-439776844.8154153,2677814095.244341,2677814095244.341,17.90008161689925
1986-01-24 11:46:00,-439776784.8154153,2677815629.7552295,2677815629755.2295,17.900091874470977
1986-01-24 11:47:00,-439776724.8154153,2677817164.326229,2677817164326.229,17.90010213244452
1986-01-24 11:48:00,-439776664.8154153,2677818698.95753,2677818698957.53,17.90011239082115
1986-01-24 11:49:00,-439776604.8154153,2677820233.649321,2677820233649.3213,17.90012264960213
1986-01-24 11:50:00,-439776544.8154153,2677821768.401793,2677821768401.793,17.90013290878874
1986-01-24 11:51:00,-439776484.8154153,2677823303.2151384,2677823303215.1387,17.900143168382268
1986-01-24 11:52:00,-439776424.8154153,2677824838.09111,2677824838091.1104,17.90015342839442
1986-01-24 11:53:00,-439776364.8154153,2677826373.027214,2677826373027.214,17.900163688808536
1986-01-24 11:54:00,-439776304.8154153,2677827908.0247664,2677827908024.7666,17.900173949633405
1986-01-24 11:55:00,-439776244.8154153,2677829443.083968,2677829443083.9683,17.90018421087038
1986-01-24 11:56:00,-439776184.8154153,2677830978.2050123,2677830978205.012,17.90019447252074
1986-01-24 11:57:00,-439776124.8154153,2677832513.388097,2677832513388.0967,17.900204734585817
1986-01-24 11:58:00,-439776064.8154153,2677834048.633417,2677834048633.417,17.900214997066914
