z,mu_SN,mu_err,mu_model,residual
0.28854,21.5295,0.1639,21.5101679014935,0.019332098506499307
0.26377,21.2679,0.15695,21.28612868175261,-0.0182286817526105
0.24931,21.38165,0.1409,21.146255726609322,0.23539427339067842
0.22939,20.8794,0.1271,20.94085386994926,-0.061453869949261275
0.08575,18.608,0.10035,18.606185296794198,0.0018147032058024593
0.27631,21.62545,0.19055,21.40185101623553,0.22359898376447163
0.36165,22.1744,0.1645,22.081417864967587,0.09298213503241115
0.30006,21.62535,0.16525,21.608416935455292,0.016933064544708998
0.11659,19.38465,0.1036,19.319147875158006,0.06550212484199491
0.15474,19.83105,0.1045,19.98791820050847,-0.1568682005084696
0.2501,21.2982,0.13225,21.154086916918143,0.14411308308185866
0.25149,21.209,0.1266,21.167811767566565,0.04118823243343428
0.12941,19.5471,0.1075,19.56416340058693,-0.01706340058693101
0.30894,21.72385,0.1693,21.681820079642375,0.042029920357624206
0.29859,21.66705,0.1633,21.596074015199623,0.07097598480037703
0.27057,21.3419,0.169,21.34949120957133,-0.007591209571330637
0.29318,21.57975,0.1437,21.550165118529517,0.029584881470483992
0.18988,20.46505,0.1185,20.47968620176422,-0.014636201764218981
0.12368,19.4023,0.1022,19.4576008165398,-0.05530081653979835
0.31262,21.63085,0.14295,21.71167445433598,-0.08082445433598195
0.3088,21.83605,0.15525,21.680678004398796,0.15537199560120385
0.20244,20.60265,0.13765,20.635174853547422,-0.03252485354742163
0.21139,20.6247,0.1276,20.740637695536858,-0.11593769553685718
0.1787,20.4025,0.1152,20.333079113242068,0.06942088675793201
0.30317,21.872,0.13765,21.63434818844858,0.23765181155141946
0.21432,20.8217,0.1308,20.774271645046166,0.04742835495383346
0.32007,21.6956,0.1358,21.771140460854024,-0.07554046085402533
0.21791,20.9318,0.14225,20.814910278679758,0.11688972132024134
0.07523,18.2988,0.10185,18.305881710558122,-0.007081710558122012
0.2574,21.37115,0.15,21.225399963879763,0.14575003612023707
0.18446,20.3647,0.13065,20.409637504994006,-0.044937504994006616
0.11639,19.29475,0.10185,19.31512921982468,-0.020379219824679495
0.06481,17.87655,0.1109,17.96596564104315,-0.08941564104314992
0.10298,19.16045,0.103,19.0296233728013,0.13082662719870086
0.04437,16.92415,0.11995,17.110782735519,-0.18663273551899806
0.16576,19.9345,0.12155,20.15240557579482,-0.21790557579481984
0.16799,20.0523,0.1219,20.184453071251728,-0.1321530712517287
0.17043,20.12375,0.14255,20.219069444664488,-0.0953194446644865
0.12029,19.52005,0.11295,19.39235710699013,0.12769289300987197
0.13855,19.76995,0.1308,19.725337911605788,0.0446120883942136
0.23353,20.92065,0.1527,20.984855416121373,-0.06420541612137498
0.24615,21.0223,0.14645,21.114700218982446,-0.09240021898244422
0.22259,21.0804,0.1546,20.866972836537958,0.21342716346204327
0.17893,20.2809,0.1225,20.33617946022815,-0.055279460228149446
0.19694,20.5818,0.1167,20.568213360672157,0.013586639327844097
0.22889,20.99445,0.14355,20.935490568578192,0.05895943142180826
0.26419,21.45355,0.1665,21.290085373516956,0.16346462648304438
0.1034,19.10195,0.1007,19.039083021223025,0.06286697877697378
0.21313,20.73185,0.12325,20.760662768945505,-0.02881276894550311
0.1568,19.944,0.1104,20.019476075460975,-0.07547607546097623
0.24317,21.24885,0.15475,21.08459992354992,0.16425007645008094
0.23823,21.2481,0.14335,21.033948942345614,0.21415105765438724
0.20827,20.70195,0.1319,20.704348118710666,-0.002398118710665642
0.25085,21.4064,0.1659,21.161501153453298,0.2448988465467039
0.2251,20.861,0.12955,20.89448212050763,-0.03348212050762811
0.28707,21.45405,0.14295,21.49737318400712,-0.04332318400712154
0.32944,21.65335,0.14295,21.84415743458636,-0.19080743458636107
0.24575,21.128,0.1225,21.110679618038343,0.01732038196165675
0.11981,19.65185,0.142,19.38298021102278,0.26886978897722
0.32891,22.21015,0.20955,21.840078454093106,0.3700715459068924
0.21037,20.57655,0.1203,20.728828416734263,-0.15227841673426212
0.20284,20.7349,0.1164,20.639978884712516,0.09492111528748381
0.28403,21.2982,0.13635,21.470722627232302,-0.1725226272323006
0.18046,20.13755,0.10565,20.356711079400856,-0.21916107940085539
0.26043,21.31275,0.1521,21.2544562241368,0.05829377586320206
0.14774,19.8403,0.1023,19.87768545365645,-0.03738545365645152
0.32753,21.80515,0.13855,21.829429103678226,-0.024279103678225056
0.24177,21.3452,0.1569,21.07034222362672,0.2748577763732776
0.22308,20.93075,0.1281,20.872365371077624,0.058384628922375725
0.18261,20.58185,0.1376,20.385291958606008,0.1965580413939918
0.15286,20.0024,0.10245,19.95877597356242,0.043624026437580454
0.13806,19.70325,0.10245,19.716952418644997,-0.013702418644996328
0.2071,21.03995,0.18575,20.690610263110262,0.34933973688973907
0.20291,20.64165,0.1209,20.6408188725599,0.00083112744009739
0.19777,20.49105,0.129,20.578428337974042,-0.08737833797404093
0.2223,20.9356,0.1392,20.86377596640177,0.07182403359822942
0.27307,21.30625,0.14505,21.372419845500826,-0.06616984550082705
0.18628,20.52515,0.11385,20.433368981908085,0.09178101809191475
0.15933,19.83815,0.1054,20.05771060554014,-0.219560605540142
0.21911,20.8854,0.1261,20.828356970308132,0.057043029691868696
0.17354,20.4812,0.1283,20.2625326975305,0.21866730246950183
0.2441,20.96025,0.1449,21.0940300841833,-0.13378008418330012
0.13366,19.59395,0.101,19.640388278814083,-0.046438278814083134
0.28313,21.4441,0.13595,21.4627823650934,-0.018682365093400932
0.17365,20.3284,0.1373,20.264056705088837,0.06434329491116131
0.1963,20.70795,0.1369,20.560310060314745,0.14763993968525568
0.36924,22.26255,0.14325,22.13449557725826,0.12805442274174084
0.20562,20.5658,0.12095,20.673129317630373,-0.10732931763037357
0.17371,20.28215,0.12665,20.26488753133763,0.017262468662369912
0.12672,19.526,0.1097,19.51469937757204,0.01130062242796015
0.284,21.474,0.15145,21.470458349385606,0.003541650614394598
0.19358,20.5958,0.1361,20.52645293942297,0.0693470605770301
0.10036,18.95705,0.11145,18.969772015022993,-0.012722015022994526
0.37386,22.3047,0.0854,22.166315478757394,0.1383845212426067
0.11787,19.35185,0.11365,19.344717550837057,0.007132449162941867
0.1919,20.5315,0.1404,20.505321494843553,0.02617850515644804
0.23657,21.01435,0.146,21.016711935696552,-0.0023619356965518534
0.15881,19.99615,0.1245,20.049898112101683,-0.053748112101683176
0.07877,18.7576,0.11205,18.411171019847554,0.34642898015244583
0.13847,19.99935,0.13335,19.723971061457984,0.27537893854201556
0.23359,20.88475,0.1537,20.985487892185684,-0.10073789218568407
0.1567,20.02475,0.15485,20.017952944299818,0.006797055700182852
0.08833,18.4809,0.11615,18.674464368354105,-0.19356436835410662
0.12995,19.79635,0.12165,19.57397708033363,0.22237291966636974
0.18223,20.3359,0.12625,20.380263416432182,-0.044363416432183556
0.25654,21.13985,0.14805,21.21709560581068,-0.07724560581068118
0.21651,20.8123,0.13625,20.799136160918817,0.013163839081183681
0.14519,19.90865,0.1399,19.836318261861667,0.0723317381383346
0.13653,19.58645,0.1105,19.690591172058586,-0.1041411720585863
0.20493,20.934,0.1568,20.66494025312888,0.2690597468711218
0.36939,22.04745,0.1558,22.13553448188772,-0.08808448188771933
0.12924,19.61205,0.10875,19.5610665640187,0.050983435981301284
0.26658,21.33225,0.14765,21.312491753125126,0.019758246874872043
0.27805,21.3866,0.13915,21.417526393343646,-0.030926393343644776
0.17461,20.5056,0.1317,20.277319436251044,0.22828056374895667
0.11376,19.1271,0.10675,19.261664711084155,-0.13456471108415613
0.11229,19.38095,0.1026,19.231274313960302,0.1496756860396964
0.15333,19.8424,0.10465,19.96609275782257,-0.1236927578225675
0.1965,20.7379,0.13845,20.562782447588457,0.17511755241154248
0.18914,20.88525,0.12885,20.470232091684995,0.4150179083150043
0.17708,20.47675,0.1273,20.311136038757343,0.1656139612426557
0.21731,20.7809,0.13945,20.808161372375483,-0.027261372375484427
0.18542,20.33785,0.1283,20.422181509658227,-0.08433150965822733
0.16382,20.0237,0.11915,20.12419971409133,-0.10049971409132752
0.2569,21.34695,0.16715,21.220574999038224,0.1263750009617759
0.1218,19.58065,0.13445,19.42162855311653,0.1590214468834681
0.16514,20.09405,0.10665,20.14342475113352,-0.04937475113352008
0.1984,20.6407,0.1317,20.586155286305424,0.054544713694575364
0.26828,21.39935,0.16265,21.328317557799732,0.07103244220026639
0.40078,22.165,0.1348,22.3448401123939,-0.17984011239390085
0.14566,19.6731,0.12755,19.843993142387152,-0.17089314238715048
0.05573,17.56165,0.10915,17.62391552783259,-0.062265527832590095
0.22425,21.16495,0.15345,20.885197847269314,0.279752152730687
0.28622,21.42305,0.15585,21.489947884470705,-0.06689788447070555
0.18365,20.55265,0.14145,20.399005751224426,0.15364424877557425
0.1036,18.96075,0.10555,19.04357634317928,-0.08282634317927773
0.33096,22.03,0.19055,21.855822285984853,0.1741777140151477
0.2184,20.76195,0.1415,20.820409008480564,-0.058459008480564734
0.26327,21.035,0.1514,21.281410721081752,-0.24641072108175166
0.16267,20.2483,0.1303,20.107332857557733,0.1409671424422676
0.10689,19.2184,0.10455,19.116322956111947,0.10207704388805183
0.16503,20.0849,0.11585,20.14182837264502,-0.056928372645018044
0.10757,19.24475,0.10865,19.131095903036393,0.11365409696360729
0.12913,19.5083,0.1143,19.559060511913717,-0.050760511913718886
0.05948,17.71775,0.12625,17.771245444028917,-0.05349544402891837
0.04093,17.0528,0.11665,16.929994740069507,0.12280525993049451
0.01705,14.85645,0.1832,14.989130013168502,-0.13268001316850153
0.01531,14.59755,0.1613,14.752469566115,-0.1549195661149998
0.01472,14.6158,0.14905,14.66614279378987,-0.050342793789869944
0.02673,15.97105,0.16165,15.981585441467143,-0.010535441467142803
0.01732,14.8718,0.1587,15.023691654041041,-0.15189165404104088
0.04437,16.72085,0.19805,17.110782735519,-0.3899327355190003
0.01567,14.4307,0.15405,14.8035372458078,-0.37283724580779953
0.02477,15.6593,0.1718,15.812979773458661,-0.15367977345866102
0.038,16.7664,0.13185,16.763956656019,0.002443343980999657
0.0299,16.2413,0.123,16.23016543174563,0.011134568254369981
0.01012,13.90745,0.19825,13.844761262382487,0.06268873761751337
0.0258,16.1648,0.1376,15.903154028007936,0.2616459719920634
0.01038,14.0496,0.2048,13.900272588990543,0.14932741100945712
0.03791,16.5851,0.2001,16.758662347713962,-0.17356234771396117
0.03507,16.45115,0.16785,16.58495024048204,-0.1338002404820422
0.01268,14.4486,0.171,14.338762241895065,0.1098377581049359
0.02525,15.82815,0.13295,15.855452886247523,-0.027302886247522196
0.01908,15.3534,0.14115,15.236784804670801,0.1166151953291994
0.03489,16.36835,0.1667,16.57348324850847,-0.2051332485084707
0.0295,16.3438,0.12735,16.200260148392044,0.143539851607958
0.03416,16.57565,0.1563,16.526374517609543,0.049275482390456204
0.04067,16.7928,0.1127,16.915737907059732,-0.12293790705973251
0.07515,17.8882,0.1248,18.303447459179036,-0.41524745917903516
0.05581,17.23215,0.12285,17.627156972792545,-0.3950069727925438
0.02529,15.7896,0.1405,15.85895552535052,-0.06935552535052025
0.03501,16.6581,0.12485,16.581134634122296,0.07696536587770453
0.02846,16.0051,0.13405,16.120616321622112,-0.11551632162211334
0.0328,16.64085,0.12525,16.435932541864215,0.20491745813578532
0.03378,16.38795,0.1403,16.501464905539795,-0.1135149055397946
0.04597,17.2822,0.1025,17.190280931852538,0.09191906814746176
0.04341,16.93145,0.1209,17.06173833448825,-0.13028833448824884
0.05684,17.73355,0.1203,17.6684968263875,0.06505317361250107
0.02024,15.2868,0.12735,15.366879559370847,-0.08007955937084787
0.03191,16.59205,0.12775,16.37474065904087,0.21730934095912957
0.0415,16.9967,0.1259,16.960947990554626,0.03575200944537471
0.02639,15.93305,0.1399,15.953226754944627,-0.020176754944627007
0.02651,16.06745,0.1248,15.963274062003304,0.10417593799669689
0.02689,15.87545,0.126,15.994809635217674,-0.11935963521767334
0.02349,15.6236,0.1338,15.695647414417106,-0.07204741441710638
0.05067,17.57225,0.158,17.409183307861984,0.16306669213801683
0.04093,16.7302,0.1297,16.929994740069507,-0.19979474006950682
0.06877,18.16815,0.11055,18.100923282383715,0.06722671761628618
0.01754,14.9841,0.1341,15.051474934235085,-0.0673749342350849
0.02557,15.8607,0.1496,15.883328446174392,-0.022628446174392636
0.02189,15.53085,0.1381,15.539802430165775,-0.008952430165775738
0.03155,16.1279,0.14115,16.34951452841565,-0.22161452841564966
0.06845,18.31035,0.1248,18.09029931579015,0.2200506842098484
0.02249,15.56975,0.1391,15.599516713370686,-0.029766713370685594
0.04949,17.32405,0.12545,17.35613273485905,-0.03208273485904911
0.03161,16.3736,0.12625,16.353737909019795,0.019862090980204528
0.03434,16.61295,0.1249,16.538082552367424,0.07486744763257747
0.04486,17.2055,0.14795,17.135421011513014,0.07007898848698701
0.01531,14.74935,0.1526,14.752469566115,-0.003119566115000083
0.03048,16.25295,0.1342,16.272836643569736,-0.019886643569737572
0.03837,16.9021,0.16555,16.78559938079884,0.11650061920116173
0.03682,16.77055,0.12655,16.69354017351328,0.07700982648671939
0.0221,15.7795,0.13695,15.560886338923876,0.2186136610761249
0.01402,14.64805,0.16195,14.559166273313668,0.0888837266863316
0.0589,17.792,0.11395,17.749053208700783,0.042946791299218745
0.05895,17.7707,0.10045,17.750974745189307,0.019725254810694537
0.06888,18.1778,0.15105,18.104565833864246,0.07323416613575517
0.0204,15.7067,0.156,15.384249175506906,0.32245082449309415
0.02894,16.02685,0.1316,16.157722322729857,-0.13087232272985716
0.02384,15.7013,0.1335,15.728343083305756,-0.027043083305756
0.01451,14.89705,0.16765,14.634582726301748,0.2624672736982525
0.03292,16.452,0.1185,16.444056119901088,0.00794388009891378
0.06455,17.78945,0.1136,17.95683047869225,-0.1673804786922517
0.01663,15.01385,0.15025,14.934263708187384,0.07958629181261578
0.05359,17.4687,0.1439,17.535494650556256,-0.06679465055625755
0.03163,16.21965,0.11945,16.35514387914341,-0.13549387914340727
0.02751,15.9978,0.1291,16.045330705628555,-0.04753070562855477
0.02559,15.5514,0.1259,15.885059613472645,-0.33365961347264594
0.02401,15.78645,0.12635,15.744055379511888,0.04239462048811227
0.03713,16.56045,0.1177,16.712250256166723,-0.1518002561667231
0.03408,16.39975,0.12455,16.52115067048638,-0.12140067048638059
0.02454,15.6001,0.1278,15.792345086029673,-0.19224508602967383
0.01697,14.91335,0.1531,14.978782985364962,-0.06543298536496245
0.01629,15.17685,0.15115,14.888838347844516,0.2880116521554843
0.03184,16.34225,0.12125,16.369855954434588,-0.027605954434587687
0.037,16.74885,0.12725,16.70442057246665,0.044429427533351884
0.02932,15.8648,0.1457,16.186676191760217,-0.3218761917602162
0.0174,15.26595,0.1485,15.033835186609334,0.23211481339066609
0.03578,16.59205,0.1761,16.629628003363923,-0.03757800336392236
0.02845,16.04785,0.1364,16.119836576955347,-0.07198657695534649
0.05035,17.2903,0.16335,17.394915017065653,-0.10461501706565457
0.04269,16.93325,0.117,17.024258876586604,-0.09100887658660284
0.03212,16.23615,0.1431,16.389329188335925,-0.15317918833592614
0.02752,16.0669,0.14255,16.04613629302867,0.02076370697133001
0.03049,16.28725,0.1419,16.27356519639876,0.013684803601240247
0.01724,14.9294,0.1556,15.013508391886479,-0.08410839188647934
0.07063,18.05925,0.1229,18.161763063192854,-0.10251306319285547
0.05344,17.62205,0.1398,17.52917057221998,0.0928794277800229
0.02878,16.10835,0.12155,16.145421453748728,-0.03707145374872667
0.03518,16.42245,0.15235,16.591928152927576,-0.1694781529275744
0.03348,16.4802,0.15235,16.48160034618388,-0.0014003461838782982
0.04651,17.18185,0.11625,17.216506827667562,-0.034656827667561174
0.06119,17.9246,0.11905,17.835483413216156,0.08911658678384526
0.04714,17.16275,0.12315,17.246733140314394,-0.08398314031439469
0.0212,15.4466,0.1437,15.46910879349721,-0.022508793497209467
0.04028,16.8206,0.11335,16.894182700860195,-0.07358270086019658
0.03863,16.86145,0.1275,16.80068394951147,0.060766050488531675
0.03314,16.39225,0.12215,16.458882951391775,-0.0666329513917745
0.02414,15.68035,0.1291,15.755994418093206,-0.07564441809320499
0.02837,16.1044,0.12155,16.11358851923813,-0.009188519238133352
0.01043,13.9248,0.20035,13.910793094238596,0.014006905761403843
0.02038,15.42955,0.14185,15.382085556570015,0.04746444342998579
0.0471,16.9842,0.14465,17.244825781636987,-0.26062578163698547
0.03984,16.7074,0.1146,16.86961741063512,-0.16221741063511885
0.0122,14.4566,0.1737,14.254159322234411,0.20244067776558872
0.01271,14.2811,0.1749,14.34394233725357,-0.06284233725356891
0.01763,14.9354,0.1562,15.062739568868619,-0.12733956886861897
0.02171,15.502,0.13615,15.52157737803935,-0.019577378039349114
0.01572,14.86115,0.1939,14.810540812891194,0.05060918710880635
0.01972,15.27645,0.15785,15.309497373137699,-0.033047373137698344
0.01678,14.92685,0.15925,14.95400937232436,-0.02715937232436083
0.01226,14.4674,0.17765,14.264916712902195,0.20248328709780417
0.05322,17.57915,0.12805,17.519861813636854,0.059288186363144035
0.03055,15.88935,0.45085,16.277931387636865,-0.3885813876368651
0.03001,16.1733,0.12025,16.238317692047215,-0.06501769204721342
0.01506,14.6193,0.15445,14.71629234400815,-0.09699234400814838
0.0153,14.6705,0.1456,14.751033990549839,-0.08053399054983856
0.04713,17.1679,0.1151,17.246256457687874,-0.07835645768787458
0.03411,16.515,0.1148,16.52311105127008,-0.008111051270081049
0.0152,14.53545,0.1635,14.736625793275206,-0.20117579327520474
0.01504,14.69915,0.1491,14.713371960052957,-0.014221960052957172
0.02763,16.23455,0.1179,16.054978085447,0.17957191455299792
0.03359,16.59355,0.1061,16.488904312088845,0.10464568791115525
0.01447,14.6408,0.16555,14.628518928829575,0.012281071170425761
0.02547,15.86575,0.1242,15.874651846838265,-0.008901846838265115
0.01082,14.0086,0.18445,13.991173925775971,0.0174260742240282
0.01741,15.1,0.1498,15.03509993175123,0.06490006824876993
0.02031,15.30565,0.1353,15.374495868171689,-0.0688458681716888
0.04819,17.4344,0.12175,17.296251682632107,0.13814831736789301
0.02223,15.3918,0.13205,15.573839639803825,-0.18203963980382554
0.02811,16.3465,0.12485,16.09317031595575,0.2533296840442496
0.05458,17.4521,0.1018,17.57681551815801,-0.12471551815800908
0.05721,17.60445,0.1094,17.68316920614684,-0.07871920614683958
0.02091,15.36595,0.1368,15.438715892425616,-0.07276589242561649
0.01454,14.99535,0.1656,14.639119487890358,0.35623051210964185
0.0431,16.97675,0.10685,17.045677460976524,-0.06892746097652491
0.03273,16.3843,0.1205,16.431179715398176,-0.04687971539817681
0.03399,16.35135,0.11105,16.51526365702374,-0.16391365702374117
0.01382,14.47835,0.15385,14.527625164754856,-0.04927516475485483
0.05092,17.42035,0.1224,17.420268642758547,8.13572414521957e-05
0.01752,15.0558,0.1465,15.048963726483624,0.006836273516375613
0.02482,15.64995,0.13485,15.81743974568965,-0.16748974568965025
0.0288,16.09165,0.13605,16.146962406440164,-0.05531240644016222
0.01568,14.7589,0.1525,14.804939767457203,-0.046039767457202174
0.02197,15.36745,0.1436,15.547855304885783,-0.18040530488578277
0.03426,16.4701,0.12025,16.53288677322912,-0.06278677322912074
0.01698,14.6697,0.1558,14.98007906333407,-0.3103790633340697
0.02752,16.23595,0.1341,16.04613629302867,0.1898137069713286
0.03438,16.6071,0.12105,16.540675787296212,0.06642421270378662
0.01318,14.55605,0.17285,14.423589034615372,0.13246096538462915
0.01726,14.9156,0.1511,15.016058687961614,-0.1004586879616145
0.01209,13.9791,0.1914,14.234304454633406,-0.2552044546334056
0.05418,17.3218,0.11385,17.56020744099389,-0.238407440993889
0.0197,15.45455,0.1578,15.307259878146777,0.14729012185322254
0.01662,14.6312,0.14705,14.932941142970673,-0.30174114297067334
0.02398,15.8239,0.13525,15.741290869732563,0.08260913026743744
0.03144,16.31895,0.12075,16.34175026506728,-0.022800265067278502
0.01291,14.1903,0.1716,14.378192246962268,-0.18789224696226725
0.03827,16.99715,0.1201,16.779769606694675,0.21738039330532644
0.01532,14.9486,0.16405,14.753904193238125,0.19469580676187626
0.02643,15.91835,0.1425,15.956581025332948,-0.038231025332947866
0.0202,15.02285,0.15165,15.362517019977272,-0.3396670199772718
0.0373,16.8196,0.11505,16.722446659695695,0.09715334030430611
0.02348,15.66265,0.13895,15.694706342176335,-0.03205634217633602
0.01635,14.8831,0.1518,14.896923949808535,-0.013823949808534408
0.02275,15.5348,0.13625,15.624912268881783,-0.09011226888178214
0.23027,21.0138,0.14645,20.95026772530903,0.06353227469097078
0.38164,22.52675,0.14085,22.21909263870958,0.30765736129042054
0.2534,21.09145,0.11245,21.186557642027548,-0.09510764202754984
0.15269,19.93715,0.11585,19.956124303995306,-0.018974303995307196
0.43673,22.84545,0.14185,22.56677274467786,0.2786772553221404
0.10242,19.15365,0.1077,19.016952556989647,0.1366974430103518
0.37164,22.12745,0.10645,22.15107077539353,-0.0236207753935318
0.46664,22.7822,0.11645,22.738925364525297,0.04327463547470245
0.19602,20.50135,0.109,20.55684499140939,-0.05549499140938963
0.31156,21.7417,0.10825,21.70310832530156,0.03859167469844138
0.0322,16.472,0.1289,16.39486104431577,0.07713895568423013
0.10989,19.29245,0.12085,19.180842178117434,0.1116078218825649
0.22562,20.723,0.12425,20.900146039691148,-0.17714603969114862
0.26051,21.22765,0.12265,21.255219022804074,-0.02756902280407303
0.22556,20.8629,0.1228,20.899493140536894,-0.036593140536894
0.44758,22.59905,0.1524,22.630446764258007,-0.03139676425800886
0.44007,22.85455,0.16925,22.586527956383872,0.2680220436161278
0.33742,21.74045,0.14605,21.904857254797218,-0.16440725479721863
0.52851,22.8422,0.14315,23.064763468559274,-0.2225634685592759
0.57613,23.2359,0.14515,23.29218354745559,-0.056283547455588945
0.38775,22.3891,0.15885,22.25985260640829,0.129247393591708
0.36001,21.92755,0.1335,22.06981509699612,-0.14226509699611967
0.34701,21.7912,0.14045,21.97608669979137,-0.1848866997913703
0.43927,22.56615,0.132,22.58180888365288,-0.01565888365287904
0.34923,21.8575,0.11575,21.992318233013815,-0.13481823301381368
0.43015,22.5444,0.12545,22.52744277693429,0.01695722306570957
0.50818,22.7793,0.14135,22.961794197744535,-0.18249419774453557
0.28845,21.4826,0.1256,21.509386260312777,-0.026786260312775312
0.17281,20.49025,0.1308,20.252395715192602,0.23785428480739768
0.31774,21.8387,0.1521,21.752679790486393,0.086020209513606
0.27509,21.50715,0.1382,21.39080615482032,0.11634384517967788
0.10293,18.90405,0.12325,19.028494477432293,-0.12444447743229148
0.20584,20.5539,0.15765,20.675735458761803,-0.12183545876180446
0.2646,21.2449,0.1389,21.29394207966293,-0.04904207966292873
0.23466,20.8644,0.19515,20.996740972968833,-0.13234097296883363
0.21434,20.73405,0.17345,20.774499829561936,-0.04044982956193621
0.42784,23.03515,0.17065,22.51350372331056,0.5216462766894416
0.40214,22.2536,0.149,22.353563644375992,-0.09996364437599325
0.32218,21.54775,0.14025,21.787752228396638,-0.2400022283966372
0.45173,22.72345,0.12465,22.654424951429252,0.06902504857074732
0.16139,20.07365,0.12015,20.088428758316166,-0.014778758316165153
0.35161,22.05965,0.1158,22.00961478195404,0.05003521804596289
0.249,21.02715,0.11585,21.143176117798507,-0.11602611779850847
0.08223,18.52945,0.1223,18.509809337654783,0.019640662345217663
0.10588,19.1167,0.10015,19.0942180929509,0.02248190704910158
0.33293,22.0508,0.14375,21.87086810582699,0.17993189417300925
0.10227,19.0531,0.1106,19.013546685351383,0.039553314648618
0.29282,21.4896,0.1351,21.547082502968028,-0.05748250296802837
0.13269,19.53775,0.0994,19.623192754919923,-0.08544275491992437
0.27088,21.22425,0.12,21.352344644064136,-0.1280946440641344
0.10044,19.0807,0.10935,18.971620856051256,0.10907914394874396
0.35363,22.1458,0.14555,22.024210995319958,0.12158900468004319
0.42353,22.599,0.2655,22.487309661450862,0.11169033854913835
0.30012,21.71085,0.11935,21.6089195417542,0.10193045824579983
0.14761,19.88745,0.11365,19.875592871898842,0.01185712810115902
0.22853,20.96525,0.12895,20.93162230221188,0.033627697788119804
0.1388,19.82205,0.1072,19.729605627098234,0.09244437290176677
0.14343,19.88005,0.10815,19.8073701027912,0.07267989720880053
0.09201,18.9547,0.1139,18.76865113128559,0.1860488687144084
0.1568,20.1239,0.12545,20.019476075460975,0.10442392453902372
0.23851,21.19555,0.2471,21.03684527718107,0.158704722818932
0.14949,20.15155,0.16675,19.905691913970255,0.24585808602974524
0.50718,22.9937,0.1404,22.956630883076425,0.03706911692357551
0.25249,21.20755,0.11325,21.177642386470655,0.029907613529346122
0.28397,21.3163,0.1146,21.470194039371204,-0.15389403937120605
0.2368,21.0224,0.1241,21.019106503337174,0.003293496662827522
0.34092,21.88785,0.1485,21.931065964800435,-0.0432159648004351
0.26388,21.064,0.1418,21.28716540000968,-0.22316540000968033
0.34872,22.1162,0.13315,21.988597737103344,0.1276022628966551
0.32095,21.71485,0.1245,21.778080859321133,-0.06323085932113415
0.13523,19.80745,0.1216,19.66797404736884,0.13947595263115886
0.30666,21.88165,0.1627,21.66315948398196,0.21849051601803993
0.23362,21.21045,0.1599,20.98580406114922,0.22464593885078088
0.30078,21.91835,0.1704,21.614442120693933,0.3039078793060668
0.36783,21.9904,0.12345,22.124711507228152,-0.13431150722815133
0.1694,20.2554,0.1144,20.20451341460389,0.05088658539611046
0.07976,18.337,0.10315,18.439808073455833,-0.10280807345583298
0.1806,20.3864,0.1142,20.358581702081278,0.027818297918720702
0.18071,20.34675,0.16425,20.360050347393813,-0.013300347393812473
0.23086,21.03315,0.15375,20.956560646340318,0.07658935365968134
0.04582,17.29255,0.1243,17.18294269756586,0.10960730243413863
0.22146,20.7853,0.1197,20.85449501651075,-0.06919501651075066
0.20073,20.5274,0.21145,20.61453750022842,-0.08713750022841893
0.0755,18.378,0.11965,18.31407722067461,0.06392277932539159
0.02627,15.98385,0.1362,15.943132743255386,0.040717256744613906
0.19141,20.055,0.15515,20.499126105946562,-0.44412610594656243
0.1777,20.3552,0.11035,20.319555832679338,0.03564416732066178
0.18542,20.5371,0.1169,20.422181509658227,0.11491849034177193
0.34931,22.02925,0.13805,21.99290134792626,0.03634865207374105
0.27131,21.30945,0.10785,21.35629822614546,-0.04684822614546036
0.29212,21.17535,0.1226,21.541079133596224,-0.36572913359622206
0.37051,21.7944,0.11375,22.143278930225005,-0.3488789302250055
0.09641,18.8215,0.14795,18.876686929195824,-0.05518692919582335
0.18058,20.2752,0.1117,20.358314568910043,-0.08311456891004099
0.27446,21.3734,0.1525,21.385085037675044,-0.011685037675043475
0.2451,21.2589,0.1441,21.104132940872784,0.15476705912721656
0.36135,21.9082,0.2036,22.079299150614997,-0.17109915061499592
0.23152,20.92185,0.1499,20.963582611602124,-0.04173261160212505
0.14648,19.91105,0.11095,19.857329118411382,0.05372088158861743
0.15948,20.18505,0.1775,20.059959579708913,0.1250904202910874
0.41929,22.4583,0.14905,22.46130021192963,-0.0030002119296277385
0.31894,21.66595,0.15665,21.762202909419212,-0.0962529094192135
0.51941,22.97595,0.19605,23.019137158137806,-0.043187158137804715
0.15069,19.9375,0.11,19.924720464459607,0.012779535540392573
0.30249,21.6135,0.15825,21.628699282642376,-0.01519928264237791
0.21073,20.73865,0.1623,20.733002477485496,0.0056475225145042884
0.23943,20.71895,0.1478,21.046340932007364,-0.3273909320073649
0.3318,21.7581,0.12005,21.86224788145407,-0.10414788145407172
0.20072,20.72485,0.1607,20.61441633746875,0.11043366253124987
0.36082,22.1621,0.14215,22.075551866575463,0.08654813342453593
0.24275,21.3408,0.1213,21.080330672148687,0.2604693278513146
0.22146,20.82175,0.14915,20.85449501651075,-0.03274501651074857
0.12068,19.3688,0.1916,19.399949796013967,-0.031149796013966835
0.3416,21.88605,0.16925,21.93612937870571,-0.05007937870571055
0.25051,21.0268,0.13165,21.158142699616814,-0.13134269961681255
