z_sn,mu_sn,mu_err,mu_tfgr_interp,C_best,delta_mu_data,weight
0.08798,18.6796,0.1066,38.50211522760119,-19.93570238789104,0.1131871602898542,88.00059136397397
0.08833,18.4809,0.11615,38.51158786446693,-19.93570238789104,-0.09498547657589285,74.12446498351008
0.08859,18.64345,0.10605,38.518624680424345,-19.93570238789104,0.06052770746669722,88.9157414428046
0.0896,18.72405,0.11685,38.54596000395122,-19.93570238789104,0.11379238393981694,73.23902710008791
0.09121,18.75805,0.1103,38.588002505961114,-19.93570238789104,0.10574988192992762,82.19567667179842
0.09201,18.9547,0.1139,38.60803719643976,-19.93570238789104,0.28236519145128014,77.08192498232897
0.09278,18.8576,0.109,38.62732058602546,-19.93570238789104,0.16598180186558054,84.16799932665602
0.0939,18.94955,0.14945,38.65536915269558,-19.93570238789104,0.22988323519546228,44.772171767093816
0.094,18.889,0.10285,38.657873489005404,-19.93570238789104,0.1668288988856368,94.5347343065842
0.09641,18.8215,0.14795,38.71822799407234,-19.93570238789104,0.03897439381869816,45.68462464541593
0.09929,19.1829,0.10965,38.788112545340084,-19.93570238789104,0.33048984255095704,83.17306922556932
0.10036,18.95705,0.11145,38.813065047540526,-19.93570238789104,0.07968734035051384,80.50815134968899
0.10044,19.0807,0.10935,38.81493065518168,-19.93570238789104,0.2014717327093578,83.6300632515076
0.10227,19.0531,0.1106,38.857606429973096,-19.93570238789104,0.1311959579179458,81.75037359920734
0.10242,19.15365,0.1077,38.86110444430027,-19.93570238789104,0.22824794359077316,86.21217333129871
0.1028,19.16175,0.1443,38.86996608059575,-19.93570238789104,0.2274863072952904,48.02499604994407
0.10293,18.90405,0.12325,38.87299769301263,-19.93570238789104,-0.033245305121585744,65.83034696707249
0.10298,19.16045,0.103,38.87416369778835,-19.93570238789104,0.22198869010269462,94.25959091337545
0.1034,19.10195,0.1007,38.88395813790441,-19.93570238789104,0.15369424998663206,98.6145639904975
0.1036,18.96075,0.10555,38.8886221570073,-19.93570238789104,0.007830230883744349,89.76014070799656
0.10588,19.1167,0.10015,38.941268026506634,-19.93570238789104,0.11113436138440846,99.70067365252669
0.10643,19.09035,0.10245,38.953276250480776,-19.93570238789104,0.07277613741026556,95.27436755088425
0.10689,19.2184,0.10455,38.96331949235006,-19.93570238789104,0.1907828955409805,91.48542831533472
0.1072,19.19495,0.1111,38.97008776404458,-19.93570238789104,0.16056462384646153,81.01620243032404
0.10757,19.24475,0.10865,38.978166023808996,-19.93570238789104,0.20228636408204537,84.71114241658441
0.10902,19.1721,0.10285,39.00982406883174,-19.93570238789104,0.0979783190593011,94.5347343065842
0.10989,19.29245,0.12085,39.02881889584538,-19.93570238789104,0.19933349204565687,68.47100312929602
0.11229,19.38095,0.1026,39.08121841864164,-19.93570238789104,0.2354339692493994,94.99599116917267
0.11376,19.1271,0.10675,39.11241253098922,-19.93570238789104,-0.04961014309817813,87.7534566635039
0.11639,19.29475,0.10185,39.166424063925504,-19.93570238789104,0.06402832396553748,96.40019964481347
0.11659,19.38465,0.1036,39.170531404833206,-19.93570238789104,0.1498209830578361,93.17094259179201
0.11762,19.41925,0.10595,39.19168421050787,-19.93570238789104,0.1632681773831699,89.08366537413691
0.11782,19.19345,0.0991,39.195791551415574,-19.93570238789104,-0.0666391635245347,99.99999999999999
0.11787,19.35185,0.11365,39.1968183866425,-19.93570238789104,0.09073400124854203,77.42141774487281
0.1187,19.26765,0.1244,39.213863851409464,-19.93570238789104,-0.010511463518422914,64.61885216240528
0.1187,19.44875,0.1339,39.213863851409464,-19.93570238789104,0.1705885364815778,55.77490586590263
0.11944,19.33475,0.1245,39.229061012767964,-19.93570238789104,0.04139137512307656,64.51508846631506
0.11981,19.65185,0.142,39.236659593447214,-19.93570238789104,0.35089279444382626,49.59333465582226
0.12005,19.36835,0.1021,39.24158840253646,-19.93570238789104,0.062463985354582974,95.92869044866809
0.12029,19.52005,0.11295,39.2465172116257,-19.93570238789104,0.2092351762653415,78.38401937966496
0.12068,19.3688,0.1916,39.254438720577845,-19.93570238789104,0.05006366731319645,27.24011837465841
