z,mu_SN,mu_err,mu_model,residual
0.14055,19.871,0.11635,19.760021906811385,0.11097809318861351
0.15171,19.7933,0.10325,19.942141345449006,-0.14884134544900718
0.094,18.889,0.10285,18.815874404902036,0.07312559509796301
0.28631,21.6827,0.1504,21.496647441149467,0.18605255885053396
0.26318,21.3576,0.14295,21.286043168687474,0.07155683131252744
0.14167,19.79675,0.1047,19.778895617402622,0.017854382597377594
0.16053,19.9329,0.1156,20.077464252080087,-0.14456425208008739
0.1229,19.3948,0.11665,19.442434326104323,-0.04763432610432261
0.1262,19.36855,0.113,19.504922455994762,-0.13637245599476344
0.17331,20.15345,0.09925,20.261779204383235,-0.10832920438323512
0.16448,20.03175,0.1083,20.13584174379972,-0.10409174379972086
0.16018,19.92285,0.11045,20.072226580112773,-0.14937658011277222
0.24488,20.86815,0.1298,21.106956726243762,-0.2388067262437623
0.24805,20.98175,0.13435,21.138843356239054,-0.15709335623905218
0.27511,21.37075,0.15505,21.396708885216174,-0.0259588852161734
0.33015,21.9321,0.1589,21.855975420266635,0.07612457973336362
0.3307,21.82885,0.1481,21.860195910742984,-0.031345910742984984
0.1604,19.98615,0.10955,20.07551998290059,-0.0893699829005925
0.21861,20.87005,0.13435,20.82701684926049,0.04303315073950742
0.12005,19.36835,0.1021,19.387190141452106,-0.018840141452105996
0.17818,20.72835,0.1286,20.32871583228881,0.39963416771118787
0.279,21.50115,0.13265,21.431838246096607,0.06931175390339206
0.18562,20.48365,0.1298,20.427777191938606,0.05587280806139461
0.06641,17.9881,0.1134,18.017101411478667,-0.029001411478667194
0.25769,21.2775,0.14285,21.233554793292146,0.0439452067078534
0.27946,21.2773,0.1398,21.43596249127292,-0.15866249127292065
0.2655,21.0609,0.1301,21.30792148536889,-0.24702148536889013
0.18478,20.37525,0.1056,20.416778351471198,-0.0415283514711966
0.05715,17.65695,0.1072,17.675720189338936,-0.01877018933893737
0.32601,21.6733,0.1464,21.82399187265042,-0.1506918726504196
0.10902,19.1721,0.10285,19.161106803772388,0.010993196227612856
0.20299,20.7001,0.1382,20.645472511443483,0.05462748855651611
0.37949,22.13745,0.1395,22.21094647707236,-0.07349647707235718
0.21198,20.68915,0.12295,20.751470045515394,-0.06232004551539205
0.21327,20.78295,0.1364,20.76633840822866,0.016611591771340528
0.14393,19.83575,0.113,19.816560506091225,0.019189493908776
0.25218,21.1678,0.16095,21.179828365552492,-0.012028365552492204
0.25641,21.2758,0.1749,21.22116868367981,0.05463131632019014
0.2186,20.976,0.1685,20.826904510015932,0.14909548998406663
0.07883,18.5397,0.12205,18.4095664401159,0.1301335598841007
0.08328,18.7438,0.11605,18.53594762206497,0.20785237793502986
0.17008,20.2489,0.107,20.216416073065314,0.032483926934684604
0.23643,20.87655,0.14325,21.020063562515066,-0.1435135625150643
0.30538,21.3803,0.19765,21.65879338769283,-0.27849338769282994
0.08286,18.5179,0.1055,18.524297425135405,-0.006397425135403978
0.18905,20.2039,0.1187,20.472215299481146,-0.2683152994811451
0.08162,18.511,0.10425,18.48957139077783,0.021428609222169825
0.25626,21.2564,0.16145,21.219713322656606,0.03668667734339337
0.12631,19.58525,0.13485,19.506979117287845,0.07827088271215388
0.1028,19.16175,0.1443,19.023941427206,0.13780857279400038
0.1244,19.4784,0.1006,19.47103113591528,0.007368864084721594
0.37003,22.46065,0.1636,22.146347312284067,0.3143026877159336
0.20192,20.38595,0.11475,20.632569359258706,-0.24661935925870537
0.18004,20.68245,0.14335,20.353835049096983,0.32861495090301673
0.16163,20.1359,0.1299,20.093854161595974,0.042045838404025204
0.22644,20.8771,0.141,20.913562646523022,-0.03646264652302378
0.29649,21.4449,0.1446,21.58440347032855,-0.13950347032854893
0.24999,21.20115,0.13305,21.158173220353863,0.042976779646135554
0.14864,19.91815,0.1063,19.893318634441886,0.02483136555811427
0.14711,19.776,0.10335,19.868636333407412,-0.09263633340741251
0.2149,21.20185,0.1483,20.78500778522437,0.416842214775631
0.14462,19.8106,0.13965,19.827950820147013,-0.017350820147012058
0.13226,19.9293,0.1333,19.615796342688878,0.3135036573111236
0.2195,21.00055,0.1346,20.836997104395007,0.16355289560499386
0.38447,22.40575,0.14945,22.244353686272778,0.16139631372722363
0.1742,20.3461,0.1115,20.27414146184461,0.0719585381553891
0.17772,20.20345,0.1224,20.32246647208351,-0.11901647208350852
0.29911,21.51975,0.1301,21.606538660935552,-0.08678866093555371
0.1187,19.44875,0.1339,19.36059221061507,0.08815778938492969
0.17685,20.2397,0.106,20.310605114879028,-0.07090511487902873
0.24526,21.3752,0.1882,21.11079960063903,0.2644003993609694
0.1959,20.54825,0.11935,20.558775470992646,-0.010525470992647001
0.24832,21.09655,0.1326,21.141541900949786,-0.044991900949785446
0.30617,21.77705,0.16135,21.6653067193479,0.11174328065209949
0.24616,21.1569,0.13055,21.1198777352708,0.037022264729198895
0.13527,19.9671,0.1135,19.669113116670335,0.2979868833296635
0.21028,20.6402,0.1335,20.731748938856686,-0.09154893885668614
0.23603,21.1547,0.12315,21.015879495246875,0.13882050475312369
0.17831,20.37535,0.1134,20.33047946394389,0.044870536056109245
