z,mu_SN,mu_err,mu_model,residual
0.22939,20.8794,0.1271,20.94173729798164,-0.062337297981638784
0.08575,18.608,0.10035,18.60707771277994,0.0009222872200602694
0.27631,21.62545,0.19055,21.402603315426717,0.22284668457328394
0.36165,22.1744,0.1645,22.081796090920363,0.09260390907963512
0.30006,21.62535,0.16525,21.609081603355605,0.016268396644395722
0.11659,19.38465,0.1036,19.320087285586055,0.06456271441394534
0.15474,19.83105,0.1045,19.988886323844348,-0.15783632384434654
0.2501,21.2982,0.13225,21.154920064928397,0.14327993507160386
0.25149,21.209,0.1266,21.168638763901996,0.04036123609800413
0.12941,19.5471,0.1075,19.565115383049708,-0.018015383049707623
0.30894,21.72385,0.1693,21.68244987791376,0.041400122086237445
0.29859,21.66705,0.1633,21.596743571565618,0.07030642843438173
0.27057,21.3419,0.169,21.350262000614613,-0.008362000614614118
0.29318,21.57975,0.1437,21.550856528315954,0.028893471684046546
0.18988,20.46505,0.1185,20.480632421576544,-0.015582421576542771
0.12368,19.4023,0.1022,19.458548877126496,-0.056248877126495955
0.31262,21.63085,0.14295,21.712288715841886,-0.08143871584188744
0.3088,21.83605,0.15525,21.681308321987125,0.15474167801287564
0.20244,20.60265,0.13765,20.636105982937345,-0.033455982937343975
0.21139,20.6247,0.1276,20.741557444941698,-0.11685744494169725
0.1787,20.4025,0.1152,20.334035775608136,0.06846422439186384
0.30317,21.872,0.13765,21.635001797399973,0.23699820260002724
0.21432,20.8217,0.1308,20.77518438338233,0.04651561661766834
0.32007,21.6956,0.1358,21.771722355581723,-0.07612235558172387
0.21791,20.9318,0.14225,20.81581501985692,0.11598498014307879
0.07523,18.2988,0.10185,18.306739436809615,-0.00793943680961462
0.2574,21.37115,0.15,21.226211120680823,0.14493887931917726
0.18446,20.3647,0.13065,20.410590485427136,-0.045890485427136696
0.11639,19.29475,0.10185,19.316064130745204,-0.021314130745203386
0.06481,17.87655,0.1109,17.966809424390895,-0.09025942439089363
0.10298,19.16045,0.103,19.030544075706928,0.12990592429307313
0.04437,16.92415,0.11995,17.11156452376229,-0.18741452376228906
0.16576,19.9345,0.12155,20.15337093190933,-0.21887093190932916
0.16799,20.0523,0.1219,20.185418441640174,-0.13311844164017472
0.17043,20.12375,0.14255,20.220031911471146,-0.09628191147114507
0.12029,19.52005,0.11295,19.39329975027617,0.12675024972383042
0.13855,19.76995,0.1308,19.726299184262977,0.04365081573702412
0.23353,20.92065,0.1527,20.985730939586162,-0.06508093958616357
0.24615,21.0223,0.14645,21.115542714617256,-0.09324271461725431
0.22259,21.0804,0.1546,20.86787183871882,0.21252816128118113
0.17893,20.2809,0.1225,20.337137578490655,-0.05623757849065569
0.19694,20.5818,0.1167,20.56915105643042,0.01264894356958024
0.22889,20.99445,0.14355,20.93637351245917,0.05807648754083061
0.26419,21.45355,0.1665,21.29087767255937,0.16267232744063165
0.1034,19.10195,0.1007,19.0400027490005,0.06194725099949849
0.21313,20.73185,0.12325,20.761579758615156,-0.029729758615154367
0.1568,19.944,0.1104,20.020443873794754,-0.07644387379475504
0.24317,21.24885,0.15475,21.085452576548597,0.1633974234514035
0.23823,21.2481,0.14335,21.03481092428052,0.21328907571948008
0.20827,20.70195,0.1319,20.7052689348667,-0.0033189348667015395
0.25085,21.4064,0.1659,21.16233300479216,0.24406699520784159
0.2251,20.861,0.12955,20.89537321829838,-0.03437321829838069
0.28707,21.45405,0.14295,21.49808690637466,-0.044036906374660845
0.32944,21.65335,0.14295,21.844696612316177,-0.19134661231617756
0.24575,21.128,0.1225,21.11152272148646,0.016477278513541194
0.11981,19.65185,0.142,19.383925322080138,0.2679246779198614
0.32891,22.21015,0.20955,21.840619147518268,0.3695308524817307
0.21037,20.57655,0.1203,20.729745990332347,-0.1531959903323461
0.20284,20.7349,0.1164,20.640907711857295,0.09399228814270444
0.28403,21.2982,0.13635,21.47144876709128,-0.17324876709128034
0.18046,20.13755,0.10565,20.357665374136445,-0.22011537413644433
0.26043,21.31275,0.1521,21.255260122876678,0.05748987712332365
0.14774,19.8403,0.1023,19.87865162926184,-0.03835162926183955
0.32753,21.80515,0.13855,21.829977313784873,-0.024827313784872018
0.24177,21.3452,0.1569,21.071196798365946,0.2740032016340521
0.22308,20.93075,0.1281,20.873261650982407,0.05748834901759281
0.18261,20.58185,0.1376,20.3862469483308,0.1956030516691989
0.15286,20.0024,0.10245,19.959743683454498,0.042656316545503614
0.13806,19.70325,0.10245,19.71791686769385,-0.01466686769385106
0.2071,21.03995,0.18575,20.691536071091953,0.3484139289080481
0.20291,20.64165,0.1209,20.64174813580574,-9.813580574302705e-05
0.19777,20.49105,0.129,20.579367615751934,-0.08831761575193298
0.2223,20.9356,0.1392,20.8646756366387,0.07092436336129992
0.27307,21.30625,0.14505,21.37318439904778,-0.06693439904778131
0.18628,20.52515,0.11385,20.43431986212395,0.09083013787605054
0.15933,19.83815,0.1054,20.058674523730318,-0.22052452373031883
0.21911,20.8854,0.1261,20.829261979008315,0.05613802099168552
0.17354,20.4812,0.1283,20.263495001807655,0.217704998192346
0.2441,20.96025,0.1449,21.094876412923796,-0.1346264129237973
0.13366,19.59395,0.101,19.64134619889075,-0.04739619889075186
0.28313,21.4441,0.13595,21.463511110097834,-0.019411110097834694
0.17365,20.3284,0.1373,20.26501906189649,0.06338093810350998
0.1963,20.70795,0.1369,20.561251818824587,0.1466981811754131
0.36924,22.26255,0.14325,22.13483254284685,0.12771745715314964
0.20562,20.5658,0.12095,20.67405848373877,-0.10825848373876923
0.17371,20.28215,0.12665,20.265849916767223,0.016300083232778206
0.12672,19.526,0.1097,19.515655369019335,0.01034463098066496
0.284,21.474,0.15145,21.471184486244006,0.0028155137559942034
0.19358,20.5958,0.1361,20.527394842794415,0.06840515720558571
0.10036,18.95705,0.11145,18.970694475000677,-0.013644475000678113
0.37386,22.3047,0.0854,22.166626099624274,0.1380739003757263
0.11787,19.35185,0.11365,19.34566202044251,0.006187979557488177
0.1919,20.5315,0.1404,20.50626672031259,0.025233279687412846
0.23657,21.01435,0.146,21.01757652290484,-0.0032265229048391575
0.15881,19.99615,0.1245,20.050865964923346,-0.054715964923346405
0.07877,18.7576,0.11205,18.41203573592319,0.34556426407680974
0.13847,19.99935,0.13335,19.72493285103655,0.27441714896345104
0.23359,20.88475,0.1537,20.986363320339855,-0.1016133203398546
0.1567,20.02475,0.15485,20.018920868365207,0.005829131634794038
0.08833,18.4809,0.11615,18.675353185154343,-0.1944531851543445
0.12995,19.79635,0.12165,19.574933500509694,0.2214164994903065
0.18223,20.3359,0.12625,20.381215201480458,-0.04531520148045942
0.25654,21.13985,0.14805,21.21791140084263,-0.07806140084263191
0.21651,20.8123,0.13625,20.800046392135236,0.012253607864764149
0.14519,19.90865,0.1399,19.837284030881612,0.07136596911838922
0.13653,19.58645,0.1105,19.691552378926197,-0.10510237892619756
0.20493,20.934,0.1568,20.665867821067692,0.26813217893230856
0.36939,22.04745,0.1558,22.135870258742244,-0.08842025874224291
0.12924,19.61205,0.10875,19.56202043021139,0.05002956978860951
0.26658,21.33225,0.14765,21.313273779538598,0.018976220461400573
0.27805,21.3866,0.13915,21.41827205747446,-0.031672057474459336
0.17461,20.5056,0.1317,20.278275194087065,0.2273248059129358
0.11376,19.1271,0.10675,19.2626072106399,-0.13550721063990068
0.11229,19.38095,0.1026,19.232210251841956,0.14873974815804303
0.15333,19.8424,0.10465,19.967059726225465,-0.12465972622546317
0.1965,20.7379,0.13845,20.563723418781002,0.17417658121899748
0.18914,20.88525,0.12885,20.471180486761696,0.414069513238303
0.17708,20.47675,0.1273,20.31209544080857,0.16465455919142968
0.21731,20.7809,0.13945,20.80906947105329,-0.028169471053292483
0.18542,20.33785,0.1283,20.42313383070124,-0.0852838307012398
0.16382,20.0237,0.11915,20.125164735987447,-0.10146473598744521
0.2569,21.34695,0.16715,21.221388213650705,0.12556178634929438
0.1218,19.58065,0.13445,19.42257461029571,0.1580753897042868
0.16514,20.09405,0.10665,20.144385416456068,-0.050335416456068316
0.1984,20.6407,0.1317,20.5870935311112,0.053606468888798275
0.26828,21.39935,0.16265,21.329095411089064,0.0702545889109345
0.40078,22.165,0.1348,22.3449946168762,-0.17999461687620055
0.14566,19.6731,0.12755,19.84495991792408,-0.17185991792407762
0.05573,17.56165,0.10915,17.624729470923036,-0.06307947092303579
0.22425,21.16495,0.15345,20.886093641299446,0.2788563587005548
0.28622,21.42305,0.15585,21.490666578784406,-0.0676165787844063
0.18365,20.55265,0.14145,20.39995871928221,0.15269128071778937
0.1036,18.96075,0.10555,19.044499191030766,-0.0837491910307655
0.33096,22.03,0.19055,21.856354095101857,0.17364590489814447
0.2184,20.76195,0.1415,20.82131592432551,-0.0593659243255118
0.26327,21.035,0.1514,21.28220564019591,-0.2472056401959115
0.16267,20.2483,0.1303,20.108299144944986,0.14000085505501403
0.10689,19.2184,0.10455,19.117247598373787,0.1011524016262122
0.16503,20.0849,0.11585,20.142790175184906,-0.057890175184905246
0.10757,19.24475,0.10865,19.13202801118178,0.11272198881821893
0.12913,19.5083,0.1143,19.56001546051541,-0.05171546051541043
0.05948,17.71775,0.12625,17.772072488412128,-0.05432248841212939
0.04093,17.0528,0.11665,16.93075610339138,0.12204389660861992
0.01705,14.85645,0.1832,14.989785091230736,-0.13333509123073561
0.01531,14.59755,0.1613,14.753139834407307,-0.15558983440730678
0.01472,14.6158,0.14905,14.666813062030506,-0.05101306203050626
0.02673,15.97105,0.16165,15.982302474826945,-0.011252474826944692
0.01732,14.8718,0.1587,15.024389005593015,-0.1525890055930148
0.04437,16.72085,0.19805,17.11156452376229,-0.3907145237622913
0.01567,14.4307,0.15405,14.80424913910592,-0.37354913910592025
0.02477,15.6593,0.1718,15.8136872000468,-0.1543872000468003
0.038,16.7664,0.13185,16.764711032425033,0.0016889675749673927
0.0299,16.2413,0.123,16.230870937835952,0.010429062164046599
0.01012,13.90745,0.19825,13.845490631295164,0.0619593687048372
0.0258,16.1648,0.1376,15.90386992371264,0.26093007628735876
0.01038,14.0496,0.2048,13.901018365493407,0.14858163450659312
0.03791,16.5851,0.2001,16.759411469708773,-0.17431146970877265
0.03507,16.45115,0.16785,16.58569994222453,-0.1345499422245311
0.01268,14.4486,0.171,14.339462870605438,0.1091371293945631
0.02525,15.82815,0.13295,15.856180512107173,-0.028030512107172
0.01908,15.3534,0.14115,15.237472790043007,0.11592720995699324
0.03489,16.36835,0.1667,16.57423599104515,-0.20588599104515026
0.0295,16.3438,0.12735,16.200992810987252,0.1428071890127498
0.03416,16.57565,0.1563,16.527112724560823,0.04853727543917685
0.04067,16.7928,0.1127,16.91650577102957,-0.12370577102957014
0.07515,17.8882,0.1248,18.304302896615916,-0.4161028966159144
0.05581,17.23215,0.12285,17.627969546968657,-0.3958195469686565
0.02529,15.7896,0.1405,15.859684370145295,-0.07008437014529534
0.03501,16.6581,0.12485,16.5818853458981,0.07621465410189998
0.02846,16.0051,0.13405,16.121329205295872,-0.11622920529587333
0.0328,16.64085,0.12525,16.436681255222403,0.20416874477759706
0.03378,16.38795,0.1403,16.50217422584182,-0.11422422584182002
0.04597,17.2822,0.1025,17.191068828110403,0.09113117188959663
0.04341,16.93145,0.1209,17.06250140461254,-0.1310514046125384
0.05684,17.73355,0.1203,17.669312684524236,0.06423731547576494
0.02024,15.2868,0.12735,15.367580292854477,-0.08078029285447741
0.03191,16.59205,0.12775,16.375442361493363,0.21660763850663756
0.0415,16.9967,0.1259,16.96170243266534,0.03499756733465986
0.02639,15.93305,0.1399,15.953914454664023,-0.020864454664023313
0.02651,16.06745,0.1248,15.963976187161826,0.1034738128381747
0.02689,15.87545,0.126,15.995534204404628,-0.12008420440462686
0.02349,15.6236,0.1338,15.696371368400982,-0.07277136840098208
0.05067,17.57225,0.158,17.40995976878822,0.16229023121178088
0.04093,16.7302,0.1297,16.93075610339138,-0.2005561033913814
0.06877,18.16815,0.11055,18.101777129912833,0.06637287008716797
0.01754,14.9841,0.1341,15.052182683275447,-0.06808268327544731
0.02557,15.8607,0.1496,15.884054336386697,-0.023354336386697483
0.02189,15.53085,0.1381,15.540519843867294,-0.009669843867294858
0.03155,16.1279,0.14115,16.350241733284633,-0.22234173328463314
0.06845,18.31035,0.1248,18.091152069224755,0.21919793077524474
0.02249,15.56975,0.1391,15.600183135050067,-0.03043313505006573
0.04949,17.32405,0.12545,17.356929541974857,-0.03287954197485732
0.03161,16.3736,0.12625,16.354462200215117,0.019137799784882503
0.03434,16.61295,0.1249,16.538827497537056,0.07412250246294505
0.04486,17.2055,0.14795,17.13618624607293,0.0693137539270694
0.01531,14.74935,0.1526,14.753139834407307,-0.003789834407307069
0.03048,16.25295,0.1342,16.27356560150971,-0.020615601509710757
0.03837,16.9021,0.16555,16.78636324993972,0.11573675006028239
0.03682,16.77055,0.12655,16.694298672848788,0.07625132715121197
0.0221,15.7795,0.13695,15.561588974900424,0.2179110250995766
0.01402,14.64805,0.16195,14.559885999703972,0.08816400029602711
0.0589,17.792,0.11395,17.749880168641774,0.042119831358228055
0.05895,17.7707,0.10045,17.75180225816368,0.01889774183632298
0.06888,18.1778,0.15105,18.105417520338037,0.07238247966196454
0.0204,15.7067,0.156,15.384929612914107,0.321770387085893
0.02894,16.02685,0.1316,16.15846050503142,-0.13161050503142135
0.02384,15.7013,0.1335,15.729058763129643,-0.027758763129643427
0.01451,14.89705,0.16765,14.635284138902485,0.26176586109751554
0.03292,16.452,0.1185,16.4448077398065,0.007192260193502165
0.06455,17.78945,0.1136,17.957672215511842,-0.16822221551184313
0.01663,15.01385,0.15025,14.934936480508298,0.07891351949170122
0.05359,17.4687,0.1439,17.536306149020355,-0.06760614902035655
0.03163,16.21965,0.11945,16.35586720162786,-0.13621720162785778
0.02751,15.9978,0.1291,16.046058882814442,-0.04825888281444257
0.02559,15.5514,0.1259,15.885784627326991,-0.33438462732699215
0.02401,15.78645,0.12635,15.744759697778697,0.0416903022213031
0.03713,16.56045,0.1177,16.71299973083771,-0.15254973083770906
0.03408,16.39975,0.12455,16.521885803396813,-0.12213580339681229
0.02454,15.6001,0.1278,15.7930273201722,-0.19292732017220082
0.01697,14.91335,0.1531,14.979425276047422,-0.0660752760474228
0.01629,15.17685,0.15115,14.889545537831744,0.28730446216825634
0.03184,16.34225,0.12125,16.370565090164952,-0.02831509016495204
0.037,16.74885,0.12725,16.705176950871937,0.04367304912806347
0.02932,15.8648,0.1457,16.187412351721285,-0.32261235172128444
0.0174,15.26595,0.1485,15.034537005627882,0.2314129943721177
0.03578,16.59205,0.1761,16.630356439191765,-0.03830643919176424
0.02845,16.04785,0.1364,16.120548844633227,-0.0726988446332264
0.05035,17.2903,0.16335,17.395706193863717,-0.1054061938637183
0.04269,16.93325,0.117,17.02503106621512,-0.09178106621511972
0.03212,16.23615,0.1431,16.39004772517449,-0.15389772517449174
0.02752,16.0669,0.14255,16.04686424022421,0.02003575977579075
0.03049,16.28725,0.1419,16.274294880433807,0.012955119566193218
0.01724,14.9294,0.1556,15.014193357878113,-0.08479335787811415
0.07063,18.05925,0.1229,18.162620864790235,-0.10337086479023583
0.05344,17.62205,0.1398,17.529980989927587,0.09206901007241441
0.02878,16.10835,0.12155,16.146153818312648,-0.03780381831264634
0.03518,16.42245,0.15235,16.592676012122475,-0.17022601212247324
0.03348,16.4802,0.15235,16.482334324333024,-0.0021343243330242956
0.04651,17.18185,0.11625,17.217287322078285,-0.035437322078283984
0.06119,17.9246,0.11905,17.836317237079534,0.08828276292046766
0.04714,17.16275,0.12315,17.247506727338127,-0.084756727338128
0.0212,15.4466,0.1437,15.469817123334565,-0.023217123334564604
0.04028,16.8206,0.11335,16.89495337682238,-0.07435337682237986
0.03863,16.86145,0.1275,16.801450184813312,0.059999815186689176
0.03314,16.39225,0.12215,16.45962776392097,-0.06737776392096961
0.02414,15.68035,0.1291,15.756690158005057,-0.07634015800505622
0.02837,16.1044,0.12155,16.114295842967856,-0.009895842967857504
0.01043,13.9248,0.20035,13.911535888997598,0.013264111002401435
0.02038,15.42955,0.14185,15.382768513293428,0.046781486706573006
0.0471,16.9842,0.14465,17.245597098456138,-0.26139709845613623
0.03984,16.7074,0.1146,16.870378247682446,-0.16297824768244595
0.0122,14.4566,0.1737,14.254889640568116,0.20171035943188365
0.01271,14.2811,0.1749,14.344640907662757,-0.0635409076627571
0.01763,14.9354,0.1562,15.063451079650228,-0.12805107965022877
0.02171,15.502,0.13615,15.522296439285434,-0.02029643928543301
0.01572,14.86115,0.1939,14.811253458638916,0.049896541361084346
0.01972,15.27645,0.15785,15.310218132968394,-0.03376813296839387
0.01678,14.92685,0.15925,14.954664164152042,-0.02781416415204241
0.01226,14.4674,0.17765,14.265643191678002,0.20175680832199738
0.05322,17.57915,0.12805,17.520670634781283,0.058479365218715884
0.03055,15.88935,0.45085,16.278665418027835,-0.3893154180278344
0.03001,16.1733,0.12025,16.23901585978605,-0.06571585978604944
0.01506,14.6193,0.15445,14.716925976889236,-0.09762597688923513
0.0153,14.6705,0.1456,14.751702816696202,-0.08120281669620155
0.04713,17.1679,0.1151,17.24702947753449,-0.07912947753449018
0.03411,16.515,0.1148,16.52384737354084,-0.008847373540838532
0.0152,14.53545,0.1635,14.737280092300203,-0.20183009230020232
0.01504,14.69915,0.1491,14.714002608826014,-0.014852608826014801
0.02763,16.23455,0.1179,16.055703513961994,0.17884648603800457
0.03359,16.59355,0.1061,16.489630019323698,0.10391998067630226
0.01447,14.6408,0.16555,14.629226377318197,0.011573622681803286
0.02547,15.86575,0.1242,15.875382139887122,-0.009632139887122193
0.01082,14.0086,0.18445,13.991869745175293,0.016730254824706137
0.01741,15.1,0.1498,15.035802177549535,0.06419782245046513
0.02031,15.30565,0.1353,15.375187682172552,-0.06953768217255174
0.04819,17.4344,0.12175,17.297043108709765,0.13735689129023498
0.02223,15.3918,0.13205,15.574530060826788,-0.18273006082678833
0.02811,16.3465,0.12485,16.093859294577108,0.2526407054228912
0.05458,17.4521,0.1018,17.57761108300526,-0.12551108300525726
0.05721,17.60445,0.1094,17.683992697746298,-0.07954269774629807
0.02091,15.36595,0.1368,15.43940038713803,-0.07345038713802943
0.01454,14.99535,0.1656,14.639816395609621,0.35553360439037895
0.0431,16.97675,0.10685,17.04642930154197,-0.06967930154197077
0.03273,16.3843,0.1205,16.431926723184915,-0.047626723184915676
0.03399,16.35135,0.11105,16.515990438755715,-0.16464043875571477
0.01382,14.47835,0.15385,14.528342731981077,-0.04999273198107623
0.05092,17.42035,0.1224,17.42105744879332,-0.0007074487933209639
0.01752,15.0558,0.1465,15.049670634260515,0.006129365739484527
0.02482,15.64995,0.13485,15.81815258593192,-0.16820258593191895
0.0288,16.09165,0.13605,16.14769597387086,-0.056045973870858745
0.01568,14.7589,0.1525,14.805651811633936,-0.0467518116339356
0.02197,15.36745,0.1436,15.548570302790928,-0.18112030279092828
0.03426,16.4701,0.12025,16.53362873260547,-0.06352873260547298
0.01698,14.6697,0.1558,14.980722959119447,-0.31102295911944644
0.02752,16.23595,0.1341,16.04686424022421,0.18908575977578934
0.03438,16.6071,0.12105,16.541422220015562,0.06567777998443702
0.01318,14.55605,0.17285,14.424210195749147,0.13183980425085373
0.01726,14.9156,0.1511,15.01674676125328,-0.10114676125328081
0.01209,13.9791,0.1914,14.235035410620696,-0.2559354106206957
0.05418,17.3218,0.11385,17.561007876685274,-0.2392078766852741
0.0197,15.45455,0.1578,15.307981345862409,0.14656865413759057
0.01662,14.6312,0.14705,14.933614907231323,-0.3024149072313236
0.02398,15.8239,0.13525,15.741997181064853,0.08190281893514673
0.03144,16.31895,0.12075,16.34248284123175,-0.02353284123174859
0.01291,14.1903,0.1716,14.37884915930961,-0.18854915930960914
0.03827,16.99715,0.1201,16.78053255696542,0.21661744303458264
0.01532,14.9486,0.16405,14.754575901770487,0.19402409822951405
0.02643,15.91835,0.1425,15.95727354838656,-0.03892354838655976
0.0202,15.02285,0.15165,15.363221217372221,-0.34037121737222087
0.0373,16.8196,0.11505,16.723187181007525,0.09641281899247645
0.02348,15.66265,0.13895,15.695430174251165,-0.032780174251165306
0.01635,14.8831,0.1518,14.897624960786004,-0.014524960786003405
0.02275,15.5348,0.13625,15.625597159910022,-0.09079715991002146
0.23027,21.0138,0.14645,20.951150280531472,0.06264971946852782
0.38164,22.52675,0.14085,22.219359920201804,0.3073900797981963
0.2534,21.09145,0.11245,21.187379116091954,-0.09592911609195554
0.15269,19.93715,0.11585,19.957091373269968,-0.01994137326996892
0.43673,22.84545,0.14185,22.566696632233786,0.27875336776621396
0.10242,19.15365,0.1077,19.017878268690254,0.1357717313097453
0.37164,22.12745,0.10645,22.15139296301046,-0.02394296301045884
0.46664,22.7822,0.11645,22.738640960073518,0.0435590399264818
0.19602,20.50135,0.109,20.557786845869252,-0.05643684586925346
0.31156,21.7417,0.10825,21.70372469625383,0.03797530374617253
0.0322,16.472,0.1289,16.395586288054524,0.0764137119454773
0.10989,19.29245,0.12085,19.181779378612624,0.11067062138737427
0.22562,20.723,0.12425,20.901037105733288,-0.17803710573328857
0.26051,21.22765,0.12265,21.256022539795183,-0.02837253979518195
0.22556,20.8629,0.1228,20.90038393367309,-0.037483933673090775
0.44758,22.59905,0.1524,22.630296742737677,-0.0312467427376788
0.44007,22.85455,0.16925,22.5864293017053,0.2681206982946982
0.33742,21.74045,0.14605,21.905358205822147,-0.16490820582214738
0.52851,22.8422,0.14315,23.06400636157302,-0.22180636157302303
0.57613,23.2359,0.14515,23.291028908727014,-0.05512890872701348
0.38775,22.3891,0.15885,22.260084880309613,0.12901511969038637
0.36001,21.92755,0.1335,22.070201496164188,-0.14265149616418782
0.34701,21.7912,0.14045,21.97653976716034,-0.18533976716033962
0.43927,22.56615,0.132,22.58171414393353,-0.015564143933531227
0.34923,21.8575,0.11575,21.99275901571091,-0.1352590157109077
0.43015,22.5444,0.12545,22.527409627618233,0.01699037238176615
0.50818,22.7793,0.14135,22.961197963532605,-0.1818979635326059
0.28845,21.4826,0.1256,21.510096539900765,-0.027496539900763395
0.17281,20.49025,0.1308,20.25335358980599,0.2368964101940101
0.31774,21.8387,0.1521,21.753271320688256,0.08542867931174314
0.27509,21.50715,0.1382,21.39156399323599,0.11558600676400843
0.10293,18.90405,0.12325,19.02941619891164,-0.1253661989116388
0.20584,20.5539,0.15765,20.676663517115124,-0.1227635171151249
0.2646,21.2449,0.1389,21.29473125442444,-0.04983125442443992
0.23466,20.8644,0.19515,20.997609960117884,-0.13320996011788466
0.21434,20.73405,0.17345,20.775412611560306,-0.04136261156030585
0.42784,23.03515,0.17065,22.513485680386204,0.521664319613798
0.40214,22.2536,0.149,22.353709216757025,-0.10010921675702633
0.32218,21.54775,0.14025,21.788324463644052,-0.24057446364405166
0.45173,22.72345,0.12465,22.654246179696806,0.06920382030319416
0.16139,20.07365,0.12015,20.089389826241607,-0.015739826241606636
0.35161,22.05965,0.1158,22.01004516595993,0.04960483404007121
0.249,21.02715,0.11585,21.144013155230553,-0.11686315523055413
0.08223,18.52945,0.1223,18.5106902629702,0.01875973702980005
0.10588,19.1167,0.10015,19.095148919540215,0.02155108045978693
0.33293,22.0508,0.14375,21.871390660278074,0.17940933972192497
0.10227,19.0531,0.1106,19.014473059699533,0.03862694030046754
0.29282,21.4896,0.1351,21.54777407477478,-0.05817407477477943
0.13269,19.53775,0.0994,19.624152274188603,-0.08640227418860391
0.27088,21.22425,0.12,21.35311600335882,-0.12886600335881937
0.10044,19.0807,0.10935,18.972543947157405,0.10815605284259533
0.35363,22.1458,0.14555,22.024631271944116,0.12116872805588486
0.42353,22.599,0.2655,22.487320802531727,0.11167919746827337
0.30012,21.71085,0.11935,21.609583710464115,0.10126628953588579
0.14761,19.88745,0.11365,19.87655952075073,0.010890479249269447
0.22853,20.96525,0.12895,20.93250813536359,0.032741864636410156
0.1388,19.82205,0.1072,19.730563442818784,0.09148655718121645
0.14343,19.88005,0.10815,19.808335891415766,0.07171410858423499
0.09201,18.9547,0.1139,18.769545086640264,0.18515491335973522
0.1568,20.1239,0.12545,20.020443873794754,0.10345612620524491
0.23851,21.19555,0.2471,21.03770603145481,0.15784396854519045
0.14949,20.15155,0.16675,19.90665915166828,0.24489084833172114
0.50718,22.9937,0.1404,22.95604212088253,0.03765787911747154
0.25249,21.20755,0.11325,21.178470058519295,0.02907994148070614
0.28397,21.3163,0.1146,21.470920173228293,-0.15462017322829524
0.2368,21.0224,0.1241,21.01997260062715,0.0024273993728520793
0.34092,21.88785,0.1485,21.93155030276494,-0.043700302764939636
0.26388,21.064,0.1418,21.28795944179047,-0.22395944179046978
0.34872,22.1162,0.13315,21.98904265968344,0.12715734031655757
0.32095,21.71485,0.1245,21.778656442930888,-0.06380644293088977
0.13523,19.80745,0.1216,19.66892903065707,0.138520969342931
0.30666,21.88165,0.1627,21.663798582166045,0.21785141783395545
0.23362,21.21045,0.1599,20.98667944166889,0.22377055833111115
0.30078,21.91835,0.1704,21.615104309093944,0.30324569090605635
0.36783,21.9904,0.12345,22.125054880218052,-0.13465488021805072
0.1694,20.2554,0.1144,20.20547620130985,0.049923798690151955
0.07976,18.337,0.10315,18.440690090851767,-0.10369009085176728
0.1806,20.3864,0.1142,20.359537142580344,0.026862857419654773
0.18071,20.34675,0.16425,20.361006686751864,-0.014256686751863867
0.23086,21.03315,0.15375,20.957438485112526,0.07571151488747319
0.04582,17.29255,0.1243,17.183729378952734,0.10882062104726486
0.22146,20.7853,0.1197,20.855392344348942,-0.07009234434894296
0.20073,20.5274,0.21145,20.615469571672854,-0.0880695716728539
0.0755,18.378,0.11965,18.31494263393607,0.06305736606392998
0.02627,15.98385,0.1362,15.943808897379533,0.04004110262046723
0.19141,20.055,0.15515,20.50006880850905,-0.44506880850904906
0.1777,20.3552,0.11035,20.320515012349624,0.03468498765037609
0.18542,20.5371,0.1169,20.42313383070124,0.11396616929875947
0.34931,22.02925,0.13805,21.993342121843703,0.03590787815629781
0.27131,21.30945,0.10785,21.357068581470706,-0.047618581470707966
0.29212,21.17535,0.1226,21.541775846264223,-0.3664258462642209
0.37051,21.7944,0.11375,22.143608962434676,-0.3492089624346768
0.09641,18.8215,0.14795,18.877601967800672,-0.05610196780067156
0.18058,20.2752,0.1117,20.359269845849468,-0.08406984584946642
0.27446,21.3734,0.1525,21.385843830801583,-0.012443830801583289
0.2451,21.2589,0.1441,21.104980309897456,0.15391969010254414
0.36135,21.9082,0.2036,22.079678993270754,-0.17147899327075322
0.23152,20.92185,0.1499,20.96446240018812,-0.04261240018811918
0.14648,19.91105,0.11095,19.8582888576177,0.05276114238229823
0.15948,20.18505,0.1775,20.060921784308825,0.12412821569117582
0.41929,22.4583,0.14905,22.461338677382265,-0.0030386773822641544
0.31894,21.66595,0.15665,21.76278815152599,-0.09683815152598996
0.51941,22.97595,0.19605,23.01845264381644,-0.04250264381643731
0.15069,19.9375,0.11,19.92568686187512,0.01181313812487872
0.30249,21.6135,0.15825,21.629353915430904,-0.015853915430906085
0.21073,20.73865,0.1623,20.73392207907937,0.004727920920629458
0.23943,20.71895,0.1478,21.047202579300887,-0.32825257930088725
0.3318,21.7581,0.12005,21.86277543198367,-0.10467543198367224
0.20072,20.72485,0.1607,20.615348517261076,0.10950148273892424
0.36082,22.1621,0.14215,22.07593373558614,0.08616626441385833
0.24275,21.3408,0.1213,21.081183556203698,0.259616443796304
0.22146,20.82175,0.14915,20.855392344348942,-0.03364234434894087
0.12068,19.3688,0.1916,19.400898692560475,-0.03209869256047426
0.3416,21.88605,0.16925,21.93660836843248,-0.05055836843247974
0.25051,21.0268,0.13165,21.158975607436616,-0.13217560743661494
0.38054,22.1535,0.1307,22.21196450452684,-0.05846450452683882
0.31079,21.81735,0.13845,21.69749088993263,0.11985911006737027
