z,mu_SN,mu_err,mu_model,residual
0.40455,22.44625,0.1075,22.371801743538015,0.07444825646198439
0.69065,23.7527,0.18375,23.77527761041584,-0.02257761041584061
0.57661,23.2437,0.1229,23.29670587417681,-0.05300587417680802
0.72068,23.87645,0.2029,23.888720493771785,-0.012270493771787017
0.55031,23.16815,0.1249,23.173646831126007,-0.005496831126006185
0.84797,24.3105,0.16975,24.32376977962393,-0.013269779623929168
0.43544,22.36675,0.109,22.56197412075447,-0.19522412075447093
0.30158,21.64245,0.0939,21.623405088163807,0.01904491183619328
0.58073,23.52355,0.1372,23.31550247439634,0.2080475256036607
0.34593,22.11525,0.111,21.970781297172245,0.14446870282775492
0.33094,21.7829,0.10685,21.858197204423853,-0.07529720442385113
0.44956,22.78895,0.14135,22.644772228906724,0.14417777109327545
0.29172,21.47215,0.12535,21.539827700166065,-0.06767770016606534
0.46127,22.62945,0.13775,22.711626829649497,-0.08217682964949802
0.63222,23.66065,0.20445,23.540334231244486,0.12031576875551409
0.26862,21.1762,0.0993,21.33339122966713,-0.15719122966712717
0.92491,24.7416,0.1923,24.5568098299928,0.18479017000719722
0.62522,23.46015,0.1303,23.51081123790071,-0.05066123790071231
0.60825,23.3767,0.1266,23.437915468030447,-0.061215468030447084
0.57828,23.2373,0.13895,23.304340080602053,-0.06704008060205169
0.71963,23.82525,0.2057,23.884831200278313,-0.05958120027831271
0.7666,24.24705,0.1593,24.053680600002075,0.1933693999979269
0.36791,22.24455,0.1019,22.128004601651412,0.11654539834858824
0.84852,24.33175,0.14855,24.32550805966312,0.00624194033687786
0.7766,24.0942,0.17835,24.0883355393852,0.005864460614802169
0.58375,23.2686,0.09915,23.3292007523832,-0.06060075238320195
0.58873,23.30085,0.13005,23.351643708070988,-0.050793708070987265
0.76859,24.2078,0.16885,24.060611699811076,0.14718830018892248
0.5138,23.12745,0.1329,22.99331884253735,0.13413115746265092
0.63771,23.37,0.2329,23.563271962831294,-0.1932719628312931
0.43487,22.5623,0.1145,22.558579662108414,0.0037203378915862118
0.58375,23.46355,0.14025,23.3292007523832,0.13434924761680023
0.66206,23.74875,0.17955,23.662793559588472,0.08595644041152894
0.62189,23.4108,0.1628,23.496656334049902,-0.08585633404990389
0.41664,22.5154,0.11755,22.447782983034053,0.06761701696594713
0.45169,22.36265,0.1377,22.65705216662728,-0.29440216662728247
0.73401,24.04855,0.24055,23.937627165758677,0.11092283424132177
0.74202,24.26275,0.21515,23.96660524182689,0.29614475817311003
0.34957,21.74,0.12,21.997442215836557,-0.2574422158365586
0.51476,23.18845,0.1355,22.998212070726808,0.1902379292731915
0.64364,23.60755,0.1943,23.587838035651387,0.019711964348612554
0.47058,22.65205,0.12925,22.763662752940412,-0.11161275294041317
0.26349,21.15515,0.1079,21.285341636393667,-0.13019163639366838
0.7427,23.92255,0.19885,23.969051381595023,-0.046501381595021485
0.91075,24.6116,0.16365,24.515386678978345,0.09621332102165425
0.33753,21.9137,0.10655,21.908257935687857,0.005442064312141781
0.98377,24.92305,0.1439,24.722543853957873,0.2005061460421267
0.81369,24.26675,0.14105,24.213197497735955,0.05355250226404351
0.81773,24.3431,0.12085,24.226462351408635,0.1166376485913645
0.96075,24.5736,0.1577,24.658923480493172,-0.08532348049317307
0.75669,24.03965,0.1583,24.01890330641666,0.020746693583340914
0.87796,24.42165,0.14325,24.416980402676828,0.00466959732317207
0.80902,24.20795,0.1668,24.19778402003473,0.01016597996526869
0.62723,23.4134,0.138,23.519320542907124,-0.10592054290712483
0.93389,24.7653,0.2009,24.582757135141073,0.18254286485892735
0.69715,23.78265,0.16195,23.80022839532206,-0.01757839532205807
0.76706,24.3849,0.17855,24.055284299152703,0.3296157008472953
0.86397,24.39625,0.15285,24.37389294674889,0.022357053251109704
0.51434,22.98745,0.11725,22.996072364982737,-0.008622364982738162
0.47039,23.1005,0.141,22.76261040279691,0.3378895972030911
0.9279,24.7789,0.1829,24.565476778856848,0.21342322114315238
0.63071,23.4092,0.1432,23.533992034803006,-0.12479203480300782
0.6157,23.56625,0.1433,23.470152050989853,0.09609794901014723
0.56475,23.2891,0.13595,23.241881307678717,0.04721869232128384
0.55775,23.2494,0.1349,23.209011364988207,0.04038863501179435
0.73561,24.06925,0.19205,23.94343983836228,0.12581016163771963
0.26199,21.15835,0.1082,21.271129912643502,-0.11277991264350362
0.76159,23.97575,0.15445,24.036153671209803,-0.0604036712098015
0.85852,24.54425,0.17845,24.35692245127592,0.18732754872408108
0.55875,23.6061,0.15165,23.213730760827417,0.39236923917258437
0.48072,22.74835,0.1138,22.81925857000229,-0.07090857000229178
0.92224,24.57175,0.18725,24.549047107942812,0.022702892057189672
0.47572,22.6952,0.109,22.791982435394573,-0.09678243539457299
0.8932,24.5781,0.1577,24.46315835049203,0.11494164950796915
0.6319,23.1617,0.17705,23.538991347437175,-0.3772913474371755
0.73602,24.02845,0.2108,23.944927349444065,0.08352265055593477
0.41865,22.38625,0.1152,22.460216974940785,-0.07396697494078452
0.53578,22.98355,0.1266,23.103265996247444,-0.119715996247443
0.73501,24.09175,0.17825,23.941261517496265,0.1504884825037358
0.60987,23.5447,0.14865,23.444957074070004,0.0997429259299949
0.70198,23.8387,0.16475,23.8186247239438,0.02007527605620041
0.9833,24.78095,0.143,24.721259734255852,0.05969026574414826
0.75905,24.0557,0.15165,24.027225063708045,0.028474936291956965
0.64364,23.6045,0.2013,23.587838035651387,0.016661964348614333
0.51559,23.02365,0.1762,23.0024359019648,0.021214098035198248
0.80569,24.0139,0.1301,24.186740288970235,-0.17284028897023518
0.8007,23.82255,0.1606,24.170107936461854,-0.34755793646185396
0.71565,23.84395,0.19425,23.87003925362007,-0.026089253620071418
0.76668,24.2307,0.1806,24.053959589294266,0.1767404107057331
0.90173,24.5128,0.1511,24.48866815496993,0.0241318450300696
0.71868,23.68915,0.15095,23.881307618721266,-0.19215761872126436
0.5796,23.1779,0.1197,23.31035966653802,-0.13245966653801844
0.96074,24.80925,0.14255,24.658895515819417,0.15035448418058195
0.64864,23.53665,0.159,23.608384445033394,-0.07173444503339255
0.93675,24.4717,0.1405,24.59096934871141,-0.1192693487114127
0.46156,22.76265,0.11115,22.713262278986207,0.04938772101379385
0.67065,23.78495,0.1775,23.697070373074162,0.08787962692583662
