z,mu_SN,mu_err,mu_model_best,residual
0.28854,21.5295,0.1639,21.510010746108094,0.019489253891904923
0.26377,21.2679,0.15695,21.28653599507492,-0.018635995074919975
0.24931,21.38165,0.1409,21.14699327874377,0.23465672125622916
0.22939,20.8794,0.1271,20.94204721084038,-0.06264721084037816
0.08575,18.608,0.10035,18.610650028339464,-0.0026500283394632618
0.27631,21.62545,0.19055,21.40197235504187,0.22347764495813038
0.36165,22.1744,0.1645,22.079609538536886,0.09479046146311276
0.30006,21.62535,0.16525,21.607997960902907,0.017352039097094263
0.11659,19.38465,0.1036,19.32291668462186,0.06173331537814164
0.15474,19.83105,0.1045,19.990819106411152,-0.15976910641115083
0.2501,21.2982,0.13225,21.15480671907413,0.14339328092587067
0.25149,21.209,0.1266,21.16849951251038,0.040500487489619985
0.12941,19.5471,0.1075,19.567641542975373,-0.020541542975372806
0.30894,21.72385,0.1693,21.681199757065883,0.04265024293411557
0.29859,21.66705,0.1633,21.59568861013721,0.0713613898627905
0.27057,21.3419,0.169,21.349743372825934,-0.007843372825934836
0.29318,21.57975,0.1437,21.549902450830416,0.029847549169584653
0.18988,20.46505,0.1185,20.481783703285643,-0.01673370328564161
0.12368,19.4023,0.1022,19.461208899492092,-0.058908899492092104
0.31262,21.63085,0.14295,21.710970719974306,-0.08012071997430681
0.3088,21.83605,0.15525,21.680060747988925,0.15598925201107505
0.20244,20.60265,0.13765,20.636984802558295,-0.0343348025582948
0.21139,20.6247,0.1276,20.742243145758543,-0.11754314575854252
0.1787,20.4025,0.1152,20.335432307884886,0.06706769211511343
0.30317,21.872,0.13765,21.633858747188015,0.23814125281198528
0.21432,20.8217,0.1308,20.775810061094475,0.04588993890552473
0.32007,21.6956,0.1358,21.77026815699881,-0.07466815699881124
0.21791,20.9318,0.14225,20.81636622541506,0.11543377458493964
0.07523,18.2988,0.10185,18.310583001562534,-0.011783001562534423
0.2574,21.37115,0.15,21.225952696615707,0.14519730338429326
0.18446,20.3647,0.13065,20.41185897358335,-0.047158973583350416
0.11639,19.29475,0.10185,19.31890210975476,-0.02415210975475901
0.06481,17.87655,0.1109,17.97090018729115,-0.0943501872911483
0.10298,19.16045,0.103,19.033699972149456,0.12675002785054446
0.04437,16.92415,0.11995,17.116171815401664,-0.19202181540166308
0.16576,19.9345,0.12155,20.155055029712244,-0.22055502971224428
0.16799,20.0523,0.1219,20.187051295073772,-0.13475129507377304
0.17043,20.12375,0.14255,20.22161217311401,-0.09786217311400947
0.12029,19.52005,0.11295,19.39604181543902,0.1240081845609815
0.13855,19.76995,0.1308,19.728607793288226,0.04134220671177502
0.23353,20.92065,0.1527,20.9859538679366,-0.0653038679366027
0.24615,21.0223,0.14645,21.11551019502278,-0.0932101950227775
0.22259,21.0804,0.1546,20.86832158980218,0.21207841019782236
0.17893,20.2809,0.1225,20.33852750422249,-0.05762750422249141
0.19694,20.5818,0.1167,20.57014958731216,0.011650412687842504
0.22889,20.99445,0.14355,20.936695207995193,0.0577547920048076
0.26419,21.45355,0.1665,21.29048310661976,0.16306689338023972
0.1034,19.10195,0.1007,19.043151037023748,0.05879896297625109
0.21313,20.73185,0.12325,20.762228406240204,-0.03037840624020305
0.1568,19.944,0.1104,20.02232957513445,-0.07832957513445038
0.24317,21.24885,0.15475,21.08547815494417,0.16337184505583124
0.23823,21.2481,0.14335,21.03493981631199,0.21316018368801082
0.20827,20.70195,0.1319,20.706024615538006,-0.004074615538005588
0.25085,21.4064,0.1659,21.162203579789363,0.24419642021063837
0.2251,20.861,0.12955,20.89577344022083,-0.03477344022082818
0.28707,21.45405,0.14295,21.497249731615227,-0.04319973161522839
0.32944,21.65335,0.14295,21.843073272490372,-0.18972327249037235
0.24575,21.128,0.1225,21.11149853498577,0.016501465014229666
0.11981,19.65185,0.142,19.386675582593334,0.2651744174066657
0.32891,22.21015,0.20955,21.839006233163573,0.37114376683642547
0.21037,20.57655,0.1203,20.73045701969587,-0.15390701969586829
0.20284,20.7349,0.1164,20.641779915284587,0.09312008471541233
0.28403,21.2982,0.13635,21.470668150446677,-0.17246815044667585
0.18046,20.13755,0.10565,20.359023997657495,-0.22147399765749398
0.26043,21.31275,0.1521,21.254939924142732,0.05781007585726883
0.14774,19.8403,0.1023,19.880745798287066,-0.040445798287066737
0.32753,21.80515,0.13855,21.828388268261072,-0.023238268261071227
0.24177,21.3452,0.1569,21.0712521335601,0.2739478664398973
0.22308,20.93075,0.1281,20.873703031677877,0.05704696832212264
0.18261,20.58185,0.1376,20.387555994530693,0.19429400546930609
0.15286,20.0024,0.10245,19.96171940871608,0.040680591283923206
0.13806,19.70325,0.10245,19.72023384630348,-0.0169838463034786
0.2071,21.03995,0.18575,20.69231354338666,0.3476364566133405
0.20291,20.64165,0.1209,20.642618162799003,-0.0009681627990048014
0.19777,20.49105,0.129,20.580345209791233,-0.0892952097912314
0.2223,20.9356,0.1392,20.86513151306705,0.0704684869329526
0.27307,21.30625,0.14505,21.37261506768774,-0.06636506768774098
0.18628,20.52515,0.11385,20.435548750599324,0.08960124940067615
0.15933,19.83815,0.1054,20.06050664167666,-0.22235664167666158
0.21911,20.8854,0.1261,20.829785389073912,0.05561461092608866
0.17354,20.4812,0.1283,20.2650038369246,0.21619616307540213
0.2441,20.96025,0.1449,21.094886723760737,-0.13463672376073887
0.13366,19.59395,0.101,19.64376906861608,-0.0498190686160811
0.28313,21.4441,0.13595,21.46274847938799,-0.0186484793879913
0.17365,20.3284,0.1373,20.266525350474396,0.06187464952560262
0.1963,20.70795,0.1369,20.56226076756832,0.14568923243168186
0.36924,22.26255,0.14325,22.13251737226564,0.1300326277343622
0.20562,20.5658,0.12095,20.67486689151601,-0.10906689151601157
0.17371,20.28215,0.12665,20.267354890377533,0.014795109622468772
0.12672,19.526,0.1097,19.518237925854535,0.0077620741454644815
0.284,21.474,0.15145,21.47040453292133,0.0035954670786715326
0.19358,20.5958,0.1361,20.52846597678741,0.06733402321259163
0.10036,18.95705,0.11145,18.97390782865501,-0.0168578286550094
0.37386,22.3047,0.0854,22.164234104679394,0.14046589532060594
0.11787,19.35185,0.11365,19.348457675242493,0.00339232475750606
0.1919,20.5315,0.1404,20.507372849385106,0.024127150614894788
0.23657,21.01435,0.146,21.0177407694769,-0.003390769476901312
0.15881,19.99615,0.1245,20.052706225183755,-0.056556225183754805
0.07877,18.7576,0.11205,18.415792602414456,0.34180739758554424
0.13847,19.99935,0.13335,19.727242510246285,0.272107489753715
0.23359,20.88475,0.1537,20.986584914689608,-0.10183491468960781
0.1567,20.02475,0.15485,20.020808859496107,0.003941140503894047
0.08833,18.4809,0.11615,18.678872007070396,-0.19797200707039764
0.12995,19.79635,0.12165,19.577442932356234,0.21890706764376588
0.18223,20.3359,0.12625,20.382535833592385,-0.04663583359238643
0.25654,21.13985,0.14805,21.217668175229115,-0.07781817522911538
0.21651,20.8123,0.13625,20.80062421206194,0.011675787938060012
0.14519,19.90865,0.1399,19.839436588775442,0.0692134112245597
0.13653,19.58645,0.1105,19.69390669598092,-0.10745669598092178
0.20493,20.934,0.1568,20.666693346546893,0.2673066534531081
0.36939,22.04745,0.1558,22.13355285983689,-0.08610285983688826
0.12924,19.61205,0.10875,19.564547992013637,0.04750200798636328
0.26658,21.33225,0.14765,21.312834925128435,0.019415074871563576
0.27805,21.3866,0.13915,21.417608079630156,-0.03100807963015484
0.17461,20.5056,0.1317,20.27976621864954,0.22583378135045962
0.11376,19.1271,0.10675,19.265497980634244,-0.13839798063424524
0.11229,19.38095,0.1026,19.235140138601714,0.1458098613982841
0.15333,19.8424,0.10465,19.969025435340143,-0.12662543534014148
0.1965,20.7379,0.13845,20.56472857275697,0.17317142724303025
0.18914,20.88525,0.12885,20.472346435922795,0.4129035640772045
0.17708,20.47675,0.1273,20.313526239087345,0.16322376091265411
0.21731,20.7809,0.13945,20.809631092904375,-0.028731092904376254
0.18542,20.33785,0.1283,20.424381493126617,-0.08653149312661768
0.16382,20.0237,0.11915,20.126892966535138,-0.10319296653513632
0.2569,21.34695,0.16715,21.221139215074608,0.12581078492539177
0.1218,19.58065,0.13445,19.425279226246104,0.1553707737538943
0.16514,20.09405,0.10665,20.14608821130993,-0.052038211309930915
0.1984,20.6407,0.1317,20.588057707768385,0.05264229223161365
0.26828,21.39935,0.16265,21.32862194939068,0.07072805060931842
0.40078,22.165,0.1348,22.342160431785558,-0.17716043178555907
0.14566,19.6731,0.12755,19.847101035511017,-0.1740010355110151
0.05573,17.56165,0.10915,17.62905160368016,-0.06740160368016035
0.22425,21.16495,0.15345,20.886508700683862,0.2784412993161389
0.28622,21.42305,0.15585,21.48984351157555,-0.06679351157555047
0.18365,20.55265,0.14145,20.401246100142245,0.1514038998577547
0.1036,18.96075,0.10555,19.047638806069997,-0.0868888060699966
0.33096,22.03,0.19055,21.85470397925296,0.17529602074704087
0.2184,20.76195,0.1415,20.821853921260626,-0.05990392126062716
0.26327,21.035,0.1514,21.2818295177471,-0.2468295177470985
0.16267,20.2483,0.1303,20.11005237610837,0.1382476238916297
0.10689,19.2184,0.10455,19.120311855678253,0.09808814432174628
0.16503,20.0849,0.11585,20.144494059893326,-0.05959405989332467
0.10757,19.24475,0.10865,19.135068844426556,0.10968115557344404
0.12913,19.5083,0.1143,19.562544250843047,-0.05424425084304829
0.05948,17.71775,0.12625,17.776299991597973,-0.05854999159797458
0.04093,17.0528,0.11665,16.93546028051803,0.11733971948197208
0.01705,14.85645,0.1832,14.995115072048826,-0.13866507204882517
0.01531,14.59755,0.1613,14.758491765079036,-0.1609417650790359
0.01472,14.6158,0.14905,14.672177541809788,-0.0563775418097876
0.02673,15.97105,0.16165,15.987362019605115,-0.01631201960511497
0.01732,14.8718,0.1587,15.029678420145544,-0.15787842014554343
0.04437,16.72085,0.19805,17.116171815401664,-0.39532181540166533
0.01567,14.4307,0.15405,14.809556709224317,-0.37885670922431736
0.02477,15.6593,0.1718,15.8188012128741,-0.15950121287409935
0.038,16.7664,0.13185,16.769486258916317,-0.003086258916315643
0.0299,16.2413,0.123,16.23587296362428,0.00542703637571762
0.01012,13.90745,0.19825,13.850892141088835,0.05655785891116594
0.0258,16.1648,0.1376,15.908950404548925,0.25584959545107466
0.01038,14.0496,0.2048,13.90641005664834,0.14318994335165947
0.03791,16.5851,0.2001,16.76419302727834,-0.17909302727833776
0.03507,16.45115,0.16785,16.590543842921804,-0.13939384292180534
0.01268,14.4486,0.171,14.3448490146193,0.10375098538070127
0.02525,15.82815,0.13295,15.86126164345815,-0.033111643458148876
0.01908,15.3534,0.14115,15.242732641138645,0.11066735886135604
0.03489,16.36835,0.1667,16.579080269669255,-0.21073026966925568
0.0295,16.3438,0.12735,16.20597859836812,0.13782140163188217
0.03416,16.57565,0.1563,16.531989503363192,0.04366049663680727
0.04067,16.7928,0.1127,16.921207642910005,-0.1284076429100054
0.07515,17.8882,0.1248,18.308151158445384,-0.41995115844538233
0.05581,17.23215,0.12285,17.63229139145924,-0.40014139145923977
0.02529,15.7896,0.1405,15.86476414900897,-0.07516414900896962
0.03501,16.6581,0.12485,16.586729045338146,0.07137095466185528
0.02846,16.0051,0.13405,16.126355113980615,-0.12125511398061661
0.0328,16.64085,0.12525,16.441576608117565,0.19927339188243565
0.03378,16.38795,0.1403,16.507086161326257,-0.11913616132625648
0.04597,17.2822,0.1025,17.195633544597925,0.08656645540207464
0.04341,16.93145,0.1209,17.06714896422546,-0.13569896422545824
0.05684,17.73355,0.1203,17.673608307053605,0.05994169294639562
0.02024,15.2868,0.12735,15.372801795075361,-0.08600179507536154
0.03191,16.59205,0.12775,16.380404059548162,0.21164594045183804
0.0415,16.9967,0.1259,16.966400810260858,0.030299189739142918
0.02639,15.93305,0.1399,15.959010416242933,-0.025960416242932993
0.02651,16.06745,0.1248,15.969057580198701,0.09839241980129998
0.02689,15.87545,0.126,16.000581734961806,-0.12513173496180485
0.02349,15.6236,0.1338,15.701494101192651,-0.07789410119265128
0.05067,17.57225,0.158,17.414432224928433,0.15781777507156747
0.04093,16.7302,0.1297,16.93546028051803,-0.20526028051802925
0.06877,18.16815,0.11055,18.105770133898034,0.062379866101966996
0.01754,14.9841,0.1341,15.057450062285191,-0.0733500622851917
0.02557,15.8607,0.1496,15.889130433319579,-0.028430433319579507
0.02189,15.53085,0.1381,15.545687110553189,-0.014837110553189703
0.03155,16.1279,0.14115,16.35518492690808,-0.2272849269080801
0.06845,18.31035,0.1248,18.0951518457259,0.21519815427409839
0.02249,15.56975,0.1391,15.605389066738496,-0.03563906673849537
0.04949,17.32405,0.12545,17.361407649366214,-0.03735764936621422
0.03161,16.3736,0.12625,16.35940759769639,0.014192402303610407
0.03434,16.61295,0.1249,16.543691546073987,0.0692584539260146
0.04486,17.2055,0.14795,17.14079840017508,0.06470159982492163
0.01531,14.74935,0.1526,14.758491765079036,-0.00914176507903619
0.03048,16.25295,0.1342,16.278531494985444,-0.025581494985445374
0.03837,16.9021,0.16555,16.791119775245015,0.11098022475498581
0.03682,16.77055,0.12655,16.699095460296043,0.07145453970395721
0.0221,15.7795,0.13695,15.566763989911543,0.21273601008845766
0.01402,14.64805,0.16195,14.565217928003335,0.08283207199666442
0.0589,17.792,0.11395,17.754120657464618,0.03787934253538339
0.05895,17.7707,0.10045,17.756040933471233,0.01465906652876825
0.06888,18.1778,0.15105,18.109409237388107,0.06839076261189447
0.0204,15.7067,0.156,15.390163073559208,0.3165369264407918
0.02894,16.02685,0.1316,16.16345261086598,-0.1366026108659817
0.02384,15.7013,0.1335,15.734182737268995,-0.032882737268995044
0.01451,14.89705,0.16765,14.64062748979034,0.25642251020966
0.03292,16.452,0.1185,16.449700179823488,0.002299820176514089
0.06455,17.78945,0.1136,17.961770585917648,-0.17232058591764954
0.01663,15.01385,0.15025,14.940260542863172,0.07358945713682807
0.05359,17.4687,0.1439,17.54067899657977,-0.07197899657977302
0.03163,16.21965,0.11945,16.36081341268681,-0.141163412686808
0.02751,15.9978,0.1291,16.051089531208916,-0.05328953120891633
0.02559,15.5514,0.1259,15.89086084339047,-0.3394608433904711
0.02401,15.78645,0.12635,15.749890230981464,0.036559769018536414
0.03713,16.56045,0.1177,16.717798581675993,-0.15734858167599342
0.03408,16.39975,0.12455,16.526769255483877,-0.1270192554838765
0.02454,15.6001,0.1278,15.798168325146051,-0.19806832514605155
0.01697,14.91335,0.1531,14.984770236341667,-0.07142023634166783
0.01629,15.17685,0.15115,14.894842709811066,0.28200729018893433
0.03184,16.34225,0.12125,16.375522204874216,-0.03327220487421556
0.037,16.74885,0.12725,16.709973939678534,0.038876060321467065
0.02932,15.8648,0.1457,16.192396398165535,-0.3275963981655341
0.0174,15.26595,0.1485,15.039817285890692,0.22613271410930835
0.03578,16.59205,0.1761,16.635208232862063,-0.04315823286206211
0.02845,16.04785,0.1364,16.125575746795924,-0.07772574679592381
0.05035,17.2903,0.16335,17.400171709991994,-0.10987170999199591
0.04269,16.93325,0.117,17.029685938454485,-0.0964359384544835
0.03212,16.23615,0.1431,16.394987039518867,-0.1588370395188683
0.02752,16.0669,0.14255,16.051894991446538,0.015005008553462318
0.03049,16.28725,0.1419,16.279259997541317,0.00799000245868342
0.01724,14.9294,0.1556,15.01949321092441,-0.09009321092440992
0.07063,18.05925,0.1229,18.166567217331846,-0.10731721733184685
0.05344,17.62205,0.1398,17.53435752633259,0.08769247366740984
0.02878,16.10835,0.12155,16.151154205111965,-0.042804205111963256
0.03518,16.42245,0.15235,16.59752112421706,-0.17507112421705884
0.03348,16.4802,0.15235,16.48723158109501,-0.007031581095009898
0.04651,17.18185,0.11625,17.221847417703742,-0.039997417703741434
0.06119,17.9246,0.11905,17.84049951072886,0.08410048927114033
0.04714,17.16275,0.12315,17.252059911372115,-0.08930991137211564
0.0212,15.4466,0.1437,15.475005528255302,-0.02840552825530196
0.04028,16.8206,0.11335,16.899661632063548,-0.07906163206354933
0.03863,16.86145,0.1275,16.80620048333936,0.05524951666064126
0.03314,16.39225,0.12215,16.4645185183997,-0.07226851839969939
0.02414,15.68035,0.1291,15.761828261950257,-0.08147826195025587
0.02837,16.1044,0.12155,16.11933112684587,-0.014931126845873166
0.01043,13.9248,0.20035,13.916928218103841,0.007871781896158225
0.02038,15.42955,0.14185,15.38800026537475,0.041549734625251133
0.0471,16.9842,0.14465,17.25015332589073,-0.2659533258907274
0.03984,16.7074,0.1146,16.875108287788137,-0.1677082877881375
0.0122,14.4566,0.1737,14.260253777870119,0.19634622212988084
0.01271,14.2811,0.1749,14.350030363587514,-0.06893036358751381
0.01763,14.9354,0.1562,15.068712200328477,-0.13331220032847746
0.02171,15.502,0.13615,15.527462205244596,-0.025462205244595637
0.01572,14.86115,0.1939,14.816557176586947,0.04459282341305304
0.01972,15.27645,0.15785,15.315428689737779,-0.03897868973777818
0.01678,14.92685,0.15925,14.960006934910318,-0.033156934910318014
0.01226,14.4674,0.17765,14.27100677155434,0.19639322844565932
0.05322,17.57915,0.12805,17.52505497049094,0.05409502950905676
0.03055,15.88935,0.45085,16.283626108043364,-0.3942761080433641
0.03001,16.1733,0.12025,16.24402527142182,-0.07072527142181784
0.01506,14.6193,0.15445,14.722326655792969,-0.10302665579296821
0.0153,14.6705,0.1456,14.757056407986497,-0.086556407986496
0.04713,17.1679,0.1151,17.25158341202024,-0.08368341202023899
0.03411,16.515,0.1148,16.528728249408857,-0.013728249408856641
0.0152,14.53545,0.1635,14.742651603371499,-0.20720160337149807
0.01504,14.69915,0.1491,14.719407849974374,-0.02025784997437441
0.02763,16.23455,0.1179,16.060736160575175,0.17381383942482387
0.03359,16.59355,0.1061,16.49453169849599,0.09901830150401025
0.01447,14.6408,0.16555,14.634566773064805,0.006233226935195901
0.02547,15.86575,0.1242,15.880458399852245,-0.01470839985224437
0.01082,14.0086,0.18445,13.997293186944326,0.011306813055673715
0.01741,15.1,0.1498,15.041081406815621,0.05891859318437831
0.02031,15.30565,0.1353,15.380413933532985,-0.07476393353298505
0.04819,17.4344,0.12175,17.3015551361612,0.13284486383880179
0.02223,15.3918,0.13205,15.579713031596505,-0.18791303159650496
0.02811,16.3465,0.12485,16.098916249061133,0.24758375093886542
0.05458,17.4521,0.1018,17.58197714996816,-0.12987714996815924
0.05721,17.60445,0.1094,17.688274275664014,-0.08382427566401418
0.02091,15.36595,0.1368,15.444620244906595,-0.07867024490659524
0.01454,14.99535,0.1656,14.645162190255789,0.35018780974421126
0.0431,16.97675,0.10685,17.051093601878314,-0.07434360187831501
0.03273,16.3843,0.1205,16.436824433535307,-0.052524433535307224
0.03399,16.35135,0.11105,16.520882153162255,-0.16953215316225467
0.01382,14.47835,0.15385,14.53368624698139,-0.055336246981388726
0.05092,17.42035,0.1224,17.425512773104977,-0.005162773104977703
0.01752,15.0558,0.1465,15.05493961880778,0.0008603811922203164
0.02482,15.64995,0.13485,15.82326171136215,-0.17331171136214962
0.0288,16.09165,0.13605,16.152695164205802,-0.06104516420580097
0.01568,14.7589,0.1525,14.810958567347697,-0.05205856734769654
0.02197,15.36745,0.1436,15.553739768868631,-0.18628976886863136
0.03426,16.4701,0.12025,16.538498050632015,-0.0683980506320161
0.01698,14.6697,0.1558,14.986065971473806,-0.31636597147380563
0.02752,16.23595,0.1341,16.051894991446538,0.1840550085534609
0.03438,16.6071,0.12105,16.546283865304588,0.06081613469541125
0.01318,14.55605,0.17285,14.429660577139288,0.1263894228607132
0.01726,14.9156,0.1511,15.022043881396442,-0.10644388139644256
0.01209,13.9791,0.1914,14.240403146300352,-0.26130314630035123
0.05418,17.3218,0.11385,17.56537879022227,-0.24357879022226925
0.0197,15.45455,0.1578,15.313192365370973,0.14135763462902595
0.01662,14.6312,0.14705,14.938937868351637,-0.3077378683516372
0.02398,15.8239,0.13525,15.747126279739412,0.07677372026058826
0.03144,16.31895,0.12075,16.34742292304918,-0.028472923049179144
0.01291,14.1903,0.1716,14.38426619226955,-0.19396619226954925
0.03827,16.99715,0.1201,16.78529298576479,0.21185701423521053
0.01532,14.9486,0.16405,14.759926195516442,0.18867380448355853
0.02643,15.91835,0.1425,15.962364443410308,-0.044014443410308246
0.0202,15.02285,0.15165,15.368440346295081,-0.3455903462950811
0.0373,16.8196,0.11505,16.72799061009701,0.09160938990299172
0.02348,15.66265,0.13895,15.70055311975183,-0.03790311975183158
0.01635,14.8831,0.1518,14.902925271624355,-0.0198252716243541
0.02275,15.5348,0.13625,15.630774704196718,-0.09597470419671694
0.23027,21.0138,0.14645,20.951440710173046,0.06235928982695427
0.38164,22.52675,0.14085,22.216837802516366,0.30991219748363363
0.2534,21.09145,0.11245,21.187201770751905,-0.09575177075190666
0.15269,19.93715,0.11585,19.95907165215103,-0.02192165215103259
0.43673,22.84545,0.14185,22.563302408772124,0.2821475912278757
0.10242,19.15365,0.1077,19.021041748604645,0.1326082513953537
0.37164,22.12745,0.10645,22.14903890282571,-0.0215889028257088
0.46664,22.7822,0.11645,22.734805135186186,0.04739486481381405
0.19602,20.50135,0.109,20.55880193538647,-0.057451935386470865
0.31156,21.7417,0.10825,21.702428528699095,0.039271471300907024
0.0322,16.472,0.1289,16.400517951745798,0.07148204825420379
0.10989,19.29245,0.12085,19.184762583868803,0.10768741613119559
0.22562,20.723,0.12425,20.9014254130839,-0.17842541308390025
0.26051,21.22765,0.12265,21.255701056925062,-0.0280510569250616
0.22556,20.8629,0.1228,20.900773874855126,-0.03787387485512639
0.44758,22.59905,0.1524,22.62673976224555,-0.027689762245550753
0.44007,22.85455,0.16925,22.582984624402073,0.2715653755979268
0.33742,21.74045,0.14605,21.90359321748425,-0.16314321748425087
0.52851,22.8422,0.14315,23.059324829360776,-0.21712482936077748
0.57613,23.2359,0.14515,23.285755906821578,-0.04985590682157692
0.38775,22.3891,0.15885,22.257461872734766,0.1316381272652336
0.36001,21.92755,0.1335,22.06804341069256,-0.14049341069256016
0.34701,21.7912,0.14045,21.974606750345274,-0.18340675034527365
0.43927,22.56615,0.132,22.578282948996637,-0.012132948996637083
0.34923,21.8575,0.11575,21.990788346251364,-0.1332883462513621
0.43015,22.5444,0.12545,22.52411630416419,0.020283695835811244
0.50818,22.7793,0.14135,22.956784700224702,-0.17748470022470286
0.28845,21.4826,0.1256,21.509231176947885,-0.026631176947883972
0.17281,20.49025,0.1308,20.254883805264384,0.23536619473561515
0.31774,21.8387,0.1521,21.751860232504697,0.08683976749530231
0.27509,21.50715,0.1382,21.39095535859292,0.11619464140708047
0.10293,18.90405,0.12325,19.03257242094446,-0.12852242094445998
0.20584,20.5539,0.15765,20.677467629144587,-0.12356762914458841
0.2646,21.2449,0.1389,21.294330683028647,-0.04943068302864617
0.23466,20.8644,0.19515,20.997813608969516,-0.1334136089695157
0.21434,20.73405,0.17345,20.776037729696938,-0.0419877296969382
0.42784,23.03515,0.17065,22.510227874145684,0.5249221258543173
0.40214,22.2536,0.149,22.35085387773252,-0.09725387773251981
0.32218,21.54775,0.14025,21.786832103510932,-0.23908210351093118
0.45173,22.72345,0.12465,22.650627777753954,0.07282222224604595
0.16139,20.07365,0.12015,20.09117750139172,-0.01752750139171866
0.35161,22.05965,0.1158,22.00803147033257,0.051618529667432966
0.249,21.02715,0.11585,21.143921026360466,-0.11677102636046754
0.08223,18.52945,0.1223,18.51435327695424,0.015096723045761706
0.10588,19.1167,0.10015,19.098229100154064,0.018470899845937083
0.33293,22.0508,0.14375,21.869705179502375,0.1810948204976235
0.10227,19.0531,0.1106,19.017640049471943,0.035459950528057504
0.29282,21.4896,0.1351,21.546828223931612,-0.05722822393161309
0.13269,19.53775,0.0994,19.626595709292623,-0.08884570929262381
0.27088,21.22425,0.12,21.352589978732354,-0.12833997873235248
0.10044,19.0807,0.10935,18.975755271561425,0.10494472843857494
0.35363,22.1458,0.14555,22.02258238700435,0.12321761299565281
0.42353,22.599,0.2655,22.484128420797568,0.11487157920243263
0.30012,21.71085,0.11935,21.60849920627905,0.10235079372095157
0.14761,19.88745,0.11365,19.878655977827023,0.008794022172978089
0.22853,20.96525,0.12895,20.932835098252234,0.03241490174776729
0.1388,19.82205,0.1072,19.732869560693025,0.0891804393069755
0.14343,19.88005,0.10815,19.81052857950126,0.06952142049874155
0.09201,18.9547,0.1139,18.77297521822493,0.18172478177507045
0.1568,20.1239,0.12545,20.02232957513445,0.10157042486554957
0.23851,21.19555,0.2471,21.037829989591685,0.1577200104083154
0.14949,20.15155,0.16675,19.908712409927595,0.2428375900724049
0.50718,22.9937,0.1404,22.951642682867984,0.042057317132016436
0.25249,21.20755,0.11325,21.17830748831105,0.029242511688952533
0.28397,21.3163,0.1146,21.47014088982315,-0.15384088982315092
0.2368,21.0224,0.1241,21.02013038273249,0.0022696172675118476
0.34092,21.88785,0.1485,21.92972305131567,-0.041873051315668874
0.26388,21.064,0.1418,21.287570320138485,-0.2235703201384851
0.34872,22.1162,0.13315,21.98707933784832,0.12912066215167783
0.32095,21.71485,0.1245,21.777188497987275,-0.06233849798727675
0.13523,19.80745,0.1216,19.67131959847275,0.1361304015272502
0.30666,21.88165,0.1627,21.662590899477486,0.21905910052251443
0.23362,21.21045,0.1599,20.98690038213647,0.223549617863533
0.30078,21.91835,0.1704,21.614006840544043,0.30434315945595714
0.36783,21.9904,0.12345,22.122764815288257,-0.1323648152882555
0.1694,20.2554,0.1144,20.20707930822681,0.04832069177319198
0.07976,18.337,0.10315,18.444408439904166,-0.10740843990416593
0.1806,20.3864,0.1142,20.360891449728484,0.025508550271513997
0.18071,20.34675,0.16425,20.36235779335408,-0.01560779335407858
0.23086,21.03315,0.15375,20.95772014073077,0.07542985926922796
0.04582,17.29255,0.1243,17.188298916327398,0.10425108367260094
0.22146,20.7853,0.1197,20.855869612489315,-0.07056961248931515
0.20073,20.5274,0.21145,20.61638658613812,-0.0889865861381196
0.0755,18.378,0.11965,18.318772271354867,0.05922772864513348
0.02627,15.98385,0.1362,15.948918318369003,0.03493168163099725
0.19141,20.055,0.15515,20.501188536394146,-0.44618853639414624
0.1777,20.3552,0.11035,20.321931887682148,0.03326811231785243
0.18542,20.5371,0.1169,20.424381493126617,0.11271850687338159
0.34931,22.02925,0.13805,21.991369699641282,0.0378803003587187
0.27131,21.30945,0.10785,21.35653354813111,-0.04708354813111271
0.29212,21.17535,0.1226,21.54084061402053,-0.36549061402052985
0.37051,21.7944,0.11375,22.141272288345817,-0.34687228834581774
0.09641,18.8215,0.14795,18.88091240712256,-0.05941240712255791
0.18058,20.2752,0.1117,20.36062475294868,-0.08542475294867913
0.27446,21.3734,0.1525,21.385248675123478,-0.011848675123477648
0.2451,21.2589,0.1441,21.104966764895096,0.15393323510490475
0.36135,21.9082,0.2036,22.077497394766652,-0.16929739476665162
0.23152,20.92185,0.1499,20.96472711435738,-0.042877114357381174
0.14648,19.91105,0.11095,19.86041799622066,0.050632003779337964
0.15948,20.18505,0.1775,20.062752363470047,0.12229763652995373
0.41929,22.4583,0.14905,22.458212175969678,8.782403032370212e-05
0.31894,21.66595,0.15665,21.761356135561996,-0.09540613556199773
0.51941,22.97595,0.19605,23.013890090546823,-0.03794009054682235
0.15069,19.9375,0.11,19.927713744233557,0.009786255766442764
0.30249,21.6135,0.15825,21.62822517426089,-0.01472517426089226
0.21073,20.73865,0.1623,20.734622833946524,0.004027166053475639
0.23943,20.71895,0.1478,21.04730435084719,-0.3283543508471922
0.3318,21.7581,0.12005,21.861110436236864,-0.10301043623686468
0.20072,20.72485,0.1607,20.616265653031554,0.10858434696844554
0.36082,22.1621,0.14215,22.073761994287878,0.0883380057121208
0.24275,21.3408,0.1213,21.081218273811146,0.25958172618885555
0.22146,20.82175,0.14915,20.855869612489315,-0.034119612489313056
0.12068,19.3688,0.1916,19.40362606908826,-0.034826069088261136
0.3416,21.88605,0.16925,21.93477108630664,-0.04872108630663874
