z,mu_SN,mu_err,mu_TFGR,delta_mu_data,delta_mu_model
0.03408,16.39975,0.12455,36.32072917159003,-0.11471231769682433,-0.006421403841456552
0.02454,15.6001,0.1278,35.58302306761515,-0.17665621372194806,-0.003959040857257814
0.01697,14.91335,0.1531,34.74807177826255,-0.02845492436934194,-0.0022930816823650336
0.01629,15.17685,0.15115,34.66719358391296,0.3159232699802459,-0.002158040860172807
0.03184,16.34225,0.12125,36.17202927008001,-0.02351241618680433,-0.005811016373877562
0.037,16.74885,0.12725,36.514570114629876,0.04054673926333052,-0.007244316513909311
0.02932,15.8648,0.1457,35.98928337188638,-0.3182165179931715,-0.0051471487968982365
0.0174,15.26595,0.1485,34.79921534233655,0.27300151155665375,-0.002379813182504963
0.03578,16.59205,0.1761,36.433581775414595,-0.035264921521388715,-0.006896843233870401
0.02845,16.04785,0.1364,35.9153405968412,-0.061223742947991155,-0.004923792709090501
0.05035,17.2903,0.16335,37.21004190130863,-0.1134750474154238,-0.011358342775238967
0.04269,16.93325,0.117,36.833399659573026,-0.09388280567981866,-0.008930648389114872
0.03212,16.23615,0.1431,36.190616757768765,-0.14819990387556103,-0.005886290871657436
0.02752,16.0669,0.14255,35.836298320068764,0.03686853382444255,-0.004688451580429225
0.03049,16.28725,0.1419,36.082411025866385,0.01110582802682103,-0.005452293046629363
0.01724,14.9294,0.1556,34.78018517896018,-0.044518325066974285,-0.002347421204054749
0.07063,18.05925,0.1229,37.989191511879895,-0.1236746579866903,-0.018524975466875128
0.05344,17.62205,0.1398,37.34963268737573,0.07868416651747623,-0.012384547245289363
0.02878,16.10835,0.12155,35.9433878563411,-0.02877100244788977,-0.005008153464511282
0.03518,16.42245,0.15235,36.393751444652985,-0.16503459075977744,-0.00672786500790497
0.03348,16.4802,0.15235,36.280898840828414,0.005568013064792154,-0.006256087943713678
0.04651,17.18185,0.11625,37.03156601123677,-0.043449157343562916,-0.01011988249912032
0.06119,17.9246,0.11905,37.65964425858655,0.07122259530665431,-0.015066721827394162
0.04714,17.16275,0.12315,37.06084721195168,-0.09183035805847695,-0.010320179507888643
0.0212,15.4466,0.1437,35.25118172252543,0.0016851313677754831,-0.003189004031326375
0.04028,16.8206,0.11335,36.70179292973005,-0.07492607583684219,-0.008203534978279295
0.03863,16.86145,0.1275,36.61168873709896,0.05602811679424846,-0.0077165188757697635
0.03314,16.39225,0.12215,36.258328320063505,-0.059811466170298644,-0.006162994705582052
0.02414,15.68035,0.1291,35.549026389433465,-0.062409535540258076,-0.0038640990951512256
0.02837,16.1044,0.12155,35.90854126120486,0.0021255926883441134,-0.004903408444714948
0.01043,13.9248,0.20035,33.58514966732038,0.1459171865728237,-0.0011118245480012288
0.02038,15.42955,0.14185,35.15365213522151,0.08216471867169162,-0.0030081213283670145
0.0471,16.9842,0.14465,37.05898808809677,-0.2685212342035612,-0.010307427972253017
0.03984,16.7074,0.1146,36.677765145028424,-0.16409829113521823,-0.008072791530932683
0.0122,14.4566,0.1737,33.94238953811137,0.3204773157818366,-0.0014041501514349933
0.01271,14.2811,0.1749,34.045323060203685,0.0420437936895226,-0.001492383039021954
0.01763,14.9354,0.1562,34.82657120219009,-0.08490434829688098,-0.0024266235466802754
0.02171,15.502,0.13615,35.31184036828762,-0.0035735143944108927,-0.003303170962604773
0.01572,14.86115,0.1939,34.59939862688463,0.0680182270085794,-0.0020468818227168946
0.01972,15.27645,0.15785,35.075152711293974,0.007564142599232326,-0.002864979590204377
0.01678,14.92685,0.15925,34.7254734592531,0.007643394640105328,-0.0022550868320794486
0.01226,14.4674,0.17765,33.95449936423988,0.3191674896533243,-0.001414440177614416
0.05322,17.57915,0.12805,37.34071756532147,0.044699288571734996,-0.012310638983069487
0.03055,15.88935,0.45085,36.086394058942545,-0.3907772050493392,-0.005468086693243327
0.03001,16.1733,0.12025,36.0479276417498,-0.06836078785659438,-0.00532645140287713
0.01506,14.6193,0.15445,34.51962458357025,-0.09405772967703996,-0.0019205461622924605
0.0153,14.6705,0.1456,34.549444448021646,-0.07267759412843944,-0.001966187919276972
0.04713,17.1679,0.1151,37.06038243098795,-0.08621557709474459,-0.01031699118980511
0.03411,16.515,0.1148,36.32272068812811,-0.0014538342349013078,-0.006429704056306688
0.0152,14.53545,0.1635,34.53755059591141,-0.19583374201820547,-0.0019471287946561187
0.01504,14.69915,0.1491,34.51558797486075,-0.010171120967545022,-0.0019167582120691784
0.02763,16.23455,0.1179,35.84564740656873,0.19516944732447428,-0.004716101055619601
0.03359,16.59355,0.1061,36.28820106813471,0.11161578575849518,-0.006286297362283776
0.01447,14.6408,0.16555,34.40054462663992,0.04652222725328414,-0.001809816675178291
0.02547,15.86575,0.1242,35.66206534438759,0.009951509505611966,-0.004182539213947691
0.01082,14.0086,0.18445,33.663863537155684,0.15100331673752265,-0.0011743252768065065
0.01741,15.1,0.1498,34.80040472754757,0.10586212634563452,-0.0023818423718505967
0.02031,15.30565,0.1353,35.14532643874435,-0.033409584851142426,-0.0029928352742444623
0.04819,17.4344,0.12175,37.10964921314321,0.13101764074999878,-0.010656554673904774
0.02223,15.3918,0.13205,35.373688399260836,-0.17562154536762975,-0.0034208697765024123
0.02811,16.3465,0.12485,35.88644342038676,0.26632343350644305,-0.004837340600856686
0.05458,17.4521,0.1018,37.3958292289296,-0.13746237503639236,-0.012769559929987129
0.05721,17.60445,0.1094,37.502405460760016,-0.09168860686681057,-0.013670554658886868
0.02091,15.36595,0.1368,35.21668955140575,-0.04447269751254623,-0.0031246527617896204
0.01454,14.99535,0.1656,34.41467275712318,0.38694409677002994,-0.0018228434960920466
0.0431,16.97675,0.10685,36.85578918622681,-0.07277233233360292,-0.009056165336447668
0.03273,16.3843,0.1205,36.2311109273764,-0.040544073483193444,-0.006051303870144847
0.03399,16.35135,0.11105,36.31475462197579,-0.15713776808258118,-0.006396522799822896
0.01382,14.47835,0.15385,34.269354843581084,0.015262010312120822,-0.0016902983911223348
0.05092,17.42035,0.1224,37.23653441624117,-0.009917562347965259,-0.011545698365275936
0.01752,15.0558,0.1465,34.813487964868834,0.04857888902436969,-0.0024041997623961997
0.02482,15.64995,0.13485,35.606820742342336,-0.15060388844912964,-0.004025927062425694
0.0288,16.09165,0.13605,35.945087690250176,-0.04717083635696895,-0.005013280453950081
0.01568,14.7589,0.1525,34.59464108604053,-0.029474232147325807,-0.0020391520251451796
0.02197,15.36745,0.1436,35.342764383774224,-0.1690475298810199,-0.003361858299671281
0.03426,16.4701,0.12025,36.33267827081851,-0.05631141692530761,-0.006471254051683762
0.01698,14.6697,0.1558,34.74926116347357,-0.2732943095803648,-0.0022950870131085988
0.02752,16.23595,0.1341,35.836298320068764,0.20591853382444114,-0.004688451580429225
0.03438,16.6071,0.12105,36.34064433697083,0.0727225169223722,-0.006504552638912003
0.01318,14.55605,0.17285,34.140183364877,0.22213348901620833,-0.001575215498335875
0.01726,14.9156,0.1511,34.78256394938222,-0.06069709548901869,-0.002351462462478207
0.01209,13.9791,0.1914,33.9201881902091,-0.13482133631589477,-0.0013853482436363
0.05418,17.3218,0.11385,37.37961991610368,-0.2515530622104727,-0.01263408129041445
0.0197,15.45455,0.1578,35.072773940871926,0.1880429130212775,-0.0028606765346888773
0.01662,14.6312,0.14705,34.70644329587673,-0.26897644198352566,-0.0022232486706979127
0.02398,15.8239,0.13525,35.53542771816078,0.09473913573242498,-0.003826324751654851
0.03144,16.31895,0.12075,36.145475716238934,-0.02025886234572738,-0.005703998009699184
0.01291,14.1903,0.1716,34.085689147298716,-0.08912229340550937,-0.0015274545699015905
0.03827,16.99715,0.1201,36.5920296405249,0.21138721336830812,-0.007611457653002819
0.01532,14.9486,0.16405,34.551823218443694,0.20304363544951087,-0.0019700068738579025
0.02643,15.91835,0.1425,35.74365737202365,-0.019040518130442052,-0.004417218287957878
0.0202,15.02285,0.15165,35.132243201423094,-0.30312634752989,-0.002968864124140781
0.0373,16.8196,0.11505,36.53448528001068,0.09138157388252921,-0.0073305479982894994
0.02348,15.66265,0.13895,35.49293187043367,-0.024015016540467116,-0.003709032027551133
0.01635,14.8831,0.1518,34.6743298951791,0.015036958714105708,-0.00216985066913163
0.02275,15.5348,0.13625,35.43088793275208,-0.08982107885887203,-0.0035398559506379878
0.23027,21.0138,0.14645,40.85978593456255,-0.039719080669346596,-0.09531987665740332
0.38164,22.52675,0.14085,42.20903317114978,0.12398368274342886,-0.1817658475022935
0.2534,21.09145,0.11245,41.10814002604661,-0.21042317215340844,-0.10806988194842401
0.15269,19.93715,0.11585,39.8260052547423,-0.0825884008490938,-0.054819358876411255
0.43673,22.84545,0.14185,42.58681640786002,0.06490044603318523,-0.21424433005698587
0.10242,19.15365,0.1077,38.86110444430027,0.09881240959293791,-0.0314446232650002
0.37164,22.12745,0.10645,42.13560773417404,-0.2018908802808319,-0.17590161268122254
0.46664,22.7822,0.11645,42.77539680686284,-0.18692995296963133,-0.2319520507887712
0.19602,20.50135,0.109,40.44908137108739,-0.14146451719418351,-0.0769398003038751
0.31156,21.7417,0.10825,41.65539653830826,-0.1074296844150524,-0.14100472231570427
0.0322,16.472,0.1289,36.19592746853698,0.08233938535622798,-0.005907852288883367
0.10989,19.29245,0.12085,39.02881889584538,0.06989795804782162,-0.034718957208731104
0.22562,20.723,0.12425,40.80748227245546,-0.2782154185622545,-0.09278681159470402
0.26051,21.22765,0.12265,41.180515241463894,-0.14659838757068755,-0.11203473129682745
0.22556,20.8629,0.1228,40.80678969911471,-0.1376228452215038,-0.09275419805861793
0.44758,22.59905,0.1524,42.656382780678506,-0.2510659267853015,-0.22066427800692065
0.44007,22.85455,0.16925,42.608340514379655,0.05247633951355013,-0.21622006230422108
0.33742,21.74045,0.14605,41.87098433648208,-0.3242674825888763,-0.1559432807469367
0.52851,22.8422,0.14315,43.135478097477844,-0.48701124358463943,-0.2686145451861733
0.57613,23.2359,0.14515,43.38940670121552,-0.3472398473223137,-0.29677637058689665
0.38775,22.3891,0.15885,42.25310204593174,-0.05773519203853539,-0.18535470395466205
0.36001,21.92755,0.1335,42.04808588219499,-0.3142690283017835,-0.16909810095969716
0.34701,21.7912,0.14045,41.94744075110423,-0.3499738972110258,-0.16151722333752128
0.43927,22.56615,0.132,42.60319525848397,-0.23077840459076526,-0.2157467858871369
0.34923,21.8575,0.11575,41.96476442007639,-0.3009975661831845,-0.16280985370306736
0.43015,22.5444,0.12545,42.543880961281204,-0.19321410738799827,-0.21035363649977135
0.50818,22.7793,0.14135,43.02118484284325,-0.43561798895004245,-0.25657049961745715
0.28845,21.4826,0.1256,41.449434856468336,-0.16056800257512904,-0.12779169466988913
0.17281,20.49025,0.1308,40.13273038459149,0.1637864693017157,-0.0649074588172376
0.31774,21.8387,0.1521,41.70832070662332,-0.0633538527301134,-0.14456133264510101
0.27509,21.50715,0.1382,41.323760721453446,-0.010343867560241193,-0.12022427416945176
0.10293,18.90405,0.12325,38.87299769301263,-0.162680839119421,-0.03166559864756475
0.20584,20.5539,0.15765,40.572676480152765,-0.2125096262595605,-0.08214034771825558
0.2646,21.2449,0.1389,41.2215266497066,-0.17035979581338978,-0.11432430816150939
0.23466,20.8644,0.19515,40.90869734761784,-0.23803049372463292,-0.09772105652093778
0.21434,20.73405,0.17345,40.67577389866607,-0.1354570447728669,-0.0866887750397189
0.42784,23.03515,0.17065,42.52863304041056,0.31278381348264617,-0.2089883077814249
0.40214,22.2536,0.149,42.35464534886345,-0.2947784949702452,-0.19382231561382823
0.32218,21.54775,0.14025,41.74572030941183,-0.3917034555186234,-0.1471220119286263
0.45173,22.72345,0.12465,42.68269775446539,-0.1529809005721816,-0.22312107043071755
0.16139,20.07365,0.12015,39.96258785109572,-0.08267099720251281,-0.059138596978835944
0.35161,22.05965,0.1158,41.98333664176726,-0.11741978787405216,-0.1641965654406711
0.249,21.02715,0.11585,41.06267130662766,-0.22925445273445177,-0.10562642721683967
0.08223,18.52945,0.1223,38.34484714832539,-0.009130294432186048,-0.023029661783048223
0.10588,19.1167,0.10015,38.941268026506634,-0.018301172613426786,-0.03295128724529437
0.33293,22.0508,0.14375,41.834614974797745,0.02245187909545976,-0.15333947660970046
0.10227,19.0531,0.1106,38.857606429973096,0.0017604239201105543,-0.03137970410045477
0.29282,21.4896,0.1351,41.489490821498585,-0.19362396760537948,-0.1302788961282279
0.13269,19.53775,0.0994,39.482785214895046,-0.13876836100184065,-0.04516850277461209
0.27088,21.22425,0.12,41.28325027134909,-0.2527334174558824,-0.11785176902561963
0.10044,19.0807,0.10935,38.81493065518168,0.07203619871152256,-0.030590406355941246
0.35363,22.1458,0.14555,41.999099619841026,-0.04703276594781869,-0.1653742511873609
0.42353,22.599,0.2655,42.50009293715718,-0.09482608326397113,-0.20644171267753592
0.30012,21.71085,0.11935,41.55517816915061,-0.03806131525740142,-0.13444589958455738
0.14761,19.88745,0.11365,39.74274241413474,-0.04902556024153171,-0.05232980144582249
0.22853,20.96525,0.12895,40.840277520085145,-0.06876066619193821,-0.0943707551960357
0.1388,19.82205,0.1072,39.59229647126525,0.03602038262795659,-0.04807289982538298
0.14343,19.88005,0.10815,39.673062305489644,0.013254548403562438,-0.0503002204345206
0.09201,18.9547,0.1139,38.60803719643976,0.1529296574534449,-0.027021630652552052
0.1568,20.1239,0.12545,39.89150392100134,0.038662932891867285,-0.056851303025564015
0.23851,21.19555,0.2471,40.9506663839029,0.05115046999030781,-0.09983439555042987
0.14949,20.15155,0.16675,39.77408179314258,0.18373506075062807,-0.053248245725097086
0.50718,22.9937,0.1404,43.01547766952459,-0.21551081563138652,-0.2559778950333961
0.25249,21.20755,0.11325,41.09873626816678,-0.08491941427357474,-0.10756387836389168
0.28397,21.3163,0.1146,41.40785488719678,-0.2852880333035728,-0.12524783226941866
0.2368,21.0224,0.1241,40.932025591163296,-0.1033587372700886,-0.09889489170637093
0.34092,21.88785,0.1485,41.899073559534855,-0.20495670564164925,-0.15797563261608313
0.26388,21.064,0.1418,41.214450056142496,-0.34418320224929033,-0.1139207999309317
0.34872,22.1162,0.13315,41.96078465828549,-0.03831780439228538,-0.16251282414364546
0.32095,21.71485,0.1245,41.735359608639335,-0.21424275474613097,-0.1464121920163843
0.13523,19.80745,0.1216,39.52948243611272,0.08423441778048257,-0.04637095491299121
0.30666,21.88165,0.1627,41.61284380308756,0.07507305080564919,-0.13819133623436067
0.23362,21.21045,0.1599,40.897345238297795,0.1193716155954121,-0.09715137498814153
0.30078,21.91835,0.1704,41.561096312339416,0.16352054155379037,-0.1348233664187809
0.36783,21.9904,0.12345,42.107212908270576,-0.3105460543773688,-0.17367070366267148
0.1694,20.2554,0.1144,40.082731748518654,-0.021064894625446584,-0.06317363537166104
0.07976,18.337,0.10315,38.27205780381084,-0.12879094991763296,-0.02204858381446551
0.1806,20.3864,0.1142,40.24292139571601,-0.050254541822805976,-0.06890234439770113
0.18071,20.34675,0.16425,40.244472986866796,-0.09145613297359034,-0.06895908331806283
0.23086,21.03315,0.15375,40.86640085671294,-0.026984002819737896,-0.09564204368003329
0.04582,17.29255,0.1243,36.99949612473948,0.09932072915372459,-0.00990184085552301
0.22146,20.7853,0.1197,40.759463854163364,-0.16789700027015897,-0.09053000734921185
0.20073,20.5274,0.21145,40.508814790556706,-0.1751479366634996,-0.07942662841944394
0.0755,18.378,0.11965,38.146518286550915,0.03774856734229104,-0.02038382925359818
0.02627,15.98385,0.1362,35.73005870075097,0.06005815314223284,-0.00437782887732406
0.19141,20.055,0.15515,40.38861494641648,-0.5273480925232761,-0.0745197541412999
0.1777,20.3552,0.11035,40.20201581083161,-0.04054895693840521,-0.0674097545522406
0.18542,20.5371,0.1169,40.30859595467634,0.034770899216862716,-0.07139682522503243
0.34931,22.02925,0.13805,41.965388696435745,-0.12987184254253847,-0.16285645054453854
0.27131,21.30945,0.10785,41.28747657028321,-0.17175971639000664,-0.11809381131674425
0.29212,21.17535,0.1226,41.48307453419397,-0.50145768030076,-0.12988011246926584
0.37051,21.7944,0.11375,42.127244083913595,-0.5265772300203899,-0.17523974979279833
0.09641,18.8215,0.14795,38.71822799407234,-0.09046114017913709,-0.028870290462448444
0.18058,20.2752,0.1117,40.242639288234045,-0.1611724343408376,-0.0688920291919609
0.27446,21.3734,0.1525,41.31771517578588,-0.13804832189267202,-0.11986885855118427
0.2451,21.2589,0.1441,41.021366894754976,0.04379995913823009,-0.10346742954951835
0.36135,21.9082,0.2036,42.058355759477266,-0.34388890558405905,-0.1698810140342796
0.23152,20.92185,0.1499,40.873800600135404,-0.1456837462421987,-0.09600263537494685
0.14648,19.91105,0.11095,39.723905446965134,-0.006588593071928273,-0.05177942024747784
0.15948,20.18505,0.1775,39.933421719377044,0.05789513451616202,-0.058184535519171354
0.41929,22.4583,0.14905,42.47173438892185,-0.2071675350286455,-0.20393761320830125
0.31894,21.66595,0.15665,41.71842870737697,-0.24621185348376784,-0.14525296956036685
0.51941,22.97595,0.19605,43.084800776052276,-0.3025839221590694,-0.2632244443310436
0.15069,19.9375,0.11,39.79408565208376,-0.05031879819055263,-0.05383627128598667
0.30249,21.6135,0.15825,41.57624324104366,-0.15647638715045886,-0.13580189116676333
0.21073,20.73865,0.1623,40.632703717683505,-0.08778686379029921,-0.08475192303071585
0.23943,20.71895,0.1478,40.960695348417765,-0.4354784945245598,-0.10034041554430864
0.3318,21.7581,0.12005,41.82546188377251,-0.2610950298793071,-0.15268479899996484
0.20072,20.72485,0.1607,40.508687968010065,0.022428885883140737,-0.07942133362172193
0.36082,22.1621,0.14215,42.0542937930895,-0.08592693919629468,-0.16957132254400972
0.24275,21.3408,0.1213,40.996435847591705,0.15063100630150217,-0.10216966929709648
0.22146,20.82175,0.14915,40.759463854163364,-0.13144700027015688,-0.09053000734921185
0.12068,19.3688,0.1916,39.254438720577845,-0.0793718666846388,-0.0395834785812712
0.3416,21.88605,0.16925,41.90447864565028,-0.2121617917570724,-0.15837075217221902
0.25051,21.0268,0.13165,41.078275344428256,-0.2452084905350489,-0.1064640746043506
0.38054,22.1535,0.1307,42.20102784336714,-0.24126098947393615,-0.18112018679142283
0.31079,21.81735,0.13845,41.64877751442285,-0.0251606605296395,-0.14056222505643404
0.1994,20.3968,0.14145,40.49194739185305,-0.288880537959848,-0.07872297200413599
0.24001,21.0934,0.1643,40.96701795648149,-0.0673511025882867,-0.10065962627612618
0.50275,22.89585,0.20855,42.99003242852156,-0.2879155746283537,-0.2533525263775927
0.37013,22.10035,0.1358,42.12443152895876,-0.2178146750655543,-0.17501721440386983
0.27001,21.36745,0.13725,41.27469938745913,-0.10098253356592224,-0.11736225329079672
0.26312,21.391,0.1313,41.20680868159036,-0.009541827697155725,-0.113495083085753
0.26801,21.22475,0.16715,41.255042183114384,-0.22402532922117757,-0.11623794281328902
0.30801,21.95175,0.1182,41.624692905907516,0.1333239479856907,-0.13896585434922168
0.25001,21.3768,0.1625,41.07310844449428,0.10995840939892432,-0.10618660256656229
0.28051,21.3787,0.11055,41.37541535518122,-0.19044850128801372,-0.12328742391545389
0.3148,21.9041,0.12485,41.68324801543647,0.027118838456736682,-0.14286822746798256
0.3284,22.1329,0.16575,41.79740656722723,0.14176028666597773,-0.15071652846698144
0.32944,21.9869,0.11895,41.80599504524966,-0.012828191356454965,-0.15131833690288057
0.25848,21.13905,0.14085,41.1600647880322,-0.21474793413899462,-0.11090069567753488
0.22448,20.6681,0.15385,40.79432337898118,-0.3199565250879779,-0.09216746945793622
0.21079,20.9208,0.1231,40.63344024820536,0.0936266056878452,-0.08478405367810211
0.38734,22.2944,0.18525,42.25016716295478,-0.14950030906157608,-0.18511375141708017
0.30642,21.6875,0.1493,41.61073729591956,-0.11697044202635709,-0.13805369253228078
0.36491,22.2065,0.1423,42.08522472797357,-0.07245787408036364,-0.17196226646073023
0.2488,21.1327,0.1596,41.06060454665407,-0.12163769276086356,-0.10551555213225759
0.2988,21.39335,0.16425,41.54334188277299,-0.34372502887978484,-0.13369131968320747
0.12365,19.5741,0.1083,39.312045274014395,0.0683215798788126,-0.040948614394061174
0.33159,21.7689,0.1401,41.82375007193065,-0.24858321803744232,-0.1525631613794392
0.38246,22.18595,0.1824,42.21500077913319,-0.22278392523998747,-0.18224724971514997
0.24074,21.13115,0.11795,40.97497572180307,-0.03755886790986196,-0.10106160794803766
0.17144,20.2873,0.17315,40.11264295602264,-0.019076102129435668,-0.06420976020209204
0.2088,20.859,0.16115,40.60901198589735,0.05625486799586099,-0.08371950027262627
0.2896,21.715,0.1649,41.45997589989735,0.06129095399585438,-0.1284456752028597
0.24599,21.1466,0.1219,41.0308088658083,-0.07794201191509131,-0.10395955013737054
0.13659,19.76145,0.12305,39.553662301154276,0.01405455273892997,-0.04701769634514786
0.15062,19.8557,0.11605,39.79291876031219,-0.1309519064189857,-0.053801931935389576
0.1187,19.26765,0.1244,39.213863851409464,-0.13994699751625816,-0.0386794871057594
0.24494,21.05305,0.1237,41.01966946175662,-0.1603526078634161,-0.10337899482145987
0.3507,21.9623,0.10725,41.97623549817958,-0.20766864428637177,-0.16366624131172408
0.61992,23.4834,0.1156,43.60800812919468,-0.31834127530147427,-0.3225730161161211
0.21986,20.83145,0.10825,40.74099523174333,-0.1032783778501205,-0.08966442127543277
0.09929,19.1829,0.10965,38.788112545340084,0.20105430855312179,-0.03009699550656927
0.40996,22.4668,0.20545,42.40854284588495,-0.13547599199174698,-0.1984318113560109
0.50276,22.81425,0.2082,42.990090214339276,-0.3695733604460685,-0.253358452929256
0.38171,22.31495,0.143,42.20954260109958,-0.08832574720637254,-0.18180693977673737
0.27989,21.2969,0.11365,41.36960249106283,-0.2664356371696215,-0.12293654003627545
0.23071,20.74845,0.15255,40.8647190968442,-0.31000224295099343,-0.09556012065660788
0.42693,22.5594,0.1627,42.52260717174221,-0.15694031784900275,-0.20845053508581587
0.55014,23.1391,0.14355,43.25311311511883,-0.3077462612256241,-0.28141709838822404
0.32531,21.96765,0.14105,41.77188887771827,0.002027976174936441,-0.1489297948218017
0.35092,22.00245,0.1283,41.97795225816781,-0.16923540427460537,-0.16379443904022867
0.32832,21.97245,0.18155,41.796745915071654,-0.018029061178449268,-0.15067024476981863
0.45059,22.4503,0.1316,42.67546906287092,-0.4189022089777126,-0.2224461321302069
0.06441,18.09975,0.1085,37.77547379059853,0.1305430632946738,-0.016223852089282065
0.06559,17.91255,0.12675,37.81792063773336,-0.09910378384015317,-0.016653846171125832
0.31811,21.8116,0.12465,41.71143734018903,-0.09357048629582465,-0.14477455227264535
0.14539,20.2551,0.1724,39.705735275093566,0.35563157879963825,-0.051249718474394336
0.13947,19.7799,0.1129,39.6040090929731,-0.017842239079893574,-0.04839382922906542
0.42967,22.75515,0.1527,42.540748892229864,0.020667961663342282,-0.2100699070650739
0.21641,20.59575,0.11555,40.700399989812404,-0.29838313591919885,-0.08780268473490326
0.36616,21.88675,0.1841,42.094637476388385,-0.40162062249518016,-0.1726934725692278
0.38083,22.2063,0.1382,42.20313833887347,-0.19057148498026777,-0.18129039268912547
0.42086,22.47585,0.16245,42.482287622225634,-0.20017076833242697,-0.20486470191059417
0.19958,20.61175,0.15295,40.494230197692644,-0.0762133437994379,-0.07881813844729645
0.5109,22.8206,0.17305,43.036708354269976,-0.40984150037677125,-0.2581823197535981
0.42696,22.6189,0.15295,42.522805826753256,-0.09763897286005019,-0.20846826308319724
0.31579,21.9342,0.1522,41.69175818900342,0.04870866488978365,-0.1434381296263387
0.57824,23.2802,0.1624,43.40025868146051,-0.3137918275673002,-0.29802191356679525
0.48176,23.0166,0.15415,42.86691536157535,-0.0440485076821453,-0.2409119411563042
0.39267,22.18855,0.1588,42.2882389637495,-0.29342210985629436,-0.18824751591294012
0.17359,20.08825,0.1083,40.14404272328854,-0.24952586939533816,-0.06530535199619632
0.33059,21.9984,0.1153,41.815491919986,-0.010825066092795765,-0.1519840565051449
0.29948,21.70345,0.1614,41.549439363634185,-0.03972250974097946,-0.13407998352511405
0.22943,20.95825,0.1411,40.850368079297596,-0.08585122540439016,-0.09486149321265985
0.29291,21.54425,0.1708,41.49031577272346,-0.1397989188302553,-0.13033017858532053
0.20861,20.59295,0.11275,40.606679639244824,-0.20746278535161977,-0.08361798023436624
0.27509,21.2869,0.11615,41.323760721453446,-0.23059386756024125,-0.12022427416945176
0.30337,21.66825,0.11865,41.58396710065964,-0.10945024676643555,-0.1363057615727529
0.35902,22.19585,0.1342,42.04049843554615,-0.03838158165294203,-0.1685198523357537
0.3602,21.8702,0.1604,42.049542058824564,-0.37307520493135726,-0.16920909477912124
0.34902,21.98165,0.1223,41.96312569463308,-0.17520884073987375,-0.16268754211035927
0.63056,23.3169,0.11795,43.65917132449313,-0.5360044705999236,-0.3288222207252947
0.32092,22.0192,0.15495,41.735106908620494,0.09035994527271285,-0.14639488352973498
0.51002,22.84675,0.1182,43.031686041749566,-0.37866918785636017,-0.25766085935237265
0.36646,22.0067,0.1243,42.09689653600794,-0.283929682114735,-0.17286899459975696
0.13823,19.7944,0.1038,39.5823320020511,0.01833485184210204,-0.04780024435288056
0.1792,20.54675,0.14915,40.22317387197871,0.1298429819144964,-0.06818099754841446
0.17157,20.22,0.11585,40.11454906238319,-0.08828220848998569,-0.06427590105818215
0.27047,21.2356,0.1242,41.27922054445842,-0.23735369056521094,-0.1176210446494027
0.34688,22.23255,0.2533,41.94642630202028,0.09239055187292777,-0.16144155483319386
0.47942,22.6131,0.1463,42.85286277510744,-0.4334959212142344,-0.23952511132991197
0.31894,21.9169,0.137,41.71842870737697,0.004738146516231723,-0.14525296956036685
0.51879,22.9578,0.1518,43.0813053953906,-0.31723854149739594,-0.2628571415857271
0.3799,22.18215,0.1306,42.196370198111794,-0.2079533442185877,-0.18074459505917917
0.37089,22.13805,0.26375,42.13005663886843,-0.18573978497522603,-0.17546230434909244
0.18152,20.474,0.12575,40.255583021943835,0.024683831949371182,-0.0693771629849808
0.22374,20.75105,0.12225,40.78578164111192,-0.22846478721871222,-0.09176579812869573
0.14135,19.8422,0.13225,39.636874359854836,0.011592494038367818,-0.04929686113215491
0.30567,21.68485,0.12015,41.60415446101958,-0.11303760712637612,-0.13762365082758335
0.40471,22.12805,0.15365,42.372461391462274,-0.438144537569066,-0.19533663497791687
0.28578,21.43725,0.1358,41.42482470018757,-0.18130784629436647,-0.12627485829119497
0.30156,21.5859,0.13495,41.568080525767684,-0.17591367187447915,-0.1352696143598924
0.26388,21.2319,0.12955,41.214450056142496,-0.17628320224929084,-0.1139207999309317
0.50091,22.9717,0.1963,42.97939983806179,-0.20143298416858357,-0.252262027090814
0.30525,21.64295,0.1129,41.60046807347559,-0.15125121958238452,-0.13738289052659142
0.38598,22.28245,0.126,42.24043194137267,-0.15171508747946305,-0.1843146247536682
0.1986,20.6442,0.1223,40.481801588121535,-0.03133473422832722,-0.07830025862493543
0.09121,18.75805,0.1103,38.588002505961114,-0.023685652067907625,-0.02668891223579192
0.47796,22.9261,0.1649,42.84409492201208,-0.11172806811887526,-0.23865984912979998
0.33159,21.831,0.11675,41.82375007193065,-0.1864832180374414,-0.1525631613794392
0.47175,22.70965,0.15,42.806551204641686,-0.2906343507484799,-0.23497979938504024
0.33081,21.7726,0.15595,41.81730871341382,-0.23844185952061636,-0.15211144223506443
0.26088,21.3572,0.14225,41.18424266401056,-0.02077581011735674,-0.11224159759926508
0.07141,18.15745,0.1192,38.01444701117484,-0.050730157281630994,-0.018819415343011157
0.18141,20.426,0.1593,40.25408778537958,-0.02182093148637776,-0.06932035839403299
0.33829,21.91315,0.151,41.87803140656345,-0.15861455267024382,-0.15644825157360334
0.12211,19.37365,0.11495,39.28217520926952,-0.10225835537631056,-0.040239410258518946
0.25012,21.1135,0.14315,41.074245162479755,-0.1544783085865511,-0.10624763749300285
0.16046,20.16235,0.167,39.94838654088715,0.020230313006056377,-0.05867365432934307
