time,Bx,By,Bz,B_total
2019-03-06 21:34:13+00:00,-145368864.0,-17628498.0,620418.35,146435157.94137526
2019-03-06 21:34:14+00:00,-145368864.0,-17628528.53,620417.97,146435161.61510193
2019-03-06 21:34:15+00:00,-145368864.0,-17628560.0,620417.6,146435165.40203887
2019-03-06 21:34:16+00:00,-145368864.0,-17628590.63,620417.23,146435169.08785915
2019-03-06 21:34:17+00:00,-145368864.0,-17628622.0,620416.85,146435172.8627284
2019-03-06 21:34:18+00:00,-145368864.0,-17628652.63,620416.48,146435176.54856142
2019-03-06 21:34:19+00:00,-145368864.84,-17628684.0,620416.1,146435181.15732703
2019-03-06 21:34:20+00:00,-145368878.32,-17628714.63,620415.73,146435198.2250134
2019-03-06 21:34:21+00:00,-145368880.0,-17628746.0,620415.36,146435203.66771728
2019-03-06 21:34:22+00:00,-145368880.0,-17628776.63,620414.98,146435207.35353312
2019-03-06 21:34:23+00:00,-145368880.0,-17628808.0,620414.61,146435211.1284836
2019-03-06 21:34:24+00:00,-145368880.0,-17628838.63,620414.23,146435214.81431222
2019-03-06 21:34:25+00:00,-145368880.0,-17628870.0,620413.86,146435218.58927578
2019-03-06 21:34:26+00:00,-145368880.0,-17628900.63,620413.48,146435222.2751172
2019-03-06 21:34:27+00:00,-145368880.0,-17628932.0,620413.11,146435226.05009386
2019-03-06 21:34:28+00:00,-145368880.0,-17628962.63,620412.73,146435229.73594806
2019-03-06 21:34:29+00:00,-145368880.0,-17628994.0,620412.36,146435233.51093778
2019-03-06 21:34:30+00:00,-145368880.0,-17629024.74,620411.99,146435237.2100898
2019-03-06 21:34:31+00:00,-145368880.0,-17629056.0,620411.61,146435240.9718076
2019-03-06 21:34:32+00:00,-145368880.0,-17629086.74,620411.24,146435244.67097244
2019-03-06 21:34:33+00:00,-145368880.0,-17629118.0,620410.87,146435248.43274567
2019-03-06 21:34:34+00:00,-145368880.0,-17629148.74,620410.49,146435252.13188097
2019-03-06 21:34:35+00:00,-145368880.0,-17629180.0,620410.12,146435255.89366722
2019-03-06 21:34:36+00:00,-145368880.0,-17629210.74,620409.74,146435259.59281534
2019-03-06 21:34:37+00:00,-145368880.0,-17629242.0,620409.37,146435263.35461465
2019-03-06 21:34:38+00:00,-145368880.0,-17629272.74,620409.0,146435267.053818
2019-03-06 21:34:39+00:00,-145368880.0,-17629304.0,620408.62,146435270.81558797
2019-03-06 21:34:40+00:00,-145368880.0,-17629334.84,620408.25,146435274.5268431
2019-03-06 21:34:41+00:00,-145368880.0,-17629366.0,620407.88,146435278.2766295
2019-03-06 21:34:42+00:00,-145368880.0,-17629396.84,620407.5,146435281.98785517
2019-03-06 21:34:43+00:00,-145368880.0,-17629428.0,620407.13,146435285.73765457
2019-03-06 21:34:44+00:00,-145368880.0,-17629458.84,620406.75,146435289.4488931
2019-03-06 21:34:45+00:00,-145368880.0,-17629490.0,620406.38,146435293.1987055
2019-03-06 21:34:46+00:00,-145368880.0,-17629520.84,620406.0,146435296.9099569
2019-03-06 21:34:47+00:00,-145368880.0,-17629552.0,620405.63,146435300.6597823
2019-03-06 21:34:48+00:00,-145368880.0,-17629582.84,620405.25,146435304.37104657
2019-03-06 21:34:49+00:00,-145368880.0,-17629614.0,620404.88,146435308.12088498
2019-03-06 21:34:50+00:00,-145368880.0,-17629644.84,620404.51,146435311.8322045
2019-03-06 21:34:51+00:00,-145368880.0,-17629676.0,620404.13,146435315.58201355
2019-03-06 21:34:52+00:00,-145368880.0,-17629706.84,620403.76,146435319.29334593
2019-03-06 21:34:53+00:00,-145368880.0,-17629738.0,620403.38,146435323.04316798
2019-03-06 21:34:54+00:00,-145368880.0,-17629768.95,620403.01,146435326.76775643
2019-03-06 21:34:55+00:00,-145368880.0,-17629800.0,620402.64,146435330.50439063
2019-03-06 21:34:56+00:00,-145368880.84,-17629830.95,620402.26,146435335.06283212
2019-03-06 21:34:57+00:00,-145368894.32,-17629862.0,620401.89,146435352.18130726
2019-03-06 21:34:58+00:00,-145368896.0,-17629892.95,620401.52,146435357.57368606
2019-03-06 21:34:59+00:00,-145368896.0,-17629924.0,620401.14,146435361.31030342
2019-03-06 21:35:00+00:00,-145368896.0,-17629954.95,620400.77,146435365.0349302
2019-03-06 21:35:01+00:00,-145368896.0,-17629986.0,620400.39,146435368.77156052
2019-03-06 21:35:02+00:00,-145368896.0,-17630016.95,620400.02,146435372.49620023
2019-03-06 21:35:03+00:00,-145368896.0,-17630048.0,620399.64,146435376.23284352
2019-03-06 21:35:04+00:00,-145368896.0,-17630078.95,620399.27,146435379.95749614
2019-03-06 21:35:05+00:00,-145368896.0,-17630110.0,620398.89,146435383.69415238
2019-03-06 21:35:06+00:00,-145368896.0,-17630140.95,620398.52,146435387.41881794
2019-03-06 21:35:07+00:00,-145368896.0,-17630172.0,620398.15,146435391.1555295
2019-03-06 21:35:08+00:00,-145368896.0,-17630203.05,620397.77,146435394.89220515
2019-03-06 21:35:09+00:00,-145368896.0,-17630234.0,620397.4,146435398.6168901
2019-03-06 21:35:10+00:00,-145368896.0,-17630265.05,620397.02,146435402.35357875
2019-03-06 21:35:11+00:00,-145368896.0,-17630296.0,620396.65,146435406.07827657
2019-03-06 21:35:12+00:00,-145368896.0,-17630327.05,620396.28,146435409.81502053
2019-03-06 21:35:13+00:00,-145368896.0,-17630358.0,620395.9,146435413.53968894
2019-03-06 21:35:14+00:00,-145368896.0,-17630389.05,620395.53,146435417.27644587
2019-03-06 21:35:15+00:00,-145368896.0,-17630420.0,620395.15,146435421.00112718
2019-03-06 21:35:16+00:00,-145368896.0,-17630451.05,620394.78,146435424.73789707
2019-03-06 21:35:17+00:00,-145368896.0,-17630482.0,620394.41,146435428.46263367
2019-03-06 21:35:18+00:00,-145368896.0,-17630513.16,620394.03,146435432.21261787
2019-03-06 21:35:19+00:00,-145368896.0,-17630544.0,620393.66,146435435.92412364
2019-03-06 21:35:20+00:00,-145368896.0,-17630575.16,620393.28,146435439.67412087
2019-03-06 21:35:21+00:00,-145368896.0,-17630606.0,620392.91,146435443.3856395
2019-03-06 21:35:22+00:00,-145368896.0,-17630637.16,620392.54,146435447.1356921
2019-03-06 21:35:23+00:00,-145368896.0,-17630668.0,620392.16,146435450.84718123
2019-03-06 21:35:24+00:00,-145368896.0,-17630699.16,620391.79,146435454.59724683
2019-03-06 21:35:25+00:00,-145368896.0,-17630730.0,620391.41,146435458.30874884
2019-03-06 21:35:26+00:00,-145368896.0,-17630761.16,620391.04,146435462.05882743
2019-03-06 21:35:27+00:00,-145368896.0,-17630792.0,620390.66,146435465.77034232
2019-03-06 21:35:28+00:00,-145368896.0,-17630823.16,620390.29,146435469.52043393
2019-03-06 21:35:29+00:00,-145368896.0,-17630854.0,620389.91,146435473.23196167
2019-03-06 21:35:30+00:00,-145368896.0,-17630885.16,620389.54,146435476.98206627
2019-03-06 21:35:31+00:00,-145368896.0,-17630916.0,620389.17,146435480.69364926
2019-03-06 21:35:32+00:00,-145368896.0,-17630947.26,620388.79,146435484.4557646
2019-03-06 21:35:33+00:00,-145368896.0,-17630978.0,620388.42,146435488.15532038
2019-03-06 21:35:34+00:00,-145368909.47,-17631009.26,620388.05,146435505.28937933
2019-03-06 21:35:35+00:00,-145368912.0,-17631040.0,620387.67,146435511.50047734
2019-03-06 21:35:36+00:00,-145368912.0,-17631071.26,620387.3,146435515.26266074
2019-03-06 21:35:37+00:00,-145368912.0,-17631102.0,620386.92,146435518.9621994
2019-03-06 21:35:38+00:00,-145368912.0,-17631133.26,620386.55,146435522.7243958
2019-03-06 21:35:39+00:00,-145368912.0,-17631164.0,620386.17,146435526.4239473
2019-03-06 21:35:40+00:00,-145368912.0,-17631195.26,620385.8,146435530.18615678
2019-03-06 21:35:41+00:00,-145368912.0,-17631226.0,620385.43,146435533.88576344
2019-03-06 21:35:42+00:00,-145368912.0,-17631257.26,620385.05,146435537.64794362
2019-03-06 21:35:43+00:00,-145368912.0,-17631288.0,620384.68,146435541.34756312
2019-03-06 21:35:44+00:00,-145368912.0,-17631319.26,620384.3,146435545.10975632
2019-03-06 21:35:45+00:00,-145368912.0,-17631350.0,620383.93,146435548.80938867
2019-03-06 21:35:46+00:00,-145368912.0,-17631381.37,620383.56,146435552.5848817
2019-03-06 21:35:47+00:00,-145368912.0,-17631412.0,620383.18,146435556.27124006
2019-03-06 21:35:48+00:00,-145368912.0,-17631443.37,620382.81,146435560.04674616
2019-03-06 21:35:49+00:00,-145368912.0,-17631474.0,620382.43,146435563.73311734
2019-03-06 21:35:50+00:00,-145368912.0,-17631505.37,620382.06,146435567.50863653
2019-03-06 21:35:51+00:00,-145368912.0,-17631536.0,620381.68,146435571.1950205
2019-03-06 21:35:52+00:00,-145368912.0,-17631567.37,620381.32,146435574.97059515
2019-03-06 21:35:53+00:00,-145368912.0,-17631598.0,620380.93,146435578.65694955
2019-03-06 21:35:54+00:00,-145368912.0,-17631629.37,620380.57,146435582.4325373
2019-03-06 21:35:55+00:00,-145368912.0,-17631660.0,620380.19,146435586.11894682
2019-03-06 21:35:56+00:00,-145368912.0,-17631691.47,620379.82,146435589.90654588
2019-03-06 21:35:57+00:00,-145368912.0,-17631722.0,620379.44,146435593.5809276
2019-03-06 21:35:58+00:00,-145368912.0,-17631753.47,620379.07,146435597.36853978
2019-03-06 21:35:59+00:00,-145368912.0,-17631784.0,620378.69,146435601.04293427
2019-03-06 21:36:00+00:00,-145368912.0,-17631815.47,620378.32,146435604.83055958
2019-03-06 21:36:01+00:00,-145368912.0,-17631846.0,620377.95,146435608.50500914
2019-03-06 21:36:02+00:00,-145368912.0,-17631877.47,620377.57,146435612.29260522
2019-03-06 21:36:03+00:00,-145368912.0,-17631908.0,620377.2,146435615.96706754
2019-03-06 21:36:04+00:00,-145368912.0,-17631939.47,620376.82,146435619.75467676
2019-03-06 21:36:05+00:00,-145368912.0,-17631970.0,620376.45,146435623.42915183
2019-03-06 21:36:06+00:00,-145368912.0,-17632001.47,620376.08,146435627.21681654
2019-03-06 21:36:07+00:00,-145368912.0,-17632032.0,620375.7,146435630.891262
2019-03-06 21:36:08+00:00,-145368912.0,-17632063.47,620375.33,146435634.67893982
2019-03-06 21:36:09+00:00,-145368912.0,-17632094.0,620374.95,146435638.353398
2019-03-06 21:36:10+00:00,-145368912.0,-17632125.58,620374.58,146435642.15433395
2019-03-06 21:36:11+00:00,-145368924.63,-17632156.0,620374.2,146435658.35355464
2019-03-06 21:36:12+00:00,-145368928.0,-17632187.58,620373.83,146435665.49995407
2019-03-06 21:36:13+00:00,-145368928.0,-17632218.0,620373.46,146435669.16123468
2019-03-06 21:36:14+00:00,-145368928.0,-17632249.58,620373.08,146435672.9621542
2019-03-06 21:36:15+00:00,-145368928.0,-17632280.0,620372.71,146435676.62344754
2019-03-06 21:36:16+00:00,-145368928.0,-17632311.58,620372.34,146435680.4244226
2019-03-06 21:36:17+00:00,-145368928.0,-17632342.0,620371.96,146435684.08568624
2019-03-06 21:36:18+00:00,-145368928.0,-17632373.58,620371.59,146435687.8866745
2019-03-06 21:36:19+00:00,-145368928.0,-17632404.0,620371.21,146435691.54795083
2019-03-06 21:36:20+00:00,-145368928.0,-17632435.58,620370.84,146435695.34895226
2019-03-06 21:36:21+00:00,-145368928.0,-17632466.0,620370.46,146435699.01024127
2019-03-06 21:36:22+00:00,-145368928.0,-17632497.58,620370.09,146435702.8112559
2019-03-06 21:36:23+00:00,-145368928.0,-17632528.0,620369.71,146435706.4725576
2019-03-06 21:36:24+00:00,-145368928.0,-17632559.68,620369.34,146435710.28562656
2019-03-06 21:36:25+00:00,-145368928.0,-17632590.0,620368.97,146435713.9349422
2019-03-06 21:36:26+00:00,-145368928.0,-17632621.68,620368.59,146435717.747982
2019-03-06 21:36:27+00:00,-145368928.0,-17632652.0,620368.22,146435721.39731026
2019-03-06 21:36:28+00:00,-145368928.0,-17632683.68,620367.84,146435725.2103633
2019-03-06 21:36:29+00:00,-145368928.0,-17632714.0,620367.47,146435728.85970423
2019-03-06 21:36:30+00:00,-145368928.0,-17632745.68,620367.1,146435732.67281285
2019-03-06 21:36:31+00:00,-145368928.0,-17632776.0,620366.72,146435736.32212406
2019-03-06 21:36:32+00:00,-145368928.0,-17632807.68,620366.35,146435740.1352459
2019-03-06 21:36:33+00:00,-145368928.0,-17632838.0,620365.97,146435743.78456977
2019-03-06 21:36:34+00:00,-145368928.0,-17632869.68,620365.6,146435747.59770483
2019-03-06 21:36:35+00:00,-145368928.0,-17632900.0,620365.23,146435751.2470837
2019-03-06 21:36:36+00:00,-145368928.0,-17632931.68,620364.85,146435755.0601896
2019-03-06 21:36:37+00:00,-145368928.0,-17632962.0,620364.48,146435758.70958114
2019-03-06 21:36:38+00:00,-145368928.0,-17632993.79,620364.1,146435762.5359459
2019-03-06 21:36:39+00:00,-145368928.0,-17633024.11,620363.73,146435766.1853501
2019-03-06 21:36:40+00:00,-145368928.0,-17633055.79,620363.35,146435769.99848247
2019-03-06 21:36:41+00:00,-145368928.0,-17633086.11,620362.98,146435773.64789936
2019-03-06 21:36:42+00:00,-145368928.0,-17633117.79,620362.61,146435777.46108732
2019-03-06 21:36:43+00:00,-145368928.0,-17633148.11,620362.23,146435781.11047447
2019-03-06 21:36:44+00:00,-145368928.0,-17633179.79,620361.86,146435784.92367566
2019-03-06 21:36:45+00:00,-145368928.0,-17633210.11,620361.48,146435788.57307547
2019-03-06 21:36:46+00:00,-145368928.0,-17633241.79,620361.11,146435792.38628986
2019-03-06 21:36:47+00:00,-145368928.0,-17633272.11,620360.73,146435796.03570235
2019-03-06 21:36:48+00:00,-145368939.79,-17633303.89,620360.36,146435811.56507444
2019-03-06 21:36:49+00:00,-145368944.0,-17633334.21,620359.98,146435819.39382684
2019-03-06 21:36:50+00:00,-145368944.0,-17633365.89,620359.61,146435823.2070673
2019-03-06 21:36:51+00:00,-145368944.0,-17633396.21,620359.24,146435826.85654706
2019-03-06 21:36:52+00:00,-145368944.0,-17633427.89,620358.87,146435830.66980073
2019-03-06 21:36:53+00:00,-145368944.0,-17633458.21,620358.49,146435834.3192508
2019-03-06 21:36:54+00:00,-145368944.0,-17633489.89,620358.12,146435838.13251767
2019-03-06 21:36:55+00:00,-145368944.0,-17633520.21,620357.74,146435841.7819804
2019-03-06 21:36:56+00:00,-145368944.0,-17633551.89,620357.37,146435845.5952605
2019-03-06 21:36:57+00:00,-145368944.0,-17633582.21,620356.99,146435849.24473584
2019-03-06 21:36:58+00:00,-145368944.0,-17633613.89,620356.62,146435853.05802917
2019-03-06 21:36:59+00:00,-145368944.0,-17633644.21,620356.25,146435856.7075596
2019-03-06 21:37:00+00:00,-145368944.0,-17633675.89,620355.88,146435860.52086613
2019-03-06 21:37:01+00:00,-145368944.0,-17633706.21,620355.5,146435864.17036676
2019-03-06 21:37:02+00:00,-145368944.0,-17633738.0,620355.13,146435867.9969327
2019-03-06 21:37:03+00:00,-145368944.0,-17633768.32,620354.75,146435871.64644605
2019-03-06 21:37:04+00:00,-145368944.0,-17633800.0,620354.38,146435875.45977905
2019-03-06 21:37:05+00:00,-145368944.0,-17633830.32,620354.0,146435879.10930505
2019-03-06 21:37:06+00:00,-145368944.0,-17633862.0,620353.63,146435882.9226513
2019-03-06 21:37:07+00:00,-145368944.0,-17633892.32,620353.25,146435886.57218993
2019-03-06 21:37:08+00:00,-145368944.0,-17633924.0,620352.88,146435890.3855494
2019-03-06 21:37:09+00:00,-145368944.0,-17633954.32,620352.51,146435894.03514308
2019-03-06 21:37:10+00:00,-145368944.0,-17633986.0,620352.13,146435897.84847337
2019-03-06 21:37:11+00:00,-145368944.0,-17634016.32,620351.76,146435901.4980797
2019-03-06 21:37:12+00:00,-145368944.0,-17634048.0,620351.38,146435905.3114232
2019-03-06 21:37:13+00:00,-145368944.0,-17634078.32,620351.01,146435908.9610422
2019-03-06 21:37:14+00:00,-145368944.0,-17634110.0,620350.64,146435912.7744413
2019-03-06 21:37:15+00:00,-145368944.0,-17634140.32,620350.26,146435916.42403057
2019-03-06 21:37:16+00:00,-145368944.0,-17634172.0,620349.89,146435920.2374429
2019-03-06 21:37:17+00:00,-145368944.0,-17634202.42,620349.52,146435923.89912945
2019-03-06 21:37:18+00:00,-145368944.0,-17634234.0,620349.14,146435927.7004704
2019-03-06 21:37:19+00:00,-145368944.0,-17634264.42,620348.77,146435931.36216962
2019-03-06 21:37:20+00:00,-145368944.0,-17634296.0,620348.39,146435935.16352373
2019-03-06 21:37:21+00:00,-145368944.0,-17634326.42,620348.02,146435938.82523566
2019-03-06 21:37:22+00:00,-145368944.0,-17634358.0,620347.64,146435942.62660295
2019-03-06 21:37:23+00:00,-145368944.0,-17634388.42,620347.27,146435946.2883276
2019-03-06 21:37:24+00:00,-145368944.0,-17634420.0,620346.89,146435950.08970806
2019-03-06 21:37:25+00:00,-145368954.95,-17634450.42,620346.52,146435964.6216579
2019-03-06 21:37:26+00:00,-145368960.0,-17634482.0,620346.15,146435973.43629652
2019-03-06 21:37:27+00:00,-145368960.0,-17634512.42,620345.77,146435977.0980038
2019-03-06 21:37:28+00:00,-145368960.0,-17634544.0,620345.4,146435980.89945257
2019-03-06 21:37:29+00:00,-145368960.0,-17634574.42,620345.02,146435984.56117254
2019-03-06 21:37:30+00:00,-145368960.0,-17634606.0,620344.65,146435988.36263448
2019-03-06 21:37:31+00:00,-145368960.0,-17634636.53,620344.28,146435992.0376563
2019-03-06 21:37:32+00:00,-145368960.0,-17634668.0,620343.9,146435995.82584226
2019-03-06 21:37:33+00:00,-145368960.0,-17634698.53,620343.53,146435999.5008768
2019-03-06 21:37:34+00:00,-145368960.0,-17634730.0,620343.15,146436003.2890759
2019-03-06 21:37:35+00:00,-145368960.0,-17634760.53,620342.78,146436006.96412322
2019-03-06 21:37:36+00:00,-145368960.0,-17634792.0,620342.41,146436010.7523778
2019-03-06 21:37:37+00:00,-145368960.0,-17634822.53,620342.03,146436014.4273955
2019-03-06 21:37:38+00:00,-145368960.0,-17634854.0,620341.66,146436018.21566322
2019-03-06 21:37:39+00:00,-145368960.0,-17634884.53,620341.28,146436021.89069363
2019-03-06 21:37:40+00:00,-145368960.0,-17634916.0,620340.91,146436025.67897448
2019-03-06 21:37:41+00:00,-145368960.0,-17634946.63,620340.53,146436029.3660604
2019-03-06 21:37:42+00:00,-145368960.0,-17634978.0,620340.16,146436033.14231163
2019-03-06 21:37:43+00:00,-145368960.0,-17635008.63,620339.79,146436036.82945272
2019-03-06 21:37:44+00:00,-145368960.0,-17635040.0,620339.41,146436040.60567465
2019-03-06 21:37:45+00:00,-145368960.0,-17635070.63,620339.04,146436044.29282853
2019-03-06 21:37:46+00:00,-145368960.0,-17635102.0,620338.66,146436048.06906357
2019-03-06 21:37:47+00:00,-145368960.0,-17635132.63,620338.29,146436051.7562302
2019-03-06 21:37:48+00:00,-145368960.0,-17635164.0,620337.91,146436055.53247833
2019-03-06 21:37:49+00:00,-145368960.0,-17635194.63,620337.54,146436059.21965775
2019-03-06 21:37:50+00:00,-145368960.0,-17635226.0,620337.16,146436062.995919
2019-03-06 21:37:51+00:00,-145368960.0,-17635256.63,620336.79,146436066.6831112
2019-03-06 21:37:52+00:00,-145368960.0,-17635288.0,620336.42,146436070.45942786
2019-03-06 21:37:53+00:00,-145368960.0,-17635318.63,620336.05,146436074.14663285
2019-03-06 21:37:54+00:00,-145368960.0,-17635350.0,620335.67,146436077.92292026
2019-03-06 21:37:55+00:00,-145368960.0,-17635380.74,620335.3,146436081.6233854
2019-03-06 21:37:56+00:00,-145368960.0,-17635412.0,620334.92,146436085.38643852
2019-03-06 21:37:57+00:00,-145368960.0,-17635442.74,620334.55,146436089.0869165
2019-03-06 21:37:58+00:00,-145368960.0,-17635474.0,620334.17,146436092.84998268
2019-03-06 21:37:59+00:00,-145368960.0,-17635504.74,620333.8,146436096.55047348
2019-03-06 21:38:00+00:00,-145368960.0,-17635536.0,620333.43,146436100.31359506
2019-03-06 21:38:01+00:00,-145368960.0,-17635566.74,620333.05,146436104.01405632
2019-03-06 21:38:02+00:00,-145368969.26,-17635598.0,620332.68,146436116.96970904
2019-03-06 21:38:03+00:00,-145368976.0,-17635628.74,620332.3,146436127.3610652
2019-03-06 21:38:04+00:00,-145368976.0,-17635660.0,620331.93,146436131.12421247
2019-03-06 21:38:05+00:00,-145368976.0,-17635690.74,620331.56,146436134.82474136
2019-03-06 21:38:06+00:00,-145368976.0,-17635722.0,620331.18,146436138.5878593
2019-03-06 21:38:07+00:00,-145368976.0,-17635752.74,620330.81,146436142.288401
2019-03-06 21:38:08+00:00,-145368976.0,-17635784.0,620330.43,146436146.05153203
2019-03-06 21:38:09+00:00,-145368976.0,-17635814.84,620330.06,146436149.7641299
2019-03-06 21:38:10+00:00,-145368976.0,-17635846.0,620329.68,146436153.5152306
2019-03-06 21:38:11+00:00,-145368976.0,-17635876.84,620329.32,146436157.2278837
2019-03-06 21:38:12+00:00,-145368976.0,-17635908.0,620328.93,146436160.97895503
2019-03-06 21:38:13+00:00,-145368976.0,-17635938.84,620328.57,146436164.69162104
2019-03-06 21:38:14+00:00,-145368976.0,-17635970.0,620328.19,146436168.4427477
2019-03-06 21:38:15+00:00,-145368976.0,-17636000.84,620327.82,146436172.1553842
2019-03-06 21:38:16+00:00,-145368976.0,-17636032.0,620327.44,146436175.9065239
2019-03-06 21:38:17+00:00,-145368976.0,-17636062.84,620327.07,146436179.6191733
2019-03-06 21:38:18+00:00,-145368976.0,-17636094.0,620326.69,146436183.37032598
2019-03-06 21:38:19+00:00,-145368976.0,-17636124.84,620326.32,146436187.0829882
2019-03-06 21:38:20+00:00,-145368976.0,-17636156.0,620325.95,146436190.8341963
2019-03-06 21:38:21+00:00,-145368976.0,-17636186.84,620325.57,146436194.54682902
2019-03-06 21:38:22+00:00,-145368976.0,-17636218.0,620325.2,146436198.2980501
2019-03-06 21:38:23+00:00,-145368976.0,-17636248.95,620324.82,146436202.02394372
2019-03-06 21:38:24+00:00,-145368976.0,-17636280.0,620324.45,146436205.7619298
2019-03-06 21:38:25+00:00,-145368976.0,-17636310.95,620324.07,146436209.48783633
2019-03-06 21:38:26+00:00,-145368976.0,-17636342.0,620323.7,146436213.22583535
2019-03-06 21:38:27+00:00,-145368976.0,-17636372.95,620323.33,146436216.9517972
2019-03-06 21:38:28+00:00,-145368976.0,-17636404.0,620322.95,146436220.6897668
2019-03-06 21:38:29+00:00,-145368976.0,-17636434.95,620322.58,146436224.4157415
2019-03-06 21:38:30+00:00,-145368976.0,-17636466.0,620322.2,146436228.1537241
2019-03-06 21:38:31+00:00,-145368976.0,-17636496.95,620321.83,146436231.87971178
2019-03-06 21:38:32+00:00,-145368976.0,-17636528.0,620321.46,146436235.61774966
2019-03-06 21:38:33+00:00,-145368976.0,-17636559.05,620321.08,146436239.3557517
2019-03-06 21:38:34+00:00,-145368976.0,-17636590.0,620320.71,146436243.08175874
2019-03-06 21:38:35+00:00,-145368976.0,-17636621.05,620320.34,146436246.81981608
2019-03-06 21:38:36+00:00,-145368976.0,-17636652.0,620319.96,146436250.54579365
2019-03-06 21:38:37+00:00,-145368976.0,-17636683.05,620319.59,146436254.28386396
2019-03-06 21:38:38+00:00,-145368976.0,-17636714.0,620319.21,146436258.00985447
2019-03-06 21:38:39+00:00,-145368983.58,-17636745.05,620318.84,146436269.2726917
2019-03-06 21:38:40+00:00,-145368992.0,-17636776.0,620318.46,146436281.3573264
2019-03-06 21:38:41+00:00,-145368992.0,-17636807.05,620318.09,146436285.0954222
2019-03-06 21:38:42+00:00,-145368992.0,-17636838.0,620317.71,146436288.82143813
2019-03-06 21:38:43+00:00,-145368992.0,-17636869.05,620317.34,146436292.55954692
2019-03-06 21:38:44+00:00,-145368992.0,-17636900.0,620316.97,146436296.2856181
2019-03-06 21:38:45+00:00,-145368992.0,-17636931.05,620316.59,146436300.0236975
2019-03-06 21:38:46+00:00,-145368992.0,-17636962.0,620316.22,146436303.7497816
2019-03-06 21:38:47+00:00,-145368992.0,-17636993.16,620315.84,146436307.5011225
2019-03-06 21:38:48+00:00,-145368992.0,-17637024.0,620315.47,146436311.21397096
2019-03-06 21:38:49+00:00,-145368992.0,-17637055.16,620315.1,146436314.96536723
2019-03-06 21:38:50+00:00,-145368992.0,-17637086.0,620314.72,146436318.6781862
2019-03-06 21:38:51+00:00,-145368992.0,-17637117.16,620314.35,146436322.42959547
2019-03-06 21:38:52+00:00,-145368992.0,-17637148.0,620313.97,146436326.14242733
2019-03-06 21:38:53+00:00,-145368992.0,-17637179.16,620313.6,146436329.89384958
2019-03-06 21:38:54+00:00,-145368992.0,-17637210.0,620313.22,146436333.6066943
2019-03-06 21:38:55+00:00,-145368992.0,-17637241.16,620312.85,146436337.3581296
2019-03-06 21:38:56+00:00,-145368992.0,-17637272.0,620312.48,146436341.07102954
2019-03-06 21:38:57+00:00,-145368992.0,-17637303.16,620312.1,146436344.82243544
2019-03-06 21:38:58+00:00,-145368992.0,-17637334.0,620311.73,146436348.53534827
2019-03-06 21:38:59+00:00,-145368992.0,-17637365.16,620311.35,146436352.28676718
2019-03-06 21:39:00+00:00,-145368992.0,-17637396.0,620310.98,146436355.9996929
2019-03-06 21:39:01+00:00,-145368992.0,-17637427.26,620310.61,146436359.7632116
2019-03-06 21:39:02+00:00,-145368992.0,-17637458.0,620310.23,146436363.46406338
2019-03-06 21:39:03+00:00,-145368992.0,-17637489.26,620309.86,146436367.22759512
2019-03-06 21:39:04+00:00,-145368992.0,-17637520.0,620309.48,146436370.9284597
2019-03-06 21:39:05+00:00,-145368992.0,-17637551.26,620309.11,146436374.6920045
2019-03-06 21:39:06+00:00,-145368992.0,-17637582.0,620308.73,146436378.39288196
2019-03-06 21:39:07+00:00,-145368992.0,-17637613.26,620308.36,146436382.15643978
2019-03-06 21:39:08+00:00,-145368992.0,-17637644.0,620307.98,146436385.85733005
2019-03-06 21:39:09+00:00,-145368992.0,-17637675.26,620307.61,146436389.62090093
2019-03-06 21:39:10+00:00,-145368992.0,-17637706.0,620307.24,146436393.3218464
2019-03-06 21:39:11+00:00,-145368992.0,-17637737.26,620306.86,146436397.08538797
2019-03-06 21:39:12+00:00,-145368992.0,-17637768.0,620306.49,146436400.78634623
2019-03-06 21:39:13+00:00,-145368992.0,-17637799.26,620306.12,146436404.5499432
2019-03-06 21:39:14+00:00,-145368992.0,-17637830.0,620305.74,146436408.25087196
2019-03-06 21:39:15+00:00,-145368992.0,-17637861.37,620305.37,146436412.02773118
2019-03-06 21:39:16+00:00,-145368997.05,-17637892.0,620304.99,146436420.72861245
2019-03-06 21:39:17+00:00,-145369008.0,-17637923.37,620304.62,146436435.37566614
2019-03-06 21:39:18+00:00,-145369008.0,-17637954.0,620304.25,146436439.06341326
2019-03-06 21:39:19+00:00,-145369008.0,-17637985.37,620303.88,146436442.84029827
2019-03-06 21:39:20+00:00,-145369008.0,-17638016.0,620303.5,146436446.5280158
2019-03-06 21:39:21+00:00,-145369008.0,-17638047.37,620303.13,146436450.30491388
2019-03-06 21:39:22+00:00,-145369008.0,-17638078.0,620302.75,146436453.99264422
2019-03-06 21:39:23+00:00,-145369008.0,-17638109.37,620302.38,146436457.7695554
2019-03-06 21:39:24+00:00,-145369008.0,-17638140.0,620302.0,146436461.4572985
2019-03-06 21:39:25+00:00,-145369008.0,-17638171.47,620301.63,146436465.24626768
2019-03-06 21:39:26+00:00,-145369008.0,-17638202.0,620301.25,146436468.92197865
2019-03-06 21:39:27+00:00,-145369008.0,-17638233.47,620300.88,146436472.71096098
2019-03-06 21:39:28+00:00,-145369008.0,-17638264.0,620300.51,146436476.38672704
2019-03-06 21:39:29+00:00,-145369008.0,-17638295.47,620300.13,146436480.17568016
