z,H_TFGR,q_TFGR,j_TFGR,H_LCDM,q_LCDM,j_LCDM,Omega_r_TFGR,Omega_m_TFGR,Omega_TF_TFGR
4.769336670838548731e-01,8.904476718656802348e+01,-8.085697232985977756e-02,1.349190501594405678e+00,9.275326114798237143e+01,-6.364115469728087726e-02,1.000000000000000000e+00,2.940513897781889805e-04,6.769259497075835741e-01,3.227799989026383098e-01
4.806758448060075573e-01,8.925252474838501371e+01,-7.727706604390716105e-02,1.347046261467676809e+00,9.297361446973029331e+01,-6.097121868024663049e-02,1.000000000000000000e+00,2.956616701445614935e-04,6.789127289526446507e-01,3.207916093772108512e-01
4.844180225281602414e-01,8.946104685492065300e+01,-7.371781760739204437e-02,1.344914414585999696e+00,9.319455977368811261e+01,-5.831309897339659321e-02,1.000000000000000000e+00,2.972713137236447124e-04,6.808880324283574925e-01,3.188146962579188615e-01
4.881602002503129256e-01,8.967033052696002926e+01,-7.017918314467330720e-02,1.342794934561411191e+00,9.341609566812846310e+01,-5.566678458888918435e-02,1.000000000000000000e+00,2.988802933075172829e-04,6.828518845448440233e-01,3.168492351618483749e-01
4.919023779724656098e-01,8.988037279879161190e+01,-6.666111705270877374e-02,1.340687793970723352e+00,9.363822076331442190e+01,-5.303226370014069158e-02,1.000000000000000000e+00,3.004885822165252762e-04,6.848043106712184969e-01,3.148952007465650738e-01
4.956445556946182940e-01,9.009117071824155687e+01,-6.316357204318501228e-02,1.338592964380787897e+00,9.386093367156342993e+01,-5.040952365727591200e-02,1.000000000000000000e+00,3.020961542942673743e-04,6.867453371121878813e-01,3.129525667335179007e-01
4.993867334167709782e-01,9.030272134670546791e+01,-5.968649918418350575e-02,1.336510416373485999e+00,9.408423300730981964e+01,-4.779855100244906341e-02,1.000000000000000000e+00,3.037029839025380431e-04,6.886749910849114809e-01,3.110213059311860428e-01
5.031289111389236623e-01,9.051502175917796933e+01,-5.622984794137853015e-02,1.334440119570434291e+00,9.430811738716609227e+01,-4.519933148503507692e-02,1.000000000000000000e+00,3.053090459162330827e-04,6.905933006961189058e-01,3.091013902579648476e-01
5.068710888610763465e-01,9.072806904428006192e+01,-5.279356621876279965e-02,1.332382042657409560e+00,9.453258542998287339e+01,-4.261185007668855107e-02,1.000000000000000000e+00,3.069143157182209177e-04,6.925002949194917212e-01,3.071927907647899469e-01
5.106132665832292528e-01,9.094186030428424772e+01,-4.937760039889527164e-02,1.330336153408483657e+00,9.475763575690776008e+01,-4.003609098626981222e-02,1.000000000000000000e+00,3.085187691941816321e-04,6.943960035733101055e-01,3.052954776574958173e-01
5.143554443053819369e-01,9.115639265513726741e+01,-4.598189538267005716e-02,1.328302418709875088e+00,9.498326699144253382e+01,-3.747203767463636037e-02,1.000000000000000000e+00,3.101223827274176528e-04,6.962804572983649631e-01,3.034094203189077188e-01
5.180976220275346211e-01,9.137166322648103289e+01,-4.260639462859738824e-02,1.326280804583503947e+00,9.520947775949981917e+01,-3.491967286929659187e-02,1.000000000000000000e+00,3.117251331936391162e-04,6.981536875361429306e-01,3.015345873306635172e-01
5.218397997496873053e-01,9.158766916167117245e+01,-3.925104019159936231e-02,1.324271276210257753e+00,9.543626668945778135e+01,-3.237897857892868547e-02,1.000000000000000000e+00,3.133269979557263586e-04,7.000157265072791679e-01,2.996709464947651669e-01
5.255819774718399895e-01,9.180440761779355796e+01,-3.591577276131474594e-02,1.322273797952963292e+00,9.566363241221414171e+01,-2.984993610775982242e-02,1.000000000000000000e+00,3.149279548584718071e-04,7.018666071902837089e-01,2.978184648548578006e-01
5.293241551939926737e-01,9.202187576567878580e+01,-3.260053169990934085e-02,1.320288333379059154e+00,9.589157356123882892e+01,-2.733252606980535182e-02,1.000000000000000000e+00,3.165279822233056607e-04,7.037063633005428143e-01,2.959771087172339277e-01
5.330663329161453579e-01,9.224007078991469655e+01,-2.930525507939296670e-02,1.318314845282974712e+00,9.612008877262535123e+01,-2.482672840297012185e-02,1.000000000000000000e+00,3.181270588430061227e-04,7.055350292695933279e-01,2.941468436715635737e-01
5.368085106382980420e-01,9.245898988885683423e+01,-2.602987971843839787e-02,1.316353295708208693e+00,9.634917668514125921e+01,-2.233252238300542647e-02,1.000000000000000000e+00,3.197251639763974891e-04,7.073526402246754774e-01,2.923276346113481416e-01
5.405506883604507262e-01,9.267863027463700121e+01,-2.277434121870203221e-02,1.314403645969110190e+00,9.657883594027725849e+01,-1.984988663732645264e-02,1.000000000000000000e+00,3.213222773430395637e-04,7.091592319685605661e-01,2.905194457540964947e-01
5.442928660826034104e-01,9.289898917316993732e+01,-1.953857400064573646e-02,1.312465856672358600e+00,9.680906518229527080e+01,-1.737879915868645320e-02,1.000000000000000000e+00,3.229183791179089961e-04,7.109548409596572194e-01,2.887222406612248715e-01
5.480350438047560946e-01,9.312006382415795258e+01,-1.632251133885764816e-02,1.310539887738144671e+00,9.703986305827535830e+01,-1.491923731870653524e-02,1.000000000000000000e+00,3.245134499260761201e-04,7.127395042923957424e-01,2.869359822576781904e-01
5.517772215269087788e-01,9.334185148109396835e+01,-1.312608539687215581e-02,1.308625698421049144e+00,9.727122821816155351e+01,-1.247117788126345106e-02,1.000000000000000000e+00,3.261074708373795693e-04,7.145132596778898115e-01,2.851606328512726884e-01
5.555193992490614630e-01,9.356434941126252625e+01,-9.949227261489723695e-03,1.306723247330624282e+00,9.750315931480662357e+01,-1.003459701573122809e-02,1.000000000000000000e+00,3.277004233610997545e-04,7.162761454248777193e-01,2.833961541517613369e-01
5.592615769712141471e-01,9.378755489573921977e+01,-6.791866976594729266e-03,1.304832492451670323e+00,9.773565500401576855e+01,-7.609470310079635702e-03,1.000000000000000000e+00,3.292922894406345637e-04,7.180282004209398439e-01,2.816425072896194814e-01
5.630037546933668313e-01,9.401146522938813632e+01,-3.653933576472478961e-03,1.302953391164214159e+00,9.796871394458914040e+01,-5.195772783826324570e-03,1.000000000000000000e+00,3.308830514481799412e-04,7.197694641139981142e-01,2.798996528345536472e-01
5.667459324155195155e-01,9.423607772085784973e+01,-5.353551186271232609e-04,1.301085900263188933e+00,9.820233479836352330e+01,-2.793478900844248436e-03,1.000000000000000000e+00,3.324726921794138269e-04,7.214999764940890348e-01,2.781675508137316233e-01
5.704881101376721997e-01,9.446138969257555118e+01,2.563941283900694756e-03,1.299229975977810536e+00,9.843651623025276365e+01,-4.025625820233136309e-04,1.000000000000000000e+00,3.340611948481904511e-04,7.232197780754165972e-01,2.764461607297352685e-01
5.742302878598248839e-01,9.468739848073965959e+01,5.644029430714403439e-03,1.297385573990658347e+00,9.867125690828733298e+01,1.977002782213743703e-03,1.000000000000000000e+00,3.356485430812430849e-04,7.249289098786818597e-01,2.747354415782368164e-01
5.779724655819775680e-01,9.491410143531072663e+01,8.704984002738669346e-03,1.295552649456456429e+00,9.890655550365282522e+01,4.345244319541363698e-03,1.000000000000000000e+00,3.372347209128977955e-04,7.266274134136883056e-01,2.730353518653987899e-01
5.817146433041302522e-01,9.514149592000082123e+01,1.174688053139255617e-02,1.293731157020558076e+00,9.914241069072748758e+01,6.702189663507496231e-03,1.000000000000000000e+00,3.388197127798016762e-04,7.283153306622216494e-01,2.713458496249985807e-01
5.854568210262829364e-01,9.536957931226140772e+01,1.476979536825651085e-02,1.291921050837132157e+00,9.937882114711877080e+01,9.047866941454596468e-03,1.000000000000000000e+00,3.404035035156645198e-04,7.299927040612057549e-01,2.696668924352785268e-01
5.891989987484356206e-01,9.559834900326957552e+01,1.777380565523067890e-02,1.290122284587057244e+00,9.961578555369879950e+01,1.138230476258822454e-02,1.000000000000000000e+00,3.419860783460184901e-04,7.316595764861303364e-01,2.679984374355234844e-01
5.929411764705883048e-01,9.582780239791294719e+01,2.075898929518410485e-02,1.288334811495520427e+00,9.985330259463911773e+01,1.370553220618975221e-02,1.000000000000000000e+00,3.435674228829944357e-04,7.333159912347517739e-01,2.663404413423652306e-01
5.966833541927409890e-01,9.605793691477309437e+01,2.372542492309021034e-02,1.286558584349322132e+00,1.000913709574443402e+02,1.601757880997606298e-02,1.000000000000000000e+00,3.451475231201185331e-04,7.349619920110632698e-01,2.646928604658165818e-01
6.004255319148936731e-01,9.628874998610740477e+01,2.667319187764893851e-02,1.284793555513892960e+00,1.003299893329848089e+02,1.831847455860297069e-02,1.000000000000000000e+00,3.467263654271299624e-04,7.365976229095368977e-01,2.630556507250359499e-01
6.041677096370463573e-01,9.652023905782976954e+01,2.960237017338929189e-02,1.283039676950019414e+00,1.005691564155286102e+02,2.060824987231529848e-02,1.000000000000000000e+00,3.483039365448204307e-04,7.382229283996312175e-01,2.614287676638240021e-01
6.079098873591990415e-01,9.675240158948986391e+01,3.251304047325381807e-02,1.281296900230281421e+00,1.008088709027723553e+02,2.288693559574078717e-02,1.000000000000000000e+00,3.498802235798980894e-04,7.398379533105666761e-01,2.598121664658534224e-01
6.116520650813517257e-01,9.698523505425093560e+01,3.540528406165821540e-02,1.279565176555204742e+00,1.010491314958713502e+02,2.515456298682849923e-02,1.000000000000000000e+00,3.514552139998757918e-04,7.414427428163657963e-01,2.582058019696343298e-01
6.153942428035044099e-01,9.721873693886654166e+01,3.827918281802505929e-02,1.277844456769129389e+00,1.012899368994687279e+02,2.741116370593166263e-02,1.000000000000000000e+00,3.530288956279857516e-04,7.430373424211559330e-01,2.566096286832161288e-01
6.191364205256570941e-01,9.745290474365587841e+01,4.113481919078787463e-02,1.276134691375794938e+00,1.015312858217237419e+02,2.965676980503317850e-02,1.000000000000000000e+00,3.546012566381220106e-04,7.446217979447333768e-01,2.550236007986284581e-01
6.228785982478097782e-01,9.768773598247788925e+01,4.397227617186261206e-02,1.274435830553646953e+00,1.017731769743393784e+02,3.189141371711545769e-02,1.000000000000000000e+00,3.561722855498109333e-04,7.461961555083878039e-01,2.534476722060624021e-01
6.266207759699626845e-01,9.792322818270424989e+01,4.679163727158242025e-02,1.272747824170863851e+00,1.020156090725888021e+02,3.411512824567181079e-02,1.000000000000000000e+00,3.577419712232112999e-04,7.477604615209827443e-01,2.518817965077940202e-01
6.303629536921153687e-01,9.815937888519108867e+01,4.959298649409099591e-02,1.271070621800109990e+00,1.022585808353412631e+02,3.632794655435961362e-02,1.000000000000000000e+00,3.593103028541449204e-04,7.493147626652925108e-01,2.503259270318534124e-01
6.341051314142680528e-01,9.839618564424959857e+01,5.237640831319551049e-02,1.269404172733011649e+00,1.025020909850871931e+02,3.852990215679641395e-02,1.000000000000000000e+00,3.608772699691593401e-04,7.508591058845924815e-01,2.487800168454383787e-01
6.378473091364207370e-01,9.863364602761561173e+01,5.514198764866856672e-02,1.267748425994366102e+00,1.027461382479622500e+02,4.072102890649526019e-02,1.000000000000000000e+00,3.624428624206226380e-04,7.523935383695006252e-01,2.472440187680787493e-01
6.415894868585734212e-01,9.887175761641788085e+01,5.788980984299990640e-02,1.266103330356078249e+00,1.029907213537708373e+02,4.290136098694025124e-02,1.000000000000000000e+00,3.640070703818512935e-04,7.539181075450676062e-01,2.457178853845506383e-01
6.453316645807261054e-01,9.911051800514557897e+01,6.061996063859304007e-02,1.264468834350831461e+00,1.032358390360087270e+02,4.507093290180291811e-02,1.000000000000000000e+00,3.655698843422727469e-04,7.554328610581143577e-01,2.442015690575434217e-01
6.490738423028787896e-01,9.934992480161449180e+01,6.333252615540119201e-02,1.262844886285495294e+00,1.034814900318849169e+02,4.722977946529521853e-02,1.000000000000000000e+00,3.671312951026233602e-04,7.569378467648139042e-01,2.426950219400834108e-01
6.528160200250314738e-01,9.958997562693241434e+01,6.602759286900067304e-02,1.261231434254270978e+00,1.037276730823427755e+02,4.937793579266241961e-02,1.000000000000000000e+00,3.686912937701805832e-04,7.584331127185162114e-01,2.411981959877135817e-01
6.565581977471841579e-01,9.983066811546345320e+01,6.870524758909468677e-02,1.259628426151577330e+00,1.039743869320804777e+02,5.151543729081148326e-02,1.000000000000000000e+00,3.702498717540335556e-04,7.599187071578111796e-01,2.397110429704346068e-01
6.603003754693368421e-01,1.000719999147914621e+02,7.136557743844568202e-02,1.258035809684681539e+00,1.042216303295705160e+02,5.364231964907723027e-02,1.000000000000000000e+00,3.718070207603893789e-04,7.613946784948314450e-01,2.382335144844080488e-01
6.640425531914895263e-01,1.003139686856824255e+02,7.400866983223086670e-02,1.256453532386073713e+00,1.044694020270789281e+02,5.575861883012295239e-02,1.000000000000000000e+00,3.733627327879178773e-04,7.628610753037882164e-01,2.367655619634239927e-01
6.677847309136422105e-01,1.005565721020461325e+02,7.663461245781516551e-02,1.254881541625594066e+00,1.047177007806831597e+02,5.786437106097597205e-02,1.000000000000000000e+00,3.749170001231345232e-04,7.643179463097399262e-01,2.353071366901369199e-01
6.715269086357948947e-01,1.007998078508967410e+02,7.924349325494051133e-02,1.253319784622308086e+00,1.049665253502899844e+02,5.995961282419765004e-02,1.000000000000000000e+00,3.764698153358222847e-04,7.657653403775933620e-01,2.338581898070708209e-01
6.752690863579475788e-01,1.010436736323126894e+02,8.183540039632236640e-02,1.251768208456137899e+00,1.052158744996521165e+02,6.204438084918495466e-02,1.000000000000000000e+00,3.780211712744932094e-04,7.672033065013283970e-01,2.324186723273972133e-01
6.790112640801002630e-01,1.012881671593957549e+02,8.441042226865319575e-02,1.250226760079250266e+00,1.054657469963844818e+02,6.411871210360531315e-02,1.000000000000000000e+00,3.795710610618890403e-04,7.686318937934504270e-01,2.309885351454876445e-01
6.827534418022529472e-01,1.015332861582292026e+02,8.696864745400484376e-02,1.248695386327205226e+00,1.057161416119798076e+02,6.618264378496113709e-02,1.000000000000000000e+00,3.811194780905236262e-04,7.700511514746647412e-01,2.295677290472446785e-01
6.864956195244056314e-01,1.017790283678351955e+02,8.951016471162748234e-02,1.247174033929865367e+00,1.059670571218234016e+02,6.823621331228624243e-02,1.000000000000000000e+00,3.826664160182648524e-04,7.714611288637697184e-01,2.281562047202120580e-01
6.902377972465583156e-01,1.020253915401316505e+02,9.203506296013841403e-02,1.245662649522073950e+00,1.062184923052074907e+02,7.027945831796861276e-02,1.000000000000000000e+00,3.842118687639584757e-04,7.728618753677672926e-01,2.267539127634686513e-01
6.939799749687109998e-01,1.022723734398879714e+02,9.454343126009845388e-02,1.244161179654098115e+00,1.064704459453447640e+02,7.231241663970411349e-02,1.000000000000000000e+00,3.857558305030935920e-04,7.742534404721896912e-01,2.253608036973073492e-01
6.977221526908636839e-01,1.025199718446805406e+02,9.703535879696828514e-02,1.242669570801845147e+00,1.067229168293814041e+02,7.433512631257516157e-02,1.000000000000000000e+00,3.872982956635087084e-04,7.756358737316345620e-01,2.239768279727019640e-01
7.014643304130163681e-01,1.027681845448471165e+02,9.951093486444223535e-02,1.241187769376853378e+00,1.069759037484095359e+02,7.634762556125640476e-02,1.000000000000000000e+00,3.888392589211422121e-04,7.770092247605131508e-01,2.226019359805657960e-01
7.052065081351690523e-01,1.030170093434408614e+02,1.019702488481530889e-01,1.239715721736058374e+00,1.072294054974788509e+02,7.834995279234507892e-02,1.000000000000000000e+00,3.903787151958231730e-04,7.783735432240014296e-01,2.212360780608026711e-01
7.089486858573217365e-01,1.032664440561835022e+02,1.044133902097446054e-01,1.238253374191341516e+00,1.074834208756080187e+02,8.034214658681482213e-02,1.000000000000000000e+00,3.919166596471060555e-04,7.797288788291979467e-01,2.198792045111550297e-01
7.126908635794744207e-01,1.035164865114181367e+02,1.068404484713048053e-01,1.236800673018858321e+00,1.077379486857951747e+02,8.232424569259350067e-02,1.000000000000000000e+00,3.934530876701477684e-04,7.810752813164796304e-01,2.185312655958501493e-01
7.164330413016271049e-01,1.037671345500612006e+02,1.092515132001580236e-01,1.235357564468155811e+00,1.079929877350280094e+02,8.429628901726149426e-02,1.000000000000000000e+00,3.949879948916280837e-04,7.824128004510596535e-01,2.171922115540488030e-01
7.201752190237797890e-01,1.040183860255539798e+02,1.116466739940080721e-01,1.233923994771076282e+00,1.082485368342933754e+02,8.625831562087149518e-02,1.000000000000000000e+00,3.965213771657127178e-04,7.837414860147371432e-01,2.158619926080971307e-01
7.239173967459324732e-01,1.042702388038135553e+02,1.140260204664289012e-01,1.232499910150453681e+00,1.085045947985861119e+02,8.821036470888726777e-02,1.000000000000000000e+00,3.980532305700607574e-04,7.850613877978431798e-01,2.145405589715867756e-01
7.276595744680851574e-01,1.045226907631831637e+02,1.163896422326982094e-01,1.231085256828605257e+00,1.087611604469174722e+02,9.015247562524131286e-02,1.000000000000000000e+00,3.995835514018748020e-04,7.863725555913744225e-01,2.132278608572237555e-01
7.314017521902378416e-01,1.047757397943821900e+02,1.187376288959690607e-01,1.229679981035618708e+00,1.090182326023231383e+02,9.208468784550977171e-02,1.000000000000000000e+00,4.011123361739946927e-04,7.876750391793160277e-01,2.119238484845099857e-01
7.351439299123905258e-01,1.050293838004554345e+02,1.210700700337730695e-01,1.228284029017441492e+00,1.092758100918704969e+02,9.400704097020301520e-02,1.000000000000000000e+00,4.026395816110350952e-04,7.889688883311486434e-01,2.106284720872402261e-01
7.388861076345432100e-01,1.052836206967221386e+02,1.233870551848532671e-01,1.226897347043772735e+00,1.095338917466655175e+02,9.591957471817219583e-02,1.000000000000000000e+00,4.041652846455669949e-04,7.902541527945380340e-01,2.093416819208164248e-01
7.426282853566958941e-01,1.055384484107243992e+02,1.256886738363183764e-01,1.225519881415761958e+00,1.097924764018591191e+02,9.782232892012887593e-02,1.000000000000000000e+00,4.056894424143423416e-04,7.915308822882030082e-01,2.080634282693827053e-01
7.463704630788485783e-01,1.057938648821751570e+02,1.279750154111168881e-01,1.224151578473515301e+00,1.100515628966530812e+02,9.971534351227773207e-02,1.000000000000000000e+00,4.072120522545626597e-04,7.927991264949618699e-01,2.067936614527835781e-01
7.501126408010014845e-01,1.060498680629058725e+02,1.302461692558238293e-01,1.222792384603416105e+00,1.103111500743053881e+02,1.015986585300612810e-01,1.000000000000000000e+00,4.087331117001919475e-04,7.940589350549518421e-01,2.055323318333479587e-01
7.538548185231541687e-01,1.063064559168136896e+02,1.325022246287360650e-01,1.221442246245258323e+00,1.105712367821351023e+02,1.034723141020136850e-01,1.000000000000000000e+00,4.102526184783116437e-04,7.953103575590199092e-01,2.042793898225017113e-01
7.575969962453068529e-01,1.065636264198082586e+02,1.347432706882727982e-01,1.220101109899198955e+00,1.108318218715269836e+02,1.053363504437260789e-01,1.000000000000000000e+00,4.117705705055213473e-04,7.965534435422833015e-01,2.030347858872110778e-01
7.613391739674595371e-01,1.068213775597582327e+02,1.369693964816734999e-01,1.218768922132529964e+00,1.110929041979353116e+02,1.071908078519180352e-01,1.000000000000000000e+00,4.132869658843813876e-04,7.977882424778551806e-01,2.017984705562603787e-01
7.650813516896122213e-01,1.070797073364372523e+02,1.391806909339917686e-01,1.217445629586274780e+00,1.113544826208875236e+02,1.090357266986167195e-01,1.000000000000000000e+00,4.148018028998994131e-04,7.990148037707344164e-01,2.005703944263656502e-01
7.688235294117649055e-01,1.073386137614698725e+02,1.413772428373780143e-01,1.216131178981610050e+00,1.116165560039873128e+02,1.108711474254420737e-01,1.000000000000000000e+00,4.163150800160609439e-04,8.002331767518562344e-01,1.993505081681278268e-01
7.725657071339175896e-01,1.075980948582769372e+02,1.435591408406479141e-01,1.214825517126117749e+00,1.118791232149172998e+02,1.126971105379961924e-01,1.000000000000000000e+00,4.178267958724015589e-04,8.014434106723007378e-01,1.981387625318268009e-01
7.763078848560702738e-01,1.078581486620206249e+02,1.457264734391309768e-01,1.213528590919866978e+00,1.121421831254412780e+02,1.145136566003566170e-01,1.000000000000000000e+00,4.193369492806250519e-04,8.026455546976586364e-01,1.969351083530608004e-01
7.800500625782229580e-01,1.081187732195495386e+02,1.478793289647945541e-01,1.212240347361332127e+00,1.124057346114060891e+02,1.163208262296711593e-01,1.000000000000000000e+00,4.208455392212609447e-04,8.038396579025476330e-01,1.957394965582312241e-01
7.837922403003756422e-01,1.083799665893430699e+02,1.500177955766401339e-01,1.210960733553148705e+00,1.126697765527430448e+02,1.181186600908549211e-01,1.000000000000000000e+00,4.223525648403676455e-04,8.050257692652817987e-01,1.945518781698778177e-01
7.875344180225283264e-01,1.086417268414558777e+02,1.521419612513653652e-01,1.209689696707707096e+00,1.129343078334689352e+02,1.199071988913859577e-01,1.000000000000000000e+00,4.238580254462777277e-04,8.062039376626882747e-01,1.933722043118654144e-01
7.912765957446810106e-01,1.089040520574619819e+02,1.542519137742888735e-01,1.208427184152591316e+00,1.131993273416867680e+02,1.216864833762009712e-01,1.000000000000000000e+00,4.253619205063839757e-04,8.073742118650689692e-01,1.922004262144246522e-01
7.950187734668336947e-01,1.091669403303985320e+02,1.563477407305318700e-01,1.207173143335861898e+00,1.134648339695859534e+02,1.234565543226875395e-01,1.000000000000000000e+00,4.268642496439702615e-04,8.085366405313060278e-01,1.910364952190500842e-01
7.987609511889863789e-01,1.094303897647095738e+02,1.584295294964543632e-01,1.205927521831188010e+00,1.137308266134421615e+02,1.252174525357735435e-01,1.000000000000000000e+00,4.283650126350825918e-04,8.096912722041075261e-01,1.898803627832573448e-01
8.025031289111390631e-01,1.096943984761894484e+02,1.604973672313390609e-01,1.204690267342829024e+00,1.139973041736169961e+02,1.269692188431114366e-01,1.000000000000000000e+00,4.298642094054429263e-04,8.108381553053924939e-01,1.887319804852020388e-01
8.062453066332917473e-01,1.099589645919260761e+02,1.625513408693204098e-01,1.203461327710470874e+00,1.142642655545569710e+02,1.287118940903564934e-01,1.000000000000000000e+00,4.313618400274043044e-04,8.119773381318097227e-01,1.875913000281629883e-01
8.099874843554444315e-01,1.102240862502440848e+02,1.645915371115530546e-01,1.202240650913917186e+00,1.145317096647925155e+02,1.304455191365387623e-01,1.000000000000000000e+00,4.328579047169471171e-04,8.131088688503911310e-01,1.864582732448918923e-01
8.137296620775971157e-01,1.104897616006477250e+02,1.666180424186173570e-01,1.201028185077640309e+00,1.147996354169362405e+02,1.321701348495255834e-01,1.000000000000000000e+00,4.343524038307179343e-04,8.142327954943370250e-01,1.853328521018322295e-01
8.174718397997497998e-01,1.107559888037636284e+02,1.686309430031548151e-01,1.199823878475192229e+00,1.150680417276811909e+02,1.338857821015758676e-01,1.000000000000000000e+00,4.358453378631069294e-04,8.153491659589274798e-01,1.842149887032092925e-01
8.212140175219024840e-01,1.110227660312835809e+02,1.706303248227326874e-01,1.198627679533480039e+00,1.153369275177986424e+02,1.355925017649831643e-01,1.000000000000000000e+00,4.373367074433679672e-04,8.164580279975626187e-01,1.831046352949938782e-01
8.249561952440551682e-01,1.112900914659069542e+02,1.726162735729301068e-01,1.197439536836907292e+00,1.156062917121354872e+02,1.372903347078074376e-01,1.000000000000000000e+00,4.388265133327782109e-04,8.175594292179249045e-01,1.820017442687424103e-01
8.286983729662078524e-01,1.115579633012832375e+02,1.745888746806448788e-01,1.196259399131383239e+00,1.158761332396114767e+02,1.389793217896937716e-01,1.000000000000000000e+00,4.403147564218373570e-04,8.186534170782636677e-01,1.809062681653144655e-01
8.324405506883605366e-01,1.118263797419542414e+02,1.765482132976137486e-01,1.195087215328205055e+00,1.161464510332159961e+02,1.406595038577771739e-01,1.000000000000000000e+00,4.418014377275085035e-04,8.197400388838002039e-01,1.798181596784722003e-01
8.361827284105132208e-01,1.120953390032965018e+02,1.784943742941453582e-01,1.193922934507810840e+00,1.164172440300046389e+02,1.423309217426726447e-01,1.000000000000000000e+00,4.432865583904960975e-04,8.208193417832484462e-01,1.787373716583610661e-01
8.399249061326659049e-01,1.123648393114633137e+02,1.804274422530582067e-01,1.192766505923411824e+00,1.166885111710954277e+02,1.439936162545484288e-01,1.000000000000000000e+00,4.447701196725646492e-04,8.218913727654506562e-01,1.776638571148767276e-01
8.436670838548185891e-01,1.126348789033269213e+02,1.823475014638233360e-01,1.191617879004499780e+00,1.169602514016647490e+02,1.456476281792825345e-01,1.000000000000000000e+00,4.462521229538962057e-04,8.229561786561273573e-01,1.765975692209186820e-01
8.474092615769712733e-01,1.129054560264205236e+02,1.842546359169053571e-01,1.190477003360236985e+00,1.172324636709430195e+02,1.472929982747005206e-01,1.000000000000000000e+00,4.477325697304865857e-04,8.240138061147362913e-01,1.755384613155333007e-01
8.511514392991239575e-01,1.131765689388803224e+02,1.861489292982989041e-01,1.189343828782727153e+00,1.175051469322101525e+02,1.489297672668937755e-01,1.000000000000000000e+00,4.492114616115784761e-04,8.250643016314400668e-01,1.744864869069482627e-01
8.548936170212766417e-01,1.134482159093874998e+02,1.880304649842563791e-01,1.188218305250175577e+00,1.177783001427904992e+02,1.505579758466174534e-01,1.000000000000000000e+00,4.506888003171348077e-04,8.261077115241816093e-01,1.734415996755012124e-01
8.586357947434293258e-01,1.137203952171100667e+02,1.898993260362037971e-01,1.187100382929930920e+00,1.180519222640478176e+02,1.521776646657658494e-01,1.000000000000000000e+00,4.521645876753482341e-04,8.271440819358614194e-01,1.724037534764632784e-01
8.623779724655820100e-01,1.139931051516449969e+02,1.917555951958403448e-01,1.185990012181422193e+00,1.183260122613798444e+02,1.537888743339262676e-01,1.000000000000000000e+00,4.536388256201877452e-04,8.281734588316188583e-01,1.713729023427609799e-01
8.661201501877349163e-01,1.142663440129599763e+02,1.935993548804182118e-01,1.184887143558983613e+00,1.186005691042126102e+02,1.553916454150078008e-01,1.000000000000000000e+00,4.551115161889838232e-04,8.291958879962130213e-01,1.703490004875979347e-01
8.698623279098876004e-01,1.145401101113353519e+02,1.954306871781989197e-01,1.183791727814576644e+00,1.188755917659943862e+02,1.569860184239454393e-01,1.000000000000000000e+00,4.565826615200486191e-04,8.302114150315015317e-01,1.693320023069783964e-01
8.736045056320402846e-01,1.148144017673062223e+02,1.972496738440839559e-01,1.182703715900405461e+00,1.191510792241897718e+02,1.585720338234790638e-01,1.000000000000000000e+00,4.580522638503331545e-04,8.312200853540157031e-01,1.683218623821340354e-01
8.773466833541929688e-01,1.150892173116043153e+02,1.990563962954129684e-01,1.181623058971432272e+00,1.194270304602731017e+02,1.601497320210035213e-01,1.000000000000000000e+00,4.595203255131208981e-04,8.322219441926292927e-01,1.673185354818575443e-01
8.810888610763456530e-01,1.153645550850999513e+02,2.008509356079303809e-01,1.180549708387794050e+00,1.197034444597218510e+02,1.617191533654929458e-01,1.000000000000000000e+00,4.609868489357560372e-04,8.332170365863211803e-01,1.663219765647430681e-01
8.848310387984983372e-01,1.156404134387441047e+02,2.026333725119124074e-01,1.179483615717118461e+00,1.199803202120098149e+02,1.632803381444933033e-01,1.000000000000000000e+00,4.624518366374082861e-04,8.342054073820257543e-01,1.653321407813368449e-01
8.885732165206510214e-01,1.159167907335106094e+02,2.044037873884550771e-01,1.178424732736748748e+00,1.202576567105999743e+02,1.648333265811867399e-01,1.000000000000000000e+00,4.639152912268708719e-04,8.351871012325740029e-01,1.643489834761990842e-01
8.923153942428037055e-01,1.161936853403381633e+02,2.061622602659176351e-01,1.177373011435870254e+00,1.205354529529372485e+02,1.663781588315239868e-01,1.000000000000000000e+00,4.653772154003951115e-04,8.361621625947203151e-01,1.633724601898791928e-01
8.960575719649563897e-01,1.164710956400724768e+02,2.079088708165181543e-01,1.176328404017550122e+00,1.208137079404408780e+02,1.679148749814240171e-01,1.000000000000000000e+00,4.668376119395581110e-04,8.371306357272539911e-01,1.624025266608064844e-01
8.997997496871090739e-01,1.167490200234087894e+02,2.096436983530791387e-01,1.175290862900683519e+00,1.210924206784968788e+02,1.694435150440414817e-01,1.000000000000000000e+00,4.682964837091636964e-04,8.380925646891933534e-01,1.614391388270974836e-01
9.035419274092617581e-01,1.170274568908339887e+02,2.113668218259191767e-01,1.174260340721855478e+00,1.213715901764499563e+02,1.709641189570985931e-01,1.000000000000000000e+00,4.697538336551789059e-04,8.390479933380623478e-01,1.604822528282824623e-01
