p,q,dAIC,AIC,chi2,sqrtA
0.4875,1.12,149.3703837589237,1289.1736416059605,1283.1736416059605,2.3200260245769986
0.49374999999999997,1.12,147.6608724621176,1287.4641303091544,1281.4641303091544,2.31212759794576
0.5,1.12,145.91150289034158,1285.7147607373784,1279.7147607373784,2.3044230471037648
0.50625,1.12,144.1246269208532,1283.92788476789,1277.92788476789,2.2969073343965065
0.5125,1.12,142.30253465018382,1282.1057924972206,1276.1057924972206,2.2895755583250326
0.51875,1.12,140.4474545890978,1280.2507124361346,1274.2507124361346,2.2824229499211235
0.5249999999999999,1.12,138.56155394032658,1278.3648117873634,1272.3648117873634,2.2754448692058897
0.53125,1.12,136.64693895386722,1276.450196800904,1270.450196800904,2.268636801730796
0.5375,1.12,134.70565535478158,1274.5089132018184,1268.5089132018184,2.2619943552001094
0.54375,1.12,132.7396888385524,1272.5429466855892,1266.5429466855892,2.2555132561736877
0.55,1.12,130.75096562920453,1270.5542234762413,1264.5542234762413,2.2491893468490263
0.5562499999999999,1.12,128.74135309554663,1268.5446109425834,1262.5446109425834,2.2430185819214112
0.5625,1.12,126.71266042104685,1266.5159182680836,1260.5159182680836,2.2369970255209983
0.56875,1.12,124.66663932299048,1264.4698971700273,1258.4698971700273,2.23112084822563
0.575,1.12,122.60498481675995,1262.4082426637967,1256.4082426637967,2.2253863241481655
0.58125,1.12,120.52933602119742,1260.3325938682342,1254.3325938682342,2.2197898280970536
0.5874999999999999,1.12,118.44127700119816,1258.244534848235,1252.244534848235,2.2143278328089018
0.59375,1.12,116.34233764382452,1256.1455954908613,1250.1455954908613,2.2089969062517487
0.6,1.12,114.23399456440666,1254.0372524114434,1248.0372524114434,2.2037937089977486
0.2,1.1400000000000001,137.1190089617005,1276.9222668087373,1270.9222668087373,3.040764615899578
0.20625000000000002,1.1400000000000001,140.68858828048974,1280.4918461275265,1274.4918461275265,3.014540723844504
0.21250000000000002,1.1400000000000001,144.06535622817114,1283.868614075208,1277.868614075208,2.9889912852926113
0.21875,1.1400000000000001,147.25222623498098,1287.0554840820178,1281.0554840820178,2.9640989377978624
0.225,1.1400000000000001,150.2522159798143,1290.055473826851,1284.055473826851,2.9398467299877313
0.23125,1.1400000000000001,153.06843957260526,1292.871697419642,1286.871697419642,2.916218114323907
0.23750000000000002,1.1400000000000001,155.70409984602043,1295.5073576930572,1289.5073576930572,2.8931969398683837
0.24375000000000002,1.1400000000000001,158.1624807711728,1297.9657386182096,1291.9657386182096,2.8707674450604457
0.25,1.1400000000000001,160.4469400110181,1300.250197858055,1294.250197858055,2.848914250509962
0.25625,1.1400000000000001,162.56090162398164,1302.3641594710184,1296.3641594710184,2.8276223518122863
0.2625,1.1400000000000001,164.5078489292946,1304.3111067763314,1298.3111067763314,2.806877112389979
0.26875,1.1400000000000001,166.2913175444737,1306.0945753915105,1300.0945753915105,2.7866642563664183
0.275,1.1400000000000001,167.91488860432446,1307.7181464513612,1301.7181464513612,2.7669698614761895
0.28125,1.1400000000000001,169.3821821698366,1309.1854400168734,1303.1854400168734,2.74778035201705
0.2875,1.1400000000000001,170.69685083432682,1310.5001086813636,1304.5001086813636,2.729082491848027
0.29375,1.1400000000000001,171.86257353326369,1311.6658313803005,1305.6658313803005,2.710863377438047
0.3,1.1400000000000001,172.88304956320462,1312.6863074102414,1306.6863074102414,2.693110430969322
0.30625,1.1400000000000001,173.7619928144254,1313.5652506614622,1307.5652506614622,2.6758113934995
0.3125,1.1400000000000001,174.50312622093725,1314.306384067974,1308.306384067974,2.658954318186396
0.31875,1.1400000000000001,175.1101764307275,1314.9134342777643,1308.9134342777643,2.6425275635789007
0.325,1.1400000000000001,175.58686869829285,1315.3901265453296,1309.3901265453296,2.626519786977497
0.33125,1.1400000000000001,175.93692200075998,1315.7401798477968,1309.7401798477968,2.6109199378675454
0.3375,1.1400000000000001,176.16404437816504,1315.9673022252018,1309.9673022252018,2.5957172514283506
0.34375,1.1400000000000001,176.27192849778817,1316.075186344825,1310.075186344825,2.580901242120777
0.35,1.1400000000000001,176.26424744178712,1316.067505288824,1310.067505288824,2.5664616973559924
0.35625,1.1400000000000001,176.14465071679433,1315.947908563831,1309.947908563831,2.5523886712476984
0.3625,1.1400000000000001,175.9167604835443,1315.720018330581,1309.720018330581,2.538672478450041
0.36875,1.1400000000000001,175.58416800411874,1315.3874258511555,1309.3874258511555,2.5253036880831545
0.375,1.1400000000000001,175.15043030387392,1314.9536881509107,1308.9536881509107,2.5122731177481255
0.38125,1.1400000000000001,174.61906704470334,1314.4223248917401,1308.4223248917401,2.4995718276329777
0.38749999999999996,1.1400000000000001,173.99355760585445,1313.7968154528912,1307.7968154528912,2.4871911147110897
0.39375,1.1400000000000001,173.27733836818106,1313.0805962152178,1307.0805962152178,2.4751225070332645
0.4,1.1400000000000001,172.4738001973501,1312.2770580443869,1306.2770580443869,2.463357758114528
0.40625,1.1400000000000001,171.58628612124448,1311.3895439682813,1305.3895439682813,2.4518888414165563
0.4125,1.1400000000000001,170.61808919653276,1310.4213470435695,1304.4213470435695,2.4407079449264457
0.41874999999999996,1.1400000000000001,169.5724505591545,1309.3757084061913,1303.3757084061913,2.4298074658324302
0.425,1.1400000000000001,168.45255765325692,1308.2558155002937,1302.2558155002937,2.419180005296972
0.43125,1.1400000000000001,167.2615426329694,1307.0648004800062,1301.0648004800062,2.4088183633275193
0.4375,1.1400000000000001,166.00248093124765,1305.8057387782844,1299.8057387782844,2.3987155337450914
0.44375,1.1400000000000001,164.67838998992397,1304.4816478369607,1298.4816478369607,2.388864699250712
0.44999999999999996,1.1400000000000001,163.29222814499371,1303.0954859920305,1297.0954859920305,2.3792592265896144
0.45625,1.1400000000000001,161.84689366113753,1301.6501515081743,1295.6501515081743,2.369892661812997
0.46249999999999997,1.1400000000000001,160.3452239093997,1300.1484817564365,1294.1484817564365,2.3607587256370146
0.46875,1.1400000000000001,158.78999468199095,1298.5932525290277,1292.5932525290277,2.3518513088985817
0.475,1.1400000000000001,157.1839196381045,1296.9871774851413,1290.9871774851413,2.3431644681074695
0.48125,1.1400000000000001,155.52964987474365,1295.3329077217804,1289.3329077217804,2.3346924210940916
0.4875,1.1400000000000001,153.8297736165473,1293.633031463584,1287.633031463584,2.3264295427522548
0.49374999999999997,1.1400000000000001,152.08681601866533,1291.890073865702,1285.890073865702,2.3183703608761403
0.5,1.1400000000000001,150.30323907682896,1290.1064969238657,1284.1064969238657,2.310509552090612
0.50625,1.1400000000000001,148.48144163882125,1288.284699485858,1282.284699485858,2.3028419378739735
0.5125,1.1400000000000001,146.62375951167928,1286.427017358716,1280.427017358716,2.2953624806721566
0.51875,1.1400000000000001,144.7324656590322,1284.535723506069,1278.535723506069,2.288066280103307
0.5249999999999999,1.1400000000000001,142.8097704831414,1282.6130283301782,1276.6130283301782,2.2809485692516733
0.53125,1.1400000000000001,140.85782218629765,1280.6610800333344,1274.6610800333344,2.2740047110496318
0.5375,1.1400000000000001,138.87870720638898,1278.6819650534258,1272.6819650534258,2.2672301947466673
0.54375,1.1400000000000001,136.87445072159653,1276.6777085686333,1270.6777085686333,2.260620632464065
0.55,1.1400000000000001,134.84701721929923,1274.650275066336,1268.650275066336,2.2541717558340437
0.5562499999999999,1.1400000000000001,132.79831112444208,1272.6015689714789,1266.6015689714789,2.2478794127220305
0.5625,1.1400000000000001,130.7301774827863,1270.533435329823,1264.533435329823,2.2417395640307283
0.56875,1.1400000000000001,128.64440269457805,1268.4476605416148,1262.4476605416148,2.2357482805846356
0.575,1.1400000000000001,126.54271529438006,1266.3459731414168,1260.3459731414168,2.2299017400936183
0.58125,1.1400000000000001,124.42678677294907,1264.2300446199858,1258.2300446199858,2.224196224194159
0.5874999999999999,1.1400000000000001,122.29823243719693,1262.1014902842337,1256.1014902842337,2.218628115566843
0.59375,1.1400000000000001,120.15861230445921,1259.961870151496,1253.961870151496,2.2131938951286774
0.6,1.1400000000000001,118.00943202744565,1257.8126898744824,1251.8126898744824,2.2078901392987986
0.2,1.1600000000000001,141.26886737689574,1281.0721252239325,1275.0721252239325,3.0635365251143014
0.20625000000000002,1.1600000000000001,144.90677172549545,1284.7100295725322,1278.7100295725322,3.036648945012477
0.21250000000000002,1.1600000000000001,148.34822202295663,1288.1514798699934,1282.1514798699934,3.0104570238762145
0.21875,1.1600000000000001,151.596177858391,1291.3994357054278,1285.3994357054278,2.984942690588817
0.225,1.1600000000000001,154.65370600333358,1294.4569638503704,1288.4569638503704,2.9600883081710188
0.23125,1.1600000000000001,157.52397238636922,1297.327230233406,1291.327230233406,2.935876665891252
0.23750000000000002,1.1600000000000001,160.21023418144114,1300.013492028478,1294.013492028478,2.9122909713924447
0.24375000000000002,1.1600000000000001,162.71583202487818,1302.519089871915,1296.519089871915,2.889314842841058
0.25,1.1600000000000001,165.044182375005,1304.8474402220418,1298.8474402220418,2.8669323011040384
0.25625,1.1600000000000001,167.19877002713702,1307.0020278741738,1301.0020278741738,2.845127761959182
0.2625,1.1600000000000001,169.18314079562356,1308.9863986426603,1302.9863986426603,2.8238860283442704
0.26875,1.1600000000000001,171.00089437352585,1310.8041522205626,1304.8041522205626,2.803192282650212
0.275,1.1600000000000001,172.65567737945025,1312.458935226487,1306.458935226487,2.7830320790631955
0.28125,1.1600000000000001,174.15117660002056,1313.9544344470573,1307.9544344470573,2.763391335960723
0.2875,1.1600000000000001,175.49111243541847,1315.2943702824552,1309.2943702824552,2.74425632836615
0.29375,1.1600000000000001,176.67923255449455,1316.4824904015313,1310.4824904015313,2.7256136804661866
0.3,1.1600000000000001,177.71930576492218,1317.522563611959,1311.522563611959,2.707450358195587
0.30625,1.1600000000000001,178.61511610300136,1318.4183739500381,1312.4183739500381,2.6897536618930196
0.3125,1.1600000000000001,179.37045714679493,1319.1737149938317,1313.1737149938317,2.6725112190319225
0.31875,1.1600000000000001,179.9891265554395,1319.7923844024763,1313.7923844024763,2.6557109770298992
0.325,1.1600000000000001,180.4749208366643,1320.278178683701,1314.278178683701,2.6393411961399775
0.33125,1.1600000000000001,180.83163034375616,1320.634888190793,1314.634888190793,2.623390442426861
0.3375,1.1600000000000001,181.0630345025172,1320.866292349554,1314.866292349554,2.6078475808310455
0.34375,1.1600000000000001,181.17289726800573,1320.9761551150425,1314.9761551150425,2.592701768323464
0.35,1.1600000000000001,181.16496281025616,1320.968220657293,1314.968220657293,2.5779424471531067
0.35625,1.1600000000000001,181.04295142753404,1320.8462092745708,1314.8462092745708,2.5635593381898394
0.3625,1.1600000000000001,180.81055568510556,1320.6138135321423,1314.6138135321423,2.5495424343644357
0.36875,1.1600000000000001,180.47143677698978,1320.2746946240266,1314.2746946240266,2.535881994207627
0.375,1.1600000000000001,180.02922110766508,1319.8324789547019,1313.8324789547019,2.5225685354897927
0.38125,1.1600000000000001,179.4874970902365,1319.2907549372733,1313.2907549372733,2.509592828962657
0.38749999999999996,1.1600000000000001,178.84981215718585,1318.6530700042226,1312.6530700042226,2.4969458922042724
0.39375,1.1600000000000001,178.1196699794234,1317.9229278264602,1311.9229278264602,2.484618983568271
0.4,1.1600000000000001,177.30052788905732,1317.103785736094,1311.103785736094,2.472603596238262
0.40625,1.1600000000000001,176.39579450095516,1316.199052347992,1310.199052347992,2.4608914523880747
0.4125,1.1600000000000001,175.4088275279537,1315.2120853749905,1309.2120853749905,2.449474497448337
0.41874999999999996,1.1600000000000001,174.3429317842929,1314.1461896313297,1308.1461896313297,2.438344894479787
0.425,1.1600000000000001,173.20135737169244,1313.0046152187292,1307.0046152187292,2.4274950186535134
0.43125,1.1600000000000001,171.98729804228446,1311.7905558893212,1305.7905558893212,2.416917451838206
0.4375,1.1600000000000001,170.70388973251352,1310.5071475795503,1304.5071475795503,2.406604977294341
0.44375,1.1600000000000001,169.3542092619614,1309.1574671089982,1303.1574671089982,2.396550574475123
0.44999999999999996,1.1600000000000001,167.94127319100448,1307.7445310380413,1301.7445310380413,2.3867474139338536
0.45625,1.1600000000000001,166.46803683113967,1306.2712946781764,1300.2712946781764,2.3771888523373095
0.46249999999999997,1.1600000000000001,164.93739340176057,1304.7406512487973,1298.7406512487973,2.3678684275845754
0.46875,1.1600000000000001,163.35217332719776,1303.1554311742345,1297.1554311742345,2.358779854030696
0.475,1.1600000000000001,161.71514366777774,1301.5184015148145,1295.5184015148145,2.3499170178144126
0.48125,1.1600000000000001,160.02900767874712,1299.832265525784,1293.832265525784,2.3412739722891485
0.4875,1.1600000000000001,158.29640449091107,1298.0996623379478,1292.0996623379478,2.3328449335563355
0.49374999999999997,1.1600000000000001,156.5199089068949,1296.3231667539317,1290.3231667539317,2.3246242761000877
0.5,1.1600000000000001,154.70203130704886,1294.5052891540856,1288.5052891540856,2.316606528522175
0.50625,1.1600000000000001,152.84521765905993,1292.6484755060967,1286.6484755060967,2.3087863693761386
0.5125,1.1600000000000001,150.9518496254566,1290.7551074724934,1284.7551074724934,2.3011586230994
0.51875,1.1600000000000001,149.02424476332067,1288.8275026103574,1282.8275026103574,2.293718256042092
0.5249999999999999,1.1600000000000001,147.06465681060604,1286.8679146576428,1280.8679146576428,2.2864603725913084
0.53125,1.1600000000000001,145.0752760536284,1284.8785339006652,1278.8785339006652,2.2793802113894723
0.5375,1.1600000000000001,143.0582297704043,1282.861487617441,1276.861487617441,2.272473141645392
0.54375,1.1600000000000001,141.0155827446863,1280.818840591723,1274.818840591723,2.265734659536627
0.55,1.1600000000000001,138.94933784567093,1278.7525956927077,1272.7525956927077,2.259160384701677
0.5562499999999999,1.1600000000000001,136.86143666852126,1276.664694515558,1270.664694515558,2.2527460568205515
0.5625,1.1600000000000001,134.75376023101012,1274.557018078047,1268.557018078047,2.2464875322821785
0.56875,1.1600000000000001,132.6281297217372,1272.431387568774,1266.431387568774,2.2403807809371563
0.575,1.1600000000000001,130.48630729556317,1270.2895651426,1264.2895651426,2.2344218829342926
0.58125,1.1600000000000001,128.32999691203213,1268.133254759069,1262.133254759069,2.228607025639373
0.5874999999999999,1.1600000000000001,126.16084521276548,1265.9641030598023,1259.9641030598023,2.2229325006346032
0.59375,1.1600000000000001,123.9804424339352,1263.783700280972,1257.783700280972,2.217394700797132
0.6,1.1600000000000001,121.79032335012289,1261.5935811971597,1255.5935811971597,2.2119901174550956
0.2,1.1800000000000002,145.42525802072532,1285.228515867762,1279.228515867762,3.0864722633346
0.20625000000000002,1.1800000000000002,149.1316631614418,1288.9349210084786,1282.9349210084786,3.0589124568883483
0.21250000000000002,1.1800000000000002,152.63796306039853,1292.4412209074353,1286.4412209074353,3.0320699423311512
0.21875,1.1800000000000002,155.9471633698197,1295.7504212168565,1289.7504212168565,3.005925919352428
0.225,1.1800000000000002,159.06237989097667,1298.8656377380134,1292.8656377380134,2.9804620457674753
0.23125,1.1800000000000002,161.98683033841144,1301.7900881854482,1295.7900881854482,2.955660428940418
0.23750000000000002,1.1800000000000002,164.72382622238206,1304.5270840694188,1298.5270840694188,2.9315036172358906
0.24375000000000002,1.1800000000000002,167.27676486482437,1307.0800227118611,1301.0800227118611,2.9079745915054533
0.25,1.1800000000000002,169.6491215629669,1309.4523794100037,1303.4523794100037,2.88505675661461
0.25625,1.1800000000000002,171.8444419136083,1311.647699760645,1305.647699760645,2.8627339330161075
0.2625,1.1800000000000002,173.86633430990605,1313.6695921569428,1307.6695921569428,2.8409903483750543
0.26875,1.1800000000000002,175.71846262142572,1315.5217204684625,1309.5217204684625,2.8198106292512013
0.275,1.1800000000000002,177.4045390670883,1317.207796914125,1311.207796914125,2.7991797928435163
0.28125,1.1800000000000002,178.92831728962437,1318.7315751366611,1312.7315751366611,2.779083238801947
0.2875,1.1800000000000002,180.2935856390177,1320.0968434860545,1314.0968434860545,2.75950674111111
0.29375,1.1800000000000002,181.50416067151855,1321.3074185185553,1315.3074185185553,2.740436440050318
0.3,1.1800000000000002,182.56388086972947,1322.3671387167662,1316.3671387167662,2.72185883423421
0.30625,1.1800000000000002,183.47660058837778,1323.2798584354146,1317.2798584354146,2.703760772737927
0.3125,1.1800000000000002,184.24618422947037,1324.0494420765071,1318.0494420765071,2.6861294473106025
0.31875,1.1800000000000002,184.87650064964123,1324.679758496678,1318.679758496678,2.6689523846806376
0.325,1.1800000000000002,185.37141780170464,1325.1746756487414,1319.1746756487414,2.6522174389560016
0.33125,1.1800000000000002,185.73479761159388,1325.5380554586307,1319.5380554586307,2.6359127841225956
0.3375,1.1800000000000002,185.97049109116756,1325.7737489382043,1319.7737489382043,2.6200269066433792
0.34375,1.1800000000000002,186.08233368662354,1325.8855915336603,1319.8855915336603,2.60454859816084
0.35,1.1800000000000002,186.07414086160293,1325.8773987086397,1319.8773987086397,2.589466948305055
0.35625,1.1800000000000002,185.94970391346806,1325.7529617605048,1319.7529617605048,2.5747713376094272
0.3625,1.1800000000000002,185.71278602062512,1325.516043867662,1319.516043867662,2.5604514305359043
0.36875,1.1800000000000002,185.36711851824748,1325.1703763652843,1319.1703763652843,2.54649716861133
0.375,1.1800000000000002,184.91639739925495,1324.7196552462917,1318.7196552462917,2.5328987636762963
0.38125,1.1800000000000002,184.36428003693732,1324.167537883974,1318.167537883974,2.5196466912477353
0.38749999999999996,1.1800000000000002,183.71438212520934,1323.5176399722461,1317.5176399722461,2.5067316839962164
0.39375,1.1800000000000002,182.97027483208285,1322.7735326791196,1316.7735326791196,2.4941447253387894
0.4,1.1800000000000002,182.13548216163917,1321.938740008676,1315.938740008676,2.481877043147989
0.40625,1.1800000000000002,181.21347851943233,1321.016736366469,1315.016736366469,2.469920103577458
0.4125,1.1800000000000002,180.20768647603313,1320.01094432307,1314.01094432307,2.4582656050044824
0.41874999999999996,1.1800000000000002,179.1214747231479,1318.9247325701847,1312.9247325701847,2.446905472089547
0.425,1.1800000000000002,177.95815621658517,1317.761414063622,1311.761414063622,2.4358318499529097
0.43125,1.1800000000000002,176.72098650012867,1316.5242443471654,1310.5242443471654,2.425037098468012
0.4375,1.1800000000000002,175.4131622042721,1315.216420051309,1309.216420051309,2.4145137866714226
0.44375,1.1800000000000002,174.03781971365333,1313.84107756069,1307.84107756069,2.4042546872888626
0.44999999999999996,1.1800000000000002,172.59803399690077,1312.4012918439375,1306.4012918439375,2.3942527713768
0.45625,1.1800000000000002,171.09681759262298,1310.9000754396598,1304.9000754396598,2.384501203078875
0.46249999999999997,1.1800000000000002,169.53711974514408,1309.3403775921809,1303.3403775921809,2.37499333449644
0.46875,1.1800000000000002,167.92182568366138,1307.7250835306982,1301.7250835306982,2.3657227006722925
0.475,1.1800000000000002,166.25375603844736,1306.0570138854841,1300.0570138854841,2.3566830146866513
0.48125,1.1800000000000002,164.5356663877717,1304.3389242348085,1298.3389242348085,2.3478681628642923
0.4875,1.1800000000000002,162.77024692927466,1302.5735047763114,1296.5735047763114,2.3392722000917345
0.49374999999999997,1.1800000000000002,160.96012226955622,1300.763380116593,1294.763380116593,2.3308893452432233
0.5,1.1800000000000002,159.1078513258492,1298.911109172886,1292.911109172886,2.322713976714265
0.50625,1.1800000000000002,157.21592733372404,1297.0191851807608,1291.0191851807608,2.3147406280613305
0.5125,1.1800000000000002,155.28677795487147,1295.0900358019082,1289.0900358019082,2.306963983746357
0.51875,1.1800000000000002,153.32276547915262,1293.1260233261894,1287.1260233261894,2.2993788749845656
0.5249999999999999,1.1800000000000002,151.32618711518694,1291.1294449622237,1285.1294449622237,2.291980275694109
0.53125,1.1800000000000002,149.29927536391233,1289.102533210949,1283.102533210949,2.284763298546007
0.5375,1.1800000000000002,147.24419846970932,1287.047456316746,1281.047456316746,2.277723191112775
0.54375,1.1800000000000002,145.1630609437741,1284.9663187908109,1278.9663187908109,2.270855332114153
0.55,1.1800000000000002,143.05790415464867,1282.8611620016854,1276.8611620016854,2.2641552277582786
0.5562499999999999,1.1800000000000002,140.93070698091014,1280.733964827947,1274.733964827947,2.2576185081766535
0.5625,1.1800000000000002,138.7833865212449,1278.5866443682817,1272.5866443682817,2.2512409239512077
0.56875,1.1800000000000002,136.61779885724468,1276.4210567042815,1270.4210567042815,2.245018342731766
0.575,1.1800000000000002,134.43573986447245,1274.2389977115092,1268.2389977115092,2.2389467459422145
0.58125,1.1800000000000002,132.238946067494,1272.0422039145308,1266.0422039145308,2.233022225573617
0.5874999999999999,1.1800000000000002,130.02909553473683,1269.8323533817736,1263.8323533817736,2.2272409810625917
0.59375,1.1800000000000002,127.80780880923066,1267.6110666562674,1261.6110666562674,2.221599316253177
0.6,1.1800000000000002,125.5766498714354,1265.3799077184722,1259.3799077184722,2.216093636440487
0.2,1.2000000000000002,149.5881583994019,1289.3914162464387,1283.3914162464387,3.1095729584505434
0.20625000000000002,1.2000000000000002,153.36323896626504,1293.1664968133018,1287.1664968133018,3.081332299466614
0.21250000000000002,1.2000000000000002,156.9345546149318,1296.7378124619686,1290.7378124619686,3.053830999074005
0.21875,1.2000000000000002,160.3051569691113,1300.108414816148,1294.108414816148,3.0270495068224292
0.225,1.2000000000000002,163.47821080075346,1303.2814686477902,1297.2814686477902,3.0009687553264954
0.23125,1.2000000000000002,166.4569855812224,1306.2602434282592,1300.2602434282592,2.9755701509630015
0.23750000000000002,1.2000000000000002,169.2448471553571,1309.0481050023939,1303.0481050023939,2.9508355646103586
0.24375000000000002,1.2000000000000002,171.84524955401412,1311.648507401051,1305.648507401051,2.926747322436385
0.25,1.2000000000000002,174.2617269594666,1314.0649848065034,1308.0649848065034,2.903288196740548
0.25625,1.2000000000000002,176.49788583687132,1316.301143683908,1310.301143683908,2.88044139685651
0.2625,1.2000000000000002,178.55739724385808,1318.3606550908949,1312.3606550908949,2.8581905601206534
0.26875,1.2000000000000002,180.44398932911372,1320.2472471761505,1314.2472471761505,2.836519742912054
0.275,1.2000000000000002,182.16144002974943,1321.9646978767862,1315.9646978767862,2.81541341176909
0.28125,1.2000000000000002,183.71356997612952,1323.5168278231663,1317.5168278231663,2.7948564345876763
0.2875,1.2000000000000002,185.10423561175958,1324.9074934587964,1318.9074934587964,2.774834071905842
0.29375,1.2000000000000002,186.3373225348148,1326.1405803818516,1320.1405803818516,2.755331968279102
0.3,1.2000000000000002,187.4167390668797,1327.2199969139165,1321.2199969139165,2.736336143750831
0.30625,1.2000000000000002,188.34641005351227,1328.149667900549,1322.149667900549,2.7178329854215515
0.3125,1.2000000000000002,189.13027090031983,1328.9335287473566,1322.9335287473566,2.6998092391208277
0.31875,1.2000000000000002,189.7722618473315,1329.5755196943683,1323.5755196943683,2.6822520011851254
0.325,1.2000000000000002,190.27632248364466,1330.0795803306814,1324.0795803306814,2.665148710344802
0.33125,1.2000000000000002,190.64638650347638,1330.4496443505132,1324.4496443505132,2.648487139723067
0.3375,1.2000000000000002,190.88637670402454,1330.6896345510613,1324.6896345510613,2.6322553889495435
0.34375,1.2000000000000002,191.00020022481317,1330.80345807185,1324.80345807185,2.6164418763907724
0.35,1.2000000000000002,190.99174402750805,1330.7950018745448,1324.7950018745448,2.601035331499777
0.35625,1.2000000000000002,190.86487061459525,1330.668128461632,1324.668128461632,2.5860247872865365
0.3625,1.2000000000000002,190.62341398467834,1330.426671831715,1324.426671831715,2.57139957291102
0.36875,1.2000000000000002,190.2711758216533,1330.07443366869,1324.07443366869,2.5571493064001647
0.375,1.2000000000000002,189.81192191447235,1329.6151797615091,1323.6151797615091,2.5432638874899793
0.38125,1.2000000000000002,189.24937880378207,1329.0526366508188,1323.0526366508188,2.52973349059375
0.38749999999999996,1.2000000000000002,188.5872306512722,1328.390488498309,1322.390488498309,2.516548557897099
0.39375,1.2000000000000002,187.82911632719674,1327.6323741742335,1321.6323741742335,2.503699792580479
0.4,1.2000000000000002,186.9786267112088,1326.7818845582456,1320.7818845582456,2.49117815216946
0.40625,1.2000000000000002,186.039302201287,1325.8425600483238,1319.8425600483238,2.47897484201302
0.4125,1.2000000000000002,185.0146304253317,1324.8178882723685,1318.8178882723685,2.4670813088898806
0.41874999999999996,1.2000000000000002,183.9080441497108,1323.7113019967476,1317.7113019967476,2.45548923474272
0.425,1.2000000000000002,182.72291937886666,1322.5261772259034,1316.5261772259034,2.444190530540014
0.43125,1.2000000000000002,181.46257363992117,1321.265831486958,1315.265831486958,2.4331773302650466
0.4375,1.2000000000000002,180.13026444605384,1319.9335222930906,1313.9335222930906,2.422441985031537
0.44375,1.2000000000000002,178.7291879323475,1318.5324457793843,1312.5324457793843,2.4119770573251667
0.44999999999999996,1.2000000000000002,177.2624776576888,1317.0657355047256,1311.0657355047256,2.4017753153702133
0.45625,1.2000000000000002,175.7332035662555,1315.5364614132923,1309.5364614132923,2.391829727620335
0.46249999999999997,1.2000000000000002,174.14437110209337,1313.9476289491301,1307.9476289491301,2.3821334573724853
0.46875,1.2000000000000002,172.49892047027424,1312.302178317311,1306.302178317311,2.3726798575028147
0.475,1.2000000000000002,170.79972603813508,1310.6029838851719,1304.6029838851719,2.36346246532334
0.48125,1.2000000000000002,169.04959587011786,1308.8528537171546,1302.8528537171546,2.3544749975580586
0.4875,1.2000000000000002,167.2512713897961,1307.0545292368329,1301.0545292368329,2.3457113454371488
0.49374999999999997,1.2000000000000002,165.40742716271825,1305.210685009755,1299.210685009755,2.3371655699077634
0.5,1.2000000000000002,163.52067079381095,1303.3239286408477,1297.3239286408477,2.328831896959924
0.50625,1.2000000000000002,161.59354293311821,1301.396800780155,1295.396800780155,2.320704713065925
0.5125,1.2000000000000002,159.62851738383665,1299.4317752308734,1293.4317752308734,2.312778560731615
0.51875,1.2000000000000002,157.628001306673,1297.4312591537098,1291.4312591537098,2.305048134157878
0.5249999999999999,1.2000000000000002,155.59433551467805,1295.3975933617148,1289.3975933617148,2.2975082750105935
0.53125,1.2000000000000002,153.52979485288483,1293.3330526999216,1287.3330526999216,2.2901539682973224
0.5375,1.2000000000000002,151.43658865719976,1291.2398465042365,1285.2398465042365,2.282980338348918
0.54375,1.2000000000000002,149.31686128713022,1289.120119134167,1283.120119134167,2.2759826449042615
0.55,1.2000000000000002,147.1726927271452,1286.975950574182,1280.975950574182,2.2691562792962596
0.5562499999999999,1.2000000000000002,145.0060992515555,1284.8093570985923,1278.8093570985923,2.2624967607372835
0.5625,1.2000000000000002,142.81903414803787,1282.6222919950746,1276.6222919950746,2.2559997327021257
0.56875,1.2000000000000002,140.61338849505114,1280.416646342088,1274.416646342088,2.2496609594066315
0.575,1.2000000000000002,138.39099198856889,1278.1942498356057,1272.1942498356057,2.243476322380102
0.58125,1.2000000000000002,136.15361381375578,1275.9568716607926,1269.9568716607926,2.237441817129552
0.5874999999999999,1.2000000000000002,133.9029635573504,1273.7062214043872,1267.7062214043872,2.2315535498939583
0.59375,1.2000000000000002,131.6406921567193,1271.443950003756,1265.443950003756,2.2258077344865677
0.6,1.2000000000000002,129.3683928817129,1269.1716507287497,1263.1716507287497,2.2202006892234056
0.2,1.22,153.757545941668,1293.5608037887048,1287.5608037887048,3.132839745786412
0.20625000000000002,1.22,157.60147543622543,1297.4047332832622,1291.4047332832622,3.103909519385983
0.21250000000000002,1.22,161.2379718752179,1301.0412297222547,1295.0412297222547,3.0757411584522747
0.21875,1.22,164.67013276636771,1304.4733906134045,1298.4733906134045,3.0483143410200295
0.225,1.22,167.90117179711729,1307.704429644154,1301.704429644154,3.021609254105077
0.23125,1.22,170.93441017007103,1310.7376680171078,1304.7376680171078,2.995606583636154
0.23750000000000002,1.22,173.7732680661734,1313.5765259132102,1307.5765259132102,2.970287504443522
0.24375000000000002,1.22,176.42125625144786,1316.2245140984846,1310.2245140984846,2.945633670310801
0.25,1.22,178.88196784196316,1318.685225689,1312.685225689,2.92162720409633
0.25625,1.22,181.15907024040894,1320.9623280874457,1314.9623280874457,2.898250687930041
0.2625,1.22,183.2562972565247,1323.0595551035615,1317.0595551035615,2.875487153491678
0.26875,1.22,185.1774414224019,1324.9806992694387,1318.9806992694387,2.8533200723758916
